condition,stream,mode,level,base_key,attack_seed,activation_row,host_rows,detector,filter,accuracy,macro_precision,macro_recall,macro_f1,malicious_precision,malicious_recall,benign_fpr,roc_auc,average_precision,poison_admission_rate,legitimate_withhold_rate,filter_poison_recall,filter_legitimate_rejection,filter_rows_withheld,rows,training_visits,accepted_training_visits,accepted_refit_rows,resets,seconds,pending_candidate,audit_rows_reserved,policy,guarded,scored_resets,source_summary_sha256,source_predictions_sha256,scoring_mask_sha256,withholding_mask_sha256,reused_frozen_inference,stream_no_filter,mode_no_filter,level_no_filter,base_key_no_filter,attack_seed_no_filter,activation_row_no_filter,host_rows_no_filter,detector_no_filter,filter_no_filter,accuracy_no_filter,macro_precision_no_filter,macro_recall_no_filter,macro_f1_no_filter,malicious_precision_no_filter,malicious_recall_no_filter,benign_fpr_no_filter,roc_auc_no_filter,average_precision_no_filter,poison_admission_rate_no_filter,legitimate_withhold_rate_no_filter,filter_poison_recall_no_filter,filter_legitimate_rejection_no_filter,filter_rows_withheld_no_filter,rows_no_filter,training_visits_no_filter,accepted_training_visits_no_filter,accepted_refit_rows_no_filter,resets_no_filter,seconds_no_filter,pending_candidate_no_filter,audit_rows_reserved_no_filter,policy_no_filter,guarded_no_filter,scored_resets_no_filter,source_summary_sha256_no_filter,source_predictions_sha256_no_filter,scoring_mask_sha256_no_filter,withholding_mask_sha256_no_filter,reused_frozen_inference_no_filter,accuracy_difference,macro_f1_difference,macro_precision_difference,macro_recall_difference,roc_auc_difference,average_precision_difference,malicious_precision_difference,malicious_recall_difference,benign_fpr_difference,poison_admission_rate_difference,legitimate_withhold_rate_difference
SEA_A__base_s2__instance__severe__a2,SEA_A,instance,severe,SEA_A__base_s2,2.0,1000,236550,none,learned_features,0.9084210526315788,0.911529796655156,0.8910778022540387,0.8995399751033216,,,,0.9270822870915192,0.9129585361133312,0.695126056077283,0.3056138924643768,0.0503382813288902,0.0498780570422058,11826,250000,225674,165251,0,0,5.0194164999998065,False,12500,none,True,0,377c136b178b4e3a3885057fa564543bf44a24402869232bf5bd016c093ec41d,ed26d98ff55edf563eeaca8b63e01f1c5b8c46d84612d472b60249e2e9252ec0,cb5e435290caa1e4f3c95bf3761e7ec4a9dcf6ccf43822d80743f62dae0bc64f,de67737018b73d92d1a31b5bbb0d091cf6cf5d062be75da26f12b7add46861f0,True,SEA_A,instance,severe,SEA_A__base_s2,2.0,1000,236550,none,none,0.903153667300782,0.9073886943368016,0.8839546770719531,0.8933868139267238,,,,0.9270743531123058,0.9116081197962792,0.8292268336194419,0.1733340107942099,0.0,0.0,0,250000,237500,196650,0,0,5.892339750000247,False,12500,none,True,0,42266c94b1f233526e2381109772e4ebd2563fa0019a47e73533dd1b19b2145a,b059f85fea6866387a2d5b74181e9ce0d91afc4d04379af55265b2745dc21634,cb5e435290caa1e4f3c95bf3761e7ec4a9dcf6ccf43822d80743f62dae0bc64f,2a60e85386d2ea13abc91fa6589fa30195be596086698e19b8089566b7c5807e,True,0.005267385330796848,0.00615316117659781,0.004141102318354406,0.007123125182085577,7.933979213392561e-06,0.0013504163170520167,,,,-0.134100777542159,0.1322798816701669
SEA_A__base_s2__instance__severe__a2,SEA_A,instance,severe,SEA_A__base_s2,2.0,1000,236550,none,learned_features_label,0.9015937433946312,0.9031483836849464,0.8843602506933195,0.8922019253806222,,,,0.9299405156937156,0.9158888353230384,0.2037429735097108,0.1837556172797687,0.7642801844558887,0.0488336381907278,54062,250000,183438,157639,0,0,4.149416875000043,False,12500,none,True,0,b256933b5e6011f62586b247f065cf4dfd6bf33c1d8d4c0e7d47def3a11db9e3,aae9c69a79ba3dacceb41b21114d5ec349557c2e250ec46d3c81b4aa3a8c51e8,cb5e435290caa1e4f3c95bf3761e7ec4a9dcf6ccf43822d80743f62dae0bc64f,1377087b863b14b3b5193d9ad45fbcb6b4bac3626afd1513e7f7743c33277721,True,SEA_A,instance,severe,SEA_A__base_s2,2.0,1000,236550,none,none,0.903153667300782,0.9073886943368016,0.8839546770719531,0.8933868139267238,,,,0.9270743531123058,0.9116081197962792,0.8292268336194419,0.1733340107942099,0.0,0.0,0,250000,237500,196650,0,0,5.892339750000247,False,12500,none,True,0,42266c94b1f233526e2381109772e4ebd2563fa0019a47e73533dd1b19b2145a,b059f85fea6866387a2d5b74181e9ce0d91afc4d04379af55265b2745dc21634,cb5e435290caa1e4f3c95bf3761e7ec4a9dcf6ccf43822d80743f62dae0bc64f,2a60e85386d2ea13abc91fa6589fa30195be596086698e19b8089566b7c5807e,True,-0.0015599239061507841,-0.001184888546101659,-0.00424031065185515,0.0004055736213663952,0.0028661625814098146,0.004280715526759238,,,,-0.6254838601097311,0.010421606485558788
SEA_A__base_s2__splice__moderate__a2,SEA_A,splice,moderate,SEA_A__base_s2,2.0,1000,200900,none,learned_features,0.8998954703832752,0.9031020845249484,0.8807770561863412,0.8898306162332275,,,,0.9313150959035624,0.9178806172506186,0.8934081346423562,0.1121602787456446,0.0503506311360448,0.0501642608262817,11873,250000,225627,211167,0,0,6.660301458000049,False,12500,none,True,0,0106f4778600e62b620918593635ad923d34d1e85cdbbd823973bae1183766ef,096c9937b8a3b71f1523eb7e588a6ccd4d7d3a7b3fb09b58561ced2070ed46a3,355d42ce9a82c0432dd8ef3a011937afa7b1fd71f11754687ed9cf4b74838f64,f1ab4919e1d05d01039d66cea5655786ab6c02176bf5463e24b706ae1acd5db7,True,SEA_A,splice,moderate,SEA_A__base_s2,2.0,1000,200900,none,none,0.9014534594325536,0.9061235066895484,0.881446104745164,0.8912834069628046,,,,0.9319614321259772,0.918628874285124,0.9517531556802244,0.0529118964659034,0.0,0.0,0,250000,237500,225150,0,0,6.71287941699984,False,12500,none,True,0,f3a7ec883a8c875de03ccef118bcf48807a2446de3e7a1adfed8432e6778bbb0,22e113227c8a4ed170079c5d40935d4dc3c1720b069a769ab7b3ffa7fb434e51,355d42ce9a82c0432dd8ef3a011937afa7b1fd71f11754687ed9cf4b74838f64,2a60e85386d2ea13abc91fa6589fa30195be596086698e19b8089566b7c5807e,True,-0.0015579890492783965,-0.001452790729577158,-0.003021422164599996,-0.0006690485588228823,-0.0006463362224147229,-0.0007482570345053174,,,,-0.058345021037868205,0.059248382279741205
SEA_A__base_s2__splice__moderate__a2,SEA_A,splice,moderate,SEA_A__base_s2,2.0,1000,200900,none,learned_features_label,0.8965704330512693,0.9003713797112747,0.8763530887904029,0.8859358810361819,,,,0.9298013810573776,0.9174004840900174,0.8624403927068723,0.1143603782976605,0.0488920056100981,0.0487954206072673,11546,250000,225954,209621,0,0,4.900556292000147,False,12500,none,True,0,80e026948fd20f8b6578ec4e8247a3865a090c184c2ce75d80723ef90f79b937,3352a4dc6227ef0c207c8dc3702eb22611ce9897f87913f7ad9c2a87a31f47a1,355d42ce9a82c0432dd8ef3a011937afa7b1fd71f11754687ed9cf4b74838f64,42da86b33445f9699229145a3ba2609f1dabbfa1119a6ae31c3bbc2cf9ec04dc,True,SEA_A,splice,moderate,SEA_A__base_s2,2.0,1000,200900,none,none,0.9014534594325536,0.9061235066895484,0.881446104745164,0.8912834069628046,,,,0.9319614321259772,0.918628874285124,0.9517531556802244,0.0529118964659034,0.0,0.0,0,250000,237500,225150,0,0,6.71287941699984,False,12500,none,True,0,f3a7ec883a8c875de03ccef118bcf48807a2446de3e7a1adfed8432e6778bbb0,22e113227c8a4ed170079c5d40935d4dc3c1720b069a769ab7b3ffa7fb434e51,355d42ce9a82c0432dd8ef3a011937afa7b1fd71f11754687ed9cf4b74838f64,2a60e85386d2ea13abc91fa6589fa30195be596086698e19b8089566b7c5807e,True,-0.00488302638128435,-0.005347525926622687,-0.005752126978273764,-0.005093015954761193,-0.002160051068599511,-0.0012283901951065657,,,,-0.08931276297335211,0.06144848183175711
SEA_A__base_s2__splice__severe__a2,SEA_A,splice,severe,SEA_A__base_s2,2.0,1000,177115,none,learned_features,0.9036275865962792,0.9044665258666832,0.8875621680350525,0.8947314823074655,,,,0.929181801542324,0.9141323934663814,0.8177841339278203,0.1894362419896677,0.0506435601918061,0.0504248652005758,11941,250000,225559,193118,0,0,5.945308625000052,False,12500,none,True,0,d4a4fbe2e5c6a8fa22d293868c2293c70048adc33cfeb4eff736acd2d76e37d4,1faf1cbd4000e61307c410d3d3592dadb7a224d6dfb5621873c52ad5a4c7dd4a,4345e528ff285c3020e0a33b3f03c551ba02c49e6e827fae485bcac21f5cd5db,b5c961633d53bcb63a49fb5fa6a279df573557d4603df272a6daaff42285270b,True,SEA_A,splice,severe,SEA_A__base_s2,2.0,1000,177115,none,none,0.9040962086779776,0.9053056870110104,0.8877763674000025,0.8951737012662111,,,,0.929430810825792,0.9143493046685458,0.8585850088331791,0.1349123450865257,0.0,0.0,0,250000,237500,205200,0,0,6.100993499999731,False,12500,none,True,0,4ad8a968df4a876efc9177b74d4ba551ee9b7e13d6098946a7a3e579e2b816da,d014f23916e61c8ef94b9fd549b124fc30373452d5a0b93536d421c5e275ac52,4345e528ff285c3020e0a33b3f03c551ba02c49e6e827fae485bcac21f5cd5db,2a60e85386d2ea13abc91fa6589fa30195be596086698e19b8089566b7c5807e,True,-0.0004686220816983999,-0.00044221895874563266,-0.0008391611443272495,-0.00021419936495004066,-0.00024900928346804907,-0.00021691120216438264,,,,-0.040800874905358775,0.054523896903141994
SEA_A__base_s2__splice__severe__a2,SEA_A,splice,severe,SEA_A__base_s2,2.0,1000,177115,none,learned_features_label,0.9018039127120796,0.9030790260932764,0.8850139621588621,0.8925914113663109,,,,0.9293635824434304,0.9148242938709036,0.8469083873138723,0.1422013945741467,0.0488264490620005,0.0491262738898455,11603,250000,225897,203215,0,0,4.629342209000242,False,12500,none,True,0,bfeb8d41a77b7b23af971baa25d822999eaefd37e5904fd845bb02c9615dcb3c,6ae7d2a778678821739d5fb4b2f1e07bd7f82b154f08dddc24e52cf0e4ce1048,4345e528ff285c3020e0a33b3f03c551ba02c49e6e827fae485bcac21f5cd5db,71008d457253a9d21b1be43efb599aff65d74b0e9bab73be45777c33e15aa395,True,SEA_A,splice,severe,SEA_A__base_s2,2.0,1000,177115,none,none,0.9040962086779776,0.9053056870110104,0.8877763674000025,0.8951737012662111,,,,0.929430810825792,0.9143493046685458,0.8585850088331791,0.1349123450865257,0.0,0.0,0,250000,237500,205200,0,0,6.100993499999731,False,12500,none,True,0,4ad8a968df4a876efc9177b74d4ba551ee9b7e13d6098946a7a3e579e2b816da,d014f23916e61c8ef94b9fd549b124fc30373452d5a0b93536d421c5e275ac52,4345e528ff285c3020e0a33b3f03c551ba02c49e6e827fae485bcac21f5cd5db,2a60e85386d2ea13abc91fa6589fa30195be596086698e19b8089566b7c5807e,True,-0.0022922959658979725,-0.0025822898999001698,-0.002226660917734047,-0.0027624052411404643,-6.72283823616171e-05,0.0004749892023577784,,,,-0.011676621519306818,0.007289049487621019
radar__clean__none__anone,radar,clean,none,radar,,340000,76356,none,learned_features,0.7908219393367908,0.2685943282579897,0.4128319291265457,0.2619749261833117,0.5426574069815573,0.8743238236383846,0.1581902928683921,0.9388004782855148,0.7056608290236048,,0.0415009271715812,,5.090353779587681e-05,7,484753,460508,426308,0,0,236.10189450000053,False,24238,none,True,0,f55aa5edf54e06e8c1f600523cfbd38fe042042c1a73bb3b8c4cdefae580def2,897a557c28ffe9d0c620433232f8229acb08788820de7f2ed9e49f863970e392,3f0185df2500aa2617b4649544d55d45747ea749f932eddd07a75831349773ad,8bc682add1c7d08df56920ed322b5bbf0fdd6bfaeedc0be0fd4befd22796e99f,True,radar,clean,none,radar,,340000,76356,none,none,0.7908219393367908,0.2685943282579897,0.4128319291265457,0.2619749261833117,0.5426574069815573,0.8743238236383846,0.1581902928683921,0.9388004782855148,0.7056608290236048,,0.0414500236337854,,0.0,0,484753,460515,426315,0,0,232.37873791699985,False,24238,none,True,0,600846812e51b881544b5d51c7f194b4c575d83722bfd95810afaf84edb43e3d,ed0c74274ea04ec6b767b2b61cd1317d1b14aa3f9d2f46cf8b741c6e9fba8cca,3f0185df2500aa2617b4649544d55d45747ea749f932eddd07a75831349773ad,535e8a89b9aa9b52956e701237987951903bf81b791e26ce75f36d6a820d2866,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.0903537795798925e-05
radar__clean__none__anone,radar,clean,none,radar,,340000,76356,none,learned_features_label,0.7965451307035466,0.3051779767622099,0.4148288846571695,0.2787328310546588,0.5523725508403752,0.8815857725083365,0.1533701341054071,0.9375444952002436,0.7241016596005211,,0.0631494746027706,,0.000996254954005,137,484753,460378,423331,0,0,234.5616474999997,False,24238,none,True,0,074c649dd653cdb08b22ce410fdb259788b6242ac43d0ffc28f1e6dcf0e41773,3863b806d21e075b52d31b0d57761d746b827fe6622a016261394ae44f240313,3f0185df2500aa2617b4649544d55d45747ea749f932eddd07a75831349773ad,a22d047422d0d7e467100d0b0364001137d3ae0bcf78c17917460dad907ecf39,True,radar,clean,none,radar,,340000,76356,none,none,0.7908219393367908,0.2685943282579897,0.4128319291265457,0.2619749261833117,0.5426574069815573,0.8743238236383846,0.1581902928683921,0.9388004782855148,0.7056608290236048,,0.0414500236337854,,0.0,0,484753,460515,426315,0,0,232.37873791699985,False,24238,none,True,0,600846812e51b881544b5d51c7f194b4c575d83722bfd95810afaf84edb43e3d,ed0c74274ea04ec6b767b2b61cd1317d1b14aa3f9d2f46cf8b741c6e9fba8cca,3f0185df2500aa2617b4649544d55d45747ea749f932eddd07a75831349773ad,535e8a89b9aa9b52956e701237987951903bf81b791e26ce75f36d6a820d2866,True,0.005723191366755809,0.016757904871347096,0.036583648504220245,0.0019969555306237896,-0.001255983085271195,0.018440830576916256,0.009715143858817887,0.007261948869951906,-0.004820158762985,,0.021699450968985193
radar__concept__moderate__a0,radar,concept,moderate,radar,0.0,340000,64906,none,learned_features,0.7169907250485317,0.2451201327760213,0.4492251734493522,0.2406020543265857,0.4965436666342128,0.8838055627761893,0.1937974327742902,0.903211131959414,0.6405044045384772,0.3433585158267189,0.051697669831305,0.629147939179497,6.003379044776632e-05,13165,484753,447350,411304,0,0,366.75847545800025,False,24238,none,True,0,e0b484117329dfd90fe1d45dfe33ffc6bb9cd9d3f3308758bfd45926aa5d03ea,fd65e4903dd35497a3d635cde891746f8d5ffb0c754c88036f54ffd62cac8b4a,a3db45736bf86e66a679a6717d67834260e14fdc0bae55f0d26e739083def54d,c9d94c62c809b08f0bf2835dec6be68164b68bbf112720baac27cfd4c1f27767,True,radar,concept,moderate,radar,0.0,340000,64906,none,none,0.7306720488090469,0.2495940255498839,0.4605642470977159,0.2480337059156546,0.4887880038519741,0.9235768131011176,0.2089009650520003,0.8788795186130915,0.5590211606729143,0.8442669981830353,0.1105736657490073,0.0,0.0,0,484753,460515,414915,0,0,379.80762858399976,False,24238,none,True,0,970ee832e73dda2ecc12d2ba3572a2718d50b4fbb863c6b66d7d9ab932363b9f,8dda9b7c43a55108350b75718990ee2100039b0395f0f973664f725d88d49dac,a3db45736bf86e66a679a6717d67834260e14fdc0bae55f0d26e739083def54d,535e8a89b9aa9b52956e701237987951903bf81b791e26ce75f36d6a820d2866,True,-0.01368132376051523,-0.007431651589068888,-0.00447389277386262,-0.011339073648363673,0.0243316133463225,0.08148324386556294,0.007755662782238715,-0.03977125032492834,-0.01510353227771008,-0.5009084823563164,-0.0588759959177023
radar__concept__moderate__a0,radar,concept,moderate,radar,0.0,340000,64906,none,learned_features_label,0.7164206698918436,0.2500066740048994,0.4458284947732827,0.243224903579185,0.5058457115476761,0.914738757473356,0.1932540054342734,0.8961288548999936,0.6164967612065724,0.1193458927034522,0.0414147391531805,0.8694176149947404,0.0010463032049467,18305,484753,442210,407818,0,0,368.9211909169999,False,24238,none,True,0,ea4c43e93a6995d753ad1259086a8b7f91499d081af47acee730285709357041,ff0547322c0c0158b19d0c37f744bb3a0dda8fd9024fa80de20b1c999ded37d4,a3db45736bf86e66a679a6717d67834260e14fdc0bae55f0d26e739083def54d,2198f07a0df8f98bfb032ba509b866db85e9b1e03c77404bd78ade58ee3655ef,True,radar,concept,moderate,radar,0.0,340000,64906,none,none,0.7306720488090469,0.2495940255498839,0.4605642470977159,0.2480337059156546,0.4887880038519741,0.9235768131011176,0.2089009650520003,0.8788795186130915,0.5590211606729143,0.8442669981830353,0.1105736657490073,0.0,0.0,0,484753,460515,414915,0,0,379.80762858399976,False,24238,none,True,0,970ee832e73dda2ecc12d2ba3572a2718d50b4fbb863c6b66d7d9ab932363b9f,8dda9b7c43a55108350b75718990ee2100039b0395f0f973664f725d88d49dac,a3db45736bf86e66a679a6717d67834260e14fdc0bae55f0d26e739083def54d,535e8a89b9aa9b52956e701237987951903bf81b791e26ce75f36d6a820d2866,True,-0.014251378917203295,-0.004808802336469603,0.0004126484550154852,-0.014735752324433193,0.01724933628690206,0.05747560053365808,0.01705770769570203,-0.008838055627761632,-0.015646959617726885,-0.7249211054795831,-0.0691589265958268
radar__concept__moderate__a1,radar,concept,moderate,radar,1.0,340000,64553,none,learned_features,0.8218982851300481,0.3059717694218967,0.4478244410943189,0.2757298687675547,0.6621694874420285,0.9308271949877231,0.1063478821432634,0.907326221222791,0.5707389801275913,0.3439268611232042,0.078028448674278,0.6309679291829923,3.4234265075914484e-05,13048,484753,447467,410285,0,0,348.14688583299994,False,24238,none,True,0,ed7e56785ffa2779b89ca7ba580376f03dc5ce2c7c1580bf3cb2d66f33d5e2bf,931f670aea39fe6e450ab3fa6761fbb2597da2b1066285ecbef30bfb22787204,3fe150dba8af2ec1cbced51d8af0e72090a4fd2073acf14b4efc5115f1ec454c,2e6cf1a0b7ccec0be473a44dc4eda9bce8e26cc3ebf03e6c8d165459e75c5db4,True,radar,concept,moderate,radar,1.0,340000,64553,none,none,0.8040060105649621,0.3481332143521473,0.5946319839544629,0.3414004202154644,0.6210694515779261,0.9214291761916856,0.125895870463767,0.90225766569491,0.5493895641911857,0.9619310211386832,0.0583095119905513,0.0,0.0,0,484753,460515,425365,0,0,368.3134732919998,False,24238,none,True,0,f3aad85bf2db05d408071c7b6b4277801e051facd9d6e71e88f9ecd69d76a3fb,fd686611c2a32faf7c9d4155b0fae88ed60a41dad2f9f3bb1deb7d0c4db0066f,3fe150dba8af2ec1cbced51d8af0e72090a4fd2073acf14b4efc5115f1ec454c,535e8a89b9aa9b52956e701237987951903bf81b791e26ce75f36d6a820d2866,True,0.01789227456508602,-0.06567055144790973,-0.04216144493025059,-0.14680754286014402,0.005068555527881102,0.021349415936405602,0.04110003586410238,0.009398018796037522,-0.019547988320503584,-0.6180041600154791,0.019718936683726693
radar__concept__moderate__a1,radar,concept,moderate,radar,1.0,340000,64553,none,learned_features_label,0.7844097098508203,0.3022132095226854,0.5026549090403659,0.2702652705537255,0.5866631523458091,0.9422572178477692,0.1486670964316863,0.8953198973668813,0.5379049592065909,0.1227204566342572,0.0659266359699423,0.8714748706041697,0.0008729737594358,18118,484753,442397,407126,0,0,334.8222043749993,False,24238,none,True,0,0e853d7301baeb364aef4f5b013b5c75a043a7da153050a41624735344ca7964,520874915a5207145db746167b9fbcd6290edab223e86f42b938b538bd21988b,3fe150dba8af2ec1cbced51d8af0e72090a4fd2073acf14b4efc5115f1ec454c,396ba09bb47aa050ecc95904e37f52dc34406769c323333b0c2931ab963c0543,True,radar,concept,moderate,radar,1.0,340000,64553,none,none,0.8040060105649621,0.3481332143521473,0.5946319839544629,0.3414004202154644,0.6210694515779261,0.9214291761916856,0.125895870463767,0.90225766569491,0.5493895641911857,0.9619310211386832,0.0583095119905513,0.0,0.0,0,484753,460515,425365,0,0,368.3134732919998,False,24238,none,True,0,f3aad85bf2db05d408071c7b6b4277801e051facd9d6e71e88f9ecd69d76a3fb,fd686611c2a32faf7c9d4155b0fae88ed60a41dad2f9f3bb1deb7d0c4db0066f,3fe150dba8af2ec1cbced51d8af0e72090a4fd2073acf14b4efc5115f1ec454c,535e8a89b9aa9b52956e701237987951903bf81b791e26ce75f36d6a820d2866,True,-0.019596300714141868,-0.0711351496617389,-0.0459200048294619,-0.09197707491409701,-0.006937768328028615,-0.011484604984594804,-0.03440629923211702,0.02082804165608354,0.022771225967919306,-0.839210564504426,0.007617123979391002
radar__concept__moderate__a2,radar,concept,moderate,radar,2.0,340000,66349,none,learned_features,0.7787607951890759,0.2293734175817759,0.3958885829393166,0.2237554652502799,0.5227316232771823,0.916589745741378,0.1832194297472075,0.9252998750617696,0.7067828981735994,0.357036217860105,0.0445616679226325,0.6354990323472491,5.8611739094029974e-05,11500,484753,449015,410315,0,0,356.8265472080002,False,24238,none,True,0,80844efe1083987c9fb9ff9032ad6280fe85869da8c8e142ca04b6ebb30cf6f7,1cf108c021bbf6c388aee7cad33379cb0200ac7f7293f83b4c7abbf17388e1aa,ff6e3460292f8f9bed9d6b41fd9c20e1f72d2ee1cae1000d0bae9c93e08ce2f1,f4fff79a3a71af9c8cb6201523fc6654745db30c036dba9fe25d568a0b6a1f5c,True,radar,concept,moderate,radar,2.0,340000,66349,none,none,0.7836742075992102,0.2376877633169837,0.4214800526375926,0.2273047836956309,0.515217063232557,0.859444491063187,0.1770465902410347,0.91823063683743,0.7102289487926909,0.9249654409731822,0.0761366490831449,0.0,0.0,0,484753,460515,416815,0,0,378.3219104160007,False,24238,none,True,0,59a319b4922ae3b348586c4aae2e1865101bf5c150176caf7deb197c9b816eb9,5293cddd42d2207cd09b5cd533e8729ec7d6d391e68dd3a26f535335c2deb801,ff6e3460292f8f9bed9d6b41fd9c20e1f72d2ee1cae1000d0bae9c93e08ce2f1,535e8a89b9aa9b52956e701237987951903bf81b791e26ce75f36d6a820d2866,True,-0.004913412410134321,-0.003549318445351002,-0.008314345735207812,-0.02559146969827597,0.00706923822433958,-0.003446050619091534,0.007514560044625251,0.05714525467819098,0.006172839506172811,-0.5679292231130773,-0.0315749811605124
radar__concept__moderate__a2,radar,concept,moderate,radar,2.0,340000,66349,none,learned_features_label,0.7775399779951468,0.2331363276458894,0.4008453029933461,0.226690048480076,0.5207869163308841,0.9218763111521356,0.1857179600235155,0.9282571050910282,0.7031440824556926,0.1307713574785734,0.0382483463116469,0.8667403925905447,0.001147115465126,15812,484753,444703,406977,0,0,348.377798042,False,24238,none,True,0,ed66500201e5dba4f377478f10473a14b00238a62293eca0930bd67bab253b18,19989b32f4e1d837bf1dc39cc37e8a58ebb6072bc677d6f0166245beae5278a7,ff6e3460292f8f9bed9d6b41fd9c20e1f72d2ee1cae1000d0bae9c93e08ce2f1,7ddeca4b4f81dc4a0f138eae93cf6a358b99be89e19f46deccdc5d451e8f026a,True,radar,concept,moderate,radar,2.0,340000,66349,none,none,0.7836742075992102,0.2376877633169837,0.4214800526375926,0.2273047836956309,0.515217063232557,0.859444491063187,0.1770465902410347,0.91823063683743,0.7102289487926909,0.9249654409731822,0.0761366490831449,0.0,0.0,0,484753,460515,416815,0,0,378.3219104160007,False,24238,none,True,0,59a319b4922ae3b348586c4aae2e1865101bf5c150176caf7deb197c9b816eb9,5293cddd42d2207cd09b5cd533e8729ec7d6d391e68dd3a26f535335c2deb801,ff6e3460292f8f9bed9d6b41fd9c20e1f72d2ee1cae1000d0bae9c93e08ce2f1,535e8a89b9aa9b52956e701237987951903bf81b791e26ce75f36d6a820d2866,True,-0.0061342296040634015,-0.0006147352155548846,-0.004551435671094312,-0.020634749644246497,0.010026468253598209,-0.007084866336998341,0.005569853098327138,0.06243182008894865,0.008671369782480814,-0.7941940834946088,-0.037888302771497996
radar__concept__severe__a0,radar,concept,severe,radar,0.0,340000,58270,none,learned_features,0.7498369658486357,0.3143633018331823,0.5522189969671172,0.2952198636085746,0.5419339510572583,0.9147784239021456,0.159681961239026,0.9145543320700742,0.7301378745377237,0.3526506721946163,0.0674612269844908,0.6306435387007286,6.685002674001069e-05,20694,484753,439821,399916,0,0,369.90185654200013,False,24238,none,True,0,e06e5ec6bec0d0f1e51c798a7134f9be4ae0f0e9c2d803745b794cd100337663,d455def600346cc21508dc4b4ab2b8759d34a5d917cf7c3b7f7187d5d3bf5dfd,6b921eebbeb2b7c722dfdcd9f34efb19b4e2ba4a8e1e2b6e17320f8ecf04cebc,8a77a8ceb65f56fea0745c2d49973a5ab94f5de74316bfa9dfbcf352346ddaca,True,radar,concept,severe,radar,0.0,340000,58270,none,none,0.8288827870259139,0.360953128902778,0.5790912971011907,0.3710573569634164,0.5885718086875541,0.8871064768397834,0.1280644359781348,0.9040816303356094,0.7372905265369011,0.9632655549797274,0.0247822599129039,0.0,0.0,0,484753,460515,424415,0,0,392.8596060420005,False,24238,none,True,0,54a20ca0ab4cd499dbaa8cd72cc45d41bba2e9dffcde80c4850f2586d3b079fd,c96bd8289b242f6a8b0f6c40c2ee8151af8deea703d087aa241690bf3957795d,6b921eebbeb2b7c722dfdcd9f34efb19b4e2ba4a8e1e2b6e17320f8ecf04cebc,535e8a89b9aa9b52956e701237987951903bf81b791e26ce75f36d6a820d2866,True,-0.07904582117727821,-0.0758374933548418,-0.04658982706959569,-0.02687230013407349,0.010472701734464795,-0.007152651999177362,-0.04663785763029582,0.0276719470623622,0.031617525260891205,-0.6106148827851111,0.042678967071586894
radar__concept__severe__a0,radar,concept,severe,radar,0.0,340000,58270,none,learned_features_label,0.7710314055259997,0.2586639302813297,0.544042764575101,0.2599236700887736,0.5950300912444185,0.9218969320232604,0.1295759483187013,0.9129650593697,0.7271323793399339,0.1223668566899369,0.081432882573153,0.8649513763985002,0.0012415004966001,28503,484753,432012,390899,0,0,360.3423675000003,False,24238,none,True,0,0f7f17f90fc6a3e169b0a76b4892b369cd54afd15460e80a0eb4e7a4cf538249,6c913e43b8bfafb2b35903eb97aebb26eca2229dcef04f9cd3d8438e9cf689f8,6b921eebbeb2b7c722dfdcd9f34efb19b4e2ba4a8e1e2b6e17320f8ecf04cebc,b883a4358beb766a4fd35da1eef6333a976515788c78241d50f8747bd9c1d1af,True,radar,concept,severe,radar,0.0,340000,58270,none,none,0.8288827870259139,0.360953128902778,0.5790912971011907,0.3710573569634164,0.5885718086875541,0.8871064768397834,0.1280644359781348,0.9040816303356094,0.7372905265369011,0.9632655549797274,0.0247822599129039,0.0,0.0,0,484753,460515,424415,0,0,392.8596060420005,False,24238,none,True,0,54a20ca0ab4cd499dbaa8cd72cc45d41bba2e9dffcde80c4850f2586d3b079fd,c96bd8289b242f6a8b0f6c40c2ee8151af8deea703d087aa241690bf3957795d,6b921eebbeb2b7c722dfdcd9f34efb19b4e2ba4a8e1e2b6e17320f8ecf04cebc,535e8a89b9aa9b52956e701237987951903bf81b791e26ce75f36d6a820d2866,True,-0.0578513814999142,-0.11113368687464281,-0.10228919862144825,-0.03504853252608964,0.008883429034090562,-0.010158147196967171,0.006458282556864425,0.03479045518347701,0.001511512340566512,-0.8408986982897906,0.056650622660249096
