condition,stream,mode,level,base_key,attack_seed,detector,filter,activation_row,host_rows,accuracy_confirmed,accuracy_no_reset,accuracy_difference,macro_f1_confirmed,macro_f1_no_reset,macro_f1_difference,macro_precision_confirmed,macro_precision_no_reset,macro_precision_difference,macro_recall_confirmed,macro_recall_no_reset,macro_recall_difference,roc_auc_confirmed,roc_auc_no_reset,roc_auc_difference,average_precision_confirmed,average_precision_no_reset,average_precision_difference,malicious_precision_confirmed,malicious_precision_no_reset,malicious_precision_difference,malicious_recall_confirmed,malicious_recall_no_reset,malicious_recall_difference,benign_fpr_confirmed,benign_fpr_no_reset,benign_fpr_difference,poison_admission_rate_confirmed,poison_admission_rate_no_reset,poison_admission_rate_difference,legitimate_withhold_rate_confirmed,legitimate_withhold_rate_no_reset,legitimate_withhold_rate_difference
RBF_I__base_s0__concept__moderate__a0,RBF_I,concept,moderate,RBF_I__base_s0,0.0,adwin,learned_features,1000,200943,0.6496618444036368,0.6634717307893283,-0.013809886385691472,0.6496755931500366,0.6635432309072249,-0.013867637757188245,0.6497814173130726,0.6661535006446235,-0.016372083331550935,0.650168327595519,0.66292780114125,-0.012759473545731037,0.8547323094945973,0.8607482834632565,-0.006015973968659161,0.6985841961024423,0.7141820131204267,-0.015597817017984461,,,,,,,,,,0.5582891004577751,0.7062375375628388,-0.14794843710506367,0.2380077932548036,0.2418297726220868,-0.003821979367283207
RBF_I__base_s0__concept__moderate__a0,RBF_I,concept,moderate,RBF_I__base_s0,0.0,hddm_w,learned_features,1000,200943,0.5790448037503173,0.6634717307893283,-0.084426927039011,0.5786142117018291,0.6635432309072249,-0.08492901920539575,0.5789283087787721,0.6661535006446235,-0.08722519186585143,0.5800021929784833,0.66292780114125,-0.08292560816276673,0.8098642922753125,0.8607482834632565,-0.050883991187943955,0.5998898911285973,0.7141820131204267,-0.11429212199182948,,,,,,,,,,0.5381806948072009,0.7062375375628388,-0.16805684275563793,0.383526671742733,0.2418297726220868,0.14169689912064623
RBF_I__base_s0__concept__moderate__a0,RBF_I,concept,moderate,RBF_I__base_s0,0.0,hellinger,learned_features,1000,200943,0.6603613960177762,0.6634717307893283,-0.0031103347715520924,0.6606501892904585,0.6635432309072249,-0.002893041616766401,0.6617899803708753,0.6661535006446235,-0.0043635202737482,0.6603397293645634,0.66292780114125,-0.002588071776686629,0.8589034160855515,0.8607482834632565,-0.0018448673777049507,0.7098940491950352,0.7141820131204267,-0.004287963925391547,,,,,,,,,,0.6940770073300194,0.7062375375628388,-0.012160530232819378,0.1896707026370662,0.2418297726220868,-0.052159069985020595
RBF_I__base_s0__concept__moderate__a0,RBF_I,concept,moderate,RBF_I__base_s0,0.0,d3_oof,learned_features,1000,200943,0.6560566926939481,0.6634717307893283,-0.007415038095380244,0.6559769488681868,0.6635432309072249,-0.007566282039038086,0.6577600278165231,0.6661535006446235,-0.008393472828100434,0.6555692407521074,0.66292780114125,-0.007358560389142621,0.8551308600472016,0.8607482834632565,-0.0056174234160548675,0.7026596323695737,0.7141820131204267,-0.01152238075085299,,,,,,,,,,0.7189878394697672,0.7062375375628388,0.012750301906928385,0.2351014964442652,0.2418297726220868,-0.006728276177821596
RBF_I__base_s0__concept__moderate__a0,RBF_I,concept,moderate,RBF_I__base_s0,0.0,adwin,learned_features_label,1000,200943,0.6677067626142738,0.6844030396679656,-0.01669627705369181,0.6675318468066074,0.6844609820110982,-0.016929135204490797,0.6682021618415492,0.6857526933314141,-0.01755053148986485,0.6673942215610716,0.684018415996064,-0.016624194434992412,0.8590471247958111,0.8682476962699262,-0.009200571474115016,0.7089713797196625,0.7274171024938834,-0.018445722774220852,,,,,,,,,,0.7059847782739349,0.7233409161120005,-0.017356137838065555,0.2048889486073165,0.1985886544940605,0.006300294113256
RBF_I__base_s0__concept__moderate__a0,RBF_I,concept,moderate,RBF_I__base_s0,0.0,hddm_w,learned_features_label,1000,200943,0.6060524626386588,0.6844030396679656,-0.07835057702930681,0.6057249730551328,0.6844609820110982,-0.07873600895596533,0.6073111111338166,0.6857526933314141,-0.07844158219759745,0.6071584275050504,0.684018415996064,-0.07685998849101361,0.825393416242954,0.8682476962699262,-0.042854280026972114,0.6318733064428065,0.7274171024938834,-0.09554379605107688,,,,,,,,,,0.6144578313253012,0.7233409161120005,-0.10888308478669928,0.3374986936593959,0.1985886544940605,0.1389100391653354
RBF_I__base_s0__concept__moderate__a0,RBF_I,concept,moderate,RBF_I__base_s0,0.0,hellinger,learned_features_label,1000,200943,0.6810189954365168,0.6844030396679656,-0.0033840442314487795,0.6814416210491304,0.6844609820110982,-0.003019360961967754,0.6847121198037024,0.6857526933314141,-0.0010405735277116968,0.6808108798193897,0.684018415996064,-0.0032075361766743526,0.8681860229387893,0.8682476962699262,-6.16733311368245e-05,0.7269231366907556,0.7274171024938834,-0.0004939658031277716,,,,,,,,,,0.7560311174769007,0.7233409161120005,0.032690201364900195,0.2182111345008286,0.1985886544940605,0.01962248000676811
RBF_I__base_s0__concept__moderate__a0,RBF_I,concept,moderate,RBF_I__base_s0,0.0,d3_oof,learned_features_label,1000,200943,0.6813474467883928,0.6844030396679656,-0.0030555928795727993,0.6812473096478662,0.6844609820110982,-0.003213672363232001,0.6824305557439596,0.6857526933314141,-0.0033221375874544767,0.6808819454233973,0.684018415996064,-0.0031364705726667497,0.867363736042601,0.8682476962699262,-0.0008839602273251757,0.7254823775856376,0.7274171024938834,-0.0019347249082457552,,,,,,,,,,0.7375235206560508,0.7233409161120005,0.014182604544050292,0.1870580214289624,0.1985886544940605,-0.011530633065098078
RBF_I__base_s0__concept__severe__a0,RBF_I,concept,severe,RBF_I__base_s0,0.0,adwin,none,1000,177127,0.6090093548696698,0.6537230348845744,-0.04471368001490461,0.608797007981974,0.6542198106032846,-0.0454228026213106,0.6089971226677685,0.656359727031324,-0.04736260436355544,0.6094139108588019,0.6541493886133649,-0.04473547775456299,0.8243138282076263,0.8516734028605135,-0.027359574652887186,0.6395602196023101,0.702110870481141,-0.06255065087883083,,,,,,,,,,0.4348484593507564,0.6348215337495583,-0.1999730743988019,0.2931060764310353,0.2636526334212175,0.029453443009817837
RBF_I__base_s0__concept__severe__a0,RBF_I,concept,severe,RBF_I__base_s0,0.0,hddm_w,none,1000,177127,0.6176020595392007,0.6537230348845744,-0.03612097534537373,0.6177654071051527,0.6542198106032846,-0.03645440349813189,0.6179442379685087,0.656359727031324,-0.03841548906281522,0.6181726007708659,0.6541493886133649,-0.035976787842499025,0.8324438981658127,0.8516734028605135,-0.01922950469470086,0.6450333357590791,0.702110870481141,-0.057077534722061896,,,,,,,,,,0.6195917405718324,0.6348215337495583,-0.015229793177725881,0.3014503717671501,0.2636526334212175,0.03779773834593264
RBF_I__base_s0__concept__severe__a0,RBF_I,concept,severe,RBF_I__base_s0,0.0,hellinger,none,1000,177127,0.6219435772073145,0.6537230348845744,-0.03177945767725987,0.6213910484870075,0.6542198106032846,-0.032828762116277055,0.6227139429182866,0.656359727031324,-0.033645784113037314,0.6224586121299065,0.6541493886133649,-0.031690776483458416,0.8350334307002001,0.8516734028605135,-0.016639972160313432,0.6546003357124728,0.702110870481141,-0.04751053476866818,,,,,,,,,,0.613011796779025,0.6348215337495583,-0.021809736970533344,0.272425999424142,0.2636526334212175,0.008773366002924499
RBF_I__base_s0__concept__severe__a0,RBF_I,concept,severe,RBF_I__base_s0,0.0,d3_oof,none,1000,177127,0.6607293072202431,0.6537230348845744,0.007006272335668751,0.6613492214219487,0.6542198106032846,0.007129410818664139,0.66328490098103,0.656359727031324,0.006925173949706043,0.6611720128676956,0.6541493886133649,0.007022624254330645,0.856346866992793,0.8516734028605135,0.004673464132279537,0.7111275351876114,0.702110870481141,0.009016664706470445,,,,,,,,,,0.6028305538259596,0.6348215337495583,-0.03199097992359867,0.2743737544247912,0.2636526334212175,0.010721121003573753
RBF_I__base_s0__concept__severe__a0,RBF_I,concept,severe,RBF_I__base_s0,0.0,adwin,learned_features,1000,177127,0.6500702885500235,0.6334155718778052,0.016654716672218295,0.6502862167909647,0.6337606701369116,0.016525546654053036,0.6509078528075916,0.6342733980768009,0.016634454730790615,0.6500104500012921,0.6341348086493652,0.015875641351926872,0.8523011510416273,0.8476102646105028,0.004690886431124475,0.6934332335099899,0.6930611629706661,0.00037207053932375445,,,,,,,,,,0.5855645120576208,0.7641653905053599,-0.1786008784477391,0.2930665567643555,0.2109390437369797,0.08212751302737581
RBF_I__base_s0__concept__severe__a0,RBF_I,concept,severe,RBF_I__base_s0,0.0,hddm_w,learned_features,1000,177127,0.595437172198479,0.6334155718778052,-0.03797839967932615,0.5948938345729904,0.6337606701369116,-0.03886683556392123,0.5954147977049314,0.6342733980768009,-0.0388586003718695,0.5967281501769328,0.6341348086493652,-0.03740665847243241,0.8154502060416609,0.8476102646105028,-0.032160058568841965,0.615246775132224,0.6930611629706661,-0.07781438783844208,,,,,,,,,,0.5011864093027952,0.7641653905053599,-0.2629789812025647,0.3159145697719715,0.2109390437369797,0.10497552603499183
RBF_I__base_s0__concept__severe__a0,RBF_I,concept,severe,RBF_I__base_s0,0.0,hellinger,learned_features,1000,177127,0.6266012522088671,0.6334155718778052,-0.006814319668938085,0.6269324248068664,0.6337606701369116,-0.006828245330045224,0.6271283593851456,0.6342733980768009,-0.007145038691655392,0.6274868183982281,0.6341348086493652,-0.006647990251137159,0.8409801155458851,0.8476102646105028,-0.006630149064617674,0.6838664756565521,0.6930611629706661,-0.009194687314113992,,,,,,,,,,0.7286067684230012,0.7641653905053599,-0.035558622082358715,0.2452138860817379,0.2109390437369797,0.034274842344758194
RBF_I__base_s0__concept__severe__a0,RBF_I,concept,severe,RBF_I__base_s0,0.0,d3_oof,learned_features,1000,177127,0.6314508798771503,0.6334155718778052,-0.001964692000654855,0.6318559284611572,0.6337606701369116,-0.0019047416757543845,0.6324738509671414,0.6342733980768009,-0.0017995471096595717,0.632102363211996,0.6341348086493652,-0.0020324454373692458,0.8451954970340498,0.8476102646105028,-0.002414767576452981,0.6910311174885162,0.6930611629706661,-0.0020300454821499114,,,,,,,,,,0.6769264426232267,0.7641653905053599,-0.08723894788213327,0.232895041410965,0.2109390437369797,0.021955997673985317
RBF_I__base_s0__concept__severe__a0,RBF_I,concept,severe,RBF_I__base_s0,0.0,adwin,learned_features_label,1000,177127,0.5893285608631095,0.6558458055519486,-0.06651724468883913,0.5889475573113508,0.6554125236035783,-0.06646496629222742,0.5900729504557602,0.6562067892216699,-0.06613383876590961,0.5898526010125296,0.6556614622442873,-0.06580886123175778,0.8124066536963175,0.8509933322145438,-0.03858667851822628,0.6057267882069669,0.6957758501557642,-0.09004906194879725,,,,,,,,,,0.5918247143361998,0.7028591622772328,-0.11103444794103301,0.3564109367854703,0.2251999977417333,0.131210939043737
RBF_I__base_s0__concept__severe__a0,RBF_I,concept,severe,RBF_I__base_s0,0.0,hddm_w,learned_features_label,1000,177127,0.5849588148616529,0.6558458055519486,-0.07088699069029569,0.5845522867507822,0.6554125236035783,-0.07086023685279608,0.5854303344643252,0.6562067892216699,-0.07077645475734462,0.5861385870803607,0.6556614622442873,-0.06952287516392663,0.8125433681728649,0.8509933322145438,-0.038449964041678886,0.6041042291106666,0.6957758501557642,-0.09167162104509752,,,,,,,,,,0.4976187671440351,0.7028591622772328,-0.2052403951331977,0.3190930801063643,0.2251999977417333,0.09389308236463098
RBF_I__base_s0__concept__severe__a0,RBF_I,concept,severe,RBF_I__base_s0,0.0,hellinger,learned_features_label,1000,177127,0.5886736635295579,0.6558458055519486,-0.06717214202239075,0.5881015431297184,0.6554125236035783,-0.06731098047385986,0.5894368112530125,0.6562067892216699,-0.06676997796865736,0.5897097042577533,0.6556614622442873,-0.06595175798653408,0.8158446100645877,0.8509933322145438,-0.03514872214995601,0.6145201838064366,0.6957758501557642,-0.08125566634932757,,,,,,,,,,0.5639062315938274,0.7028591622772328,-0.13895293068340542,0.3046175907682059,0.2251999977417333,0.07941759302647258
RBF_I__base_s0__concept__severe__a0,RBF_I,concept,severe,RBF_I__base_s0,0.0,d3_oof,learned_features_label,1000,177127,0.6586460562195486,0.6558458055519486,0.002800250667600035,0.658280172508507,0.6554125236035783,0.0028676489049287435,0.6588233188290652,0.6562067892216699,0.002616529607395335,0.6585457269974975,0.6556614622442873,0.0028842647532101306,0.8539179356299059,0.8509933322145438,0.002924603415362159,0.7012159347825792,0.6957758501557642,0.0054400846268150005,,,,,,,,,,0.6481160493411642,0.7028591622772328,-0.054743112936068594,0.2172847730724282,0.2251999977417333,-0.00791522466930511
RBF_I__base_s0__splice__moderate__a0,RBF_I,splice,moderate,RBF_I__base_s0,0.0,adwin,none,1000,200909,0.6546993912666929,0.6652663643739205,-0.01056697310722765,0.6550686957387067,0.6658849746082356,-0.01081627886952885,0.6557925243828653,0.6666774824900006,-0.0108849581071353,0.6557943205326089,0.6662230070670201,-0.010428686534411202,0.8569006334947976,0.8619970101138416,-0.005096376619043941,0.7104276642275613,0.7117942963266494,-0.0013666320990880498,,,,,,,,,,0.5880306388709632,0.6289385819702028,-0.04090794309923962,0.2673698042397304,0.3171834014404531,-0.049813597200722703
RBF_I__base_s0__splice__moderate__a0,RBF_I,splice,moderate,RBF_I__base_s0,0.0,hddm_w,none,1000,200909,0.6313007381451304,0.6652663643739205,-0.03396562622879007,0.6309203312466282,0.6658849746082356,-0.03496464336160743,0.632957787158063,0.6666774824900006,-0.03371969533193764,0.6318787289288522,0.6662230070670201,-0.03434427813816787,0.841649906560972,0.8619970101138416,-0.020347103552869505,0.677607971560034,0.7117942963266494,-0.03418632476661532,,,,,,,,,,0.5848601329929014,0.6289385819702028,-0.0440784489773014,0.3282779765963695,0.3171834014404531,0.011094575155916386
RBF_I__base_s0__splice__moderate__a0,RBF_I,splice,moderate,RBF_I__base_s0,0.0,hellinger,none,1000,200909,0.6549482601575838,0.6652663643739205,-0.010318104216336721,0.6544299914301408,0.6658849746082356,-0.01145498317809479,0.6555833171727339,0.6666774824900006,-0.011094165317266702,0.6550216003529462,0.6662230070670201,-0.01120140671407388,0.8589114531482414,0.8619970101138416,-0.0030855569656002,0.703667143062698,0.7117942963266494,-0.008127153263951414,,,,,,,,,,0.6417608933531607,0.6289385819702028,0.012822311382957863,0.239073411345435,0.3171834014404531,-0.0781099900950181
RBF_I__base_s0__splice__moderate__a0,RBF_I,splice,moderate,RBF_I__base_s0,0.0,d3_oof,none,1000,200909,0.6640469068085552,0.6652663643739205,-0.001219457565365345,0.664634067682992,0.6658849746082356,-0.0012509069252435445,0.665491706505654,0.6666774824900006,-0.0011857759843465487,0.6649953585903046,0.6662230070670201,-0.001227648476715526,0.8609233737109259,0.8619970101138416,-0.0010736364029156897,0.7103341916409998,0.7117942963266494,-0.0014601046856496103,,,,,,,,,,0.6117392890210712,0.6289385819702028,-0.017199292949131584,0.3235892866919849,0.3171834014404531,0.0064058852515317954
RBF_I__base_s0__splice__moderate__a0,RBF_I,splice,moderate,RBF_I__base_s0,0.0,adwin,learned_features,1000,200909,0.675181300987014,0.6678695329726394,0.007311768014374609,0.6755327824043911,0.6674607689763496,0.008072013428041425,0.6777963485786447,0.6687798608806931,0.009016487697951603,0.6749820517516921,0.6673123392044544,0.007669712547237695,0.8672520328325987,0.8609554729811915,0.006296559851407202,0.7290922874944425,0.7092614491100204,0.019830838384422123,,,,,,,,,,0.5924917931595635,0.7281782217109509,-0.13568642855138746,0.2964625775848767,0.2070589172212295,0.08940366036364722
RBF_I__base_s0__splice__moderate__a0,RBF_I,splice,moderate,RBF_I__base_s0,0.0,hddm_w,learned_features,1000,200909,0.6573971300439503,0.6678695329726394,-0.010472402928689117,0.6575790484024497,0.6674607689763496,-0.00988172057389991,0.6597909203996474,0.6687798608806931,-0.008988940481045704,0.6570606945971682,0.6673123392044544,-0.010251644607286226,0.8554875827042469,0.8609554729811915,-0.005467890276944609,0.6998387921889979,0.7092614491100204,-0.00942265692102251,,,,,,,,,,0.6513004685614882,0.7281782217109509,-0.07687775314946277,0.3065965188219542,0.2070589172212295,0.09953760160072472
RBF_I__base_s0__splice__moderate__a0,RBF_I,splice,moderate,RBF_I__base_s0,0.0,hellinger,learned_features,1000,200909,0.6553116087382845,0.6678695329726394,-0.012557924234354867,0.6553174858548846,0.6674607689763496,-0.012143283121465065,0.6563707101593985,0.6687798608806931,-0.01240915072129456,0.6550373868737449,0.6673123392044544,-0.012274952330709521,0.8540867810632058,0.8609554729811915,-0.00686869191798567,0.6946868681703274,0.7092614491100204,-0.014574580939692994,,,,,,,,,,0.6857551696080357,0.7281782217109509,-0.04242305210291519,0.2627259107357062,0.2070589172212295,0.05566699351447674
RBF_I__base_s0__splice__moderate__a0,RBF_I,splice,moderate,RBF_I__base_s0,0.0,d3_oof,learned_features,1000,200909,0.6642012055209074,0.6678695329726394,-0.0036683274517319564,0.6638571605174075,0.6674607689763496,-0.0036036084589421424,0.6654080573871641,0.6687798608806931,-0.0033718034935289465,0.6638202024993843,0.6673123392044544,-0.0034921367050700924,0.8575954915584276,0.8609554729811915,-0.003359981422763836,0.7040006254511126,0.7092614491100204,-0.005260823658907787,,,,,,,,,,0.7193962010044611,0.7281782217109509,-0.008782020706489813,0.2371670756412107,0.2070589172212295,0.030108158419981212
RBF_I__base_s0__splice__moderate__a0,RBF_I,splice,moderate,RBF_I__base_s0,0.0,adwin,learned_features_label,1000,200909,0.6551174910033896,0.6722794897192261,-0.01716199871583657,0.6551713021573586,0.6726224064105766,-0.01745110425321794,0.6567318438666299,0.6740169782134757,-0.017285134346845865,0.6554138638944372,0.672741066303421,-0.017327202408983777,0.8533567103001038,0.8637718335567732,-0.010415123256669379,0.6936726097084538,0.717496488362418,-0.02382387865396418,,,,,,,,,,0.4858168962711484,0.5687270278611711,-0.08291013159002275,0.2801965068762475,0.2108218148514999,0.06937469202474758
RBF_I__base_s0__splice__moderate__a0,RBF_I,splice,moderate,RBF_I__base_s0,0.0,hddm_w,learned_features_label,1000,200909,0.5975790034294133,0.6722794897192261,-0.07470048628981285,0.5967417054451098,0.6726224064105766,-0.07588070096546673,0.5974187202077468,0.6740169782134757,-0.07659825800572895,0.5982265829841691,0.672741066303421,-0.07451448331925192,0.822757356438168,0.8637718335567732,-0.041014477118605175,0.6325097933570367,0.717496488362418,-0.08498669500538125,,,,,,,,,,0.449173704441514,0.5687270278611711,-0.11955332341965713,0.3668775415735482,0.2108218148514999,0.1560557267220483
RBF_I__base_s0__splice__moderate__a0,RBF_I,splice,moderate,RBF_I__base_s0,0.0,hellinger,learned_features_label,1000,200909,0.665445549975362,0.6722794897192261,-0.006833939743864148,0.6657311668593087,0.6726224064105766,-0.006891239551267914,0.6670691992650819,0.6740169782134757,-0.0069477789483938235,0.6658803407220217,0.672741066303421,-0.006860725581399274,0.8613250194541683,0.8637718335567732,-0.002446814102604944,0.710820019481827,0.717496488362418,-0.0066764688805909245,,,,,,,,,,0.5737493336326142,0.5687270278611711,0.005022305771443025,0.2864928898157872,0.2108218148514999,0.0756710749642873
