epoch,condition,seed,detector,dataset,reward,training_visits,resets,states,epsilon,variant
2,radar__training__instance__severe__a0,47,hddm_w,radar,192.46,229900,54,2,0.1,alarm
2,radar__training__concept__severe__a0,47,hddm_w,radar,190.82,229900,20,2,0.1,alarm
3,radar__training__instance__moderate__a0,47,hddm_w,radar,197.1,229900,99,2,0.1,alarm
3,radar__training__instance__severe__a0,47,hddm_w,radar,192.42,229900,96,2,0.1,alarm
3,radar__training__concept__severe__a0,47,hddm_w,radar,195.34,229900,96,2,0.1,alarm
3,radar__training__clean__none__aNone,47,hddm_w,radar,201.64,229900,6,2,0.1,alarm
3,radar__training__splice__severe__a0,47,hddm_w,radar,190.28,229900,48,2,0.1,alarm
3,radar__training__concept__moderate__a0,47,hddm_w,radar,187.48,229900,47,2,0.1,alarm
3,radar__training__splice__moderate__a0,47,hddm_w,radar,203.58,229900,5,2,0.1,alarm
0,radar__training__clean__none__aNone,7,hddm_w,radar,195.98,229900,4,4,0.1,alarm_persistence
0,radar__training__splice__moderate__a0,7,hddm_w,radar,188.98,229900,12,4,0.1,alarm_persistence
0,radar__training__splice__severe__a0,7,hddm_w,radar,189.86,229900,5,4,0.1,alarm_persistence
0,radar__training__instance__severe__a0,7,hddm_w,radar,191.16,229900,10,4,0.1,alarm_persistence
0,radar__training__concept__severe__a0,7,hddm_w,radar,191.8,229900,6,4,0.1,alarm_persistence
0,radar__training__instance__moderate__a0,7,hddm_w,radar,184.36,229900,5,4,0.1,alarm_persistence
0,radar__training__concept__moderate__a0,7,hddm_w,radar,193.88,229900,7,4,0.1,alarm_persistence
1,radar__training__splice__severe__a0,7,hddm_w,radar,187.44,229900,4,4,0.1,alarm_persistence
1,radar__training__instance__severe__a0,7,hddm_w,radar,195.88,229900,9,4,0.1,alarm_persistence
1,radar__training__clean__none__aNone,7,hddm_w,radar,190.28,229900,5,4,0.1,alarm_persistence
1,radar__training__concept__moderate__a0,7,hddm_w,radar,197.6,229900,6,4,0.1,alarm_persistence
1,radar__training__concept__severe__a0,7,hddm_w,radar,193.38,229900,7,4,0.1,alarm_persistence
1,radar__training__instance__moderate__a0,7,hddm_w,radar,195.74,229900,26,4,0.1,alarm_persistence
1,radar__training__splice__moderate__a0,7,hddm_w,radar,187.16,229900,40,4,0.1,alarm_persistence
2,radar__training__concept__severe__a0,7,hddm_w,radar,202.18,229900,73,4,0.1,alarm_persistence
2,radar__training__instance__severe__a0,7,hddm_w,radar,198.06,229900,62,4,0.1,alarm_persistence
2,radar__training__clean__none__aNone,7,hddm_w,radar,189.6,229900,72,4,0.1,alarm_persistence
2,radar__training__concept__moderate__a0,7,hddm_w,radar,189.62,229900,16,4,0.1,alarm_persistence
2,radar__training__splice__severe__a0,7,hddm_w,radar,186.48,229900,54,4,0.1,alarm_persistence
2,radar__training__instance__moderate__a0,7,hddm_w,radar,197.76,229900,140,4,0.1,alarm_persistence
2,radar__training__splice__moderate__a0,7,hddm_w,radar,192.22,229900,55,4,0.1,alarm_persistence
3,radar__training__concept__severe__a0,7,hddm_w,radar,193.98,229900,68,4,0.1,alarm_persistence
3,radar__training__instance__moderate__a0,7,hddm_w,radar,198.8,229900,138,4,0.1,alarm_persistence
3,radar__training__splice__severe__a0,7,hddm_w,radar,187.16,229900,93,4,0.1,alarm_persistence
3,radar__training__concept__moderate__a0,7,hddm_w,radar,193.84,229900,55,4,0.1,alarm_persistence
3,radar__training__clean__none__aNone,7,hddm_w,radar,200.74,229900,6,4,0.1,alarm_persistence
3,radar__training__instance__severe__a0,7,hddm_w,radar,202.02,229900,37,4,0.1,alarm_persistence
3,radar__training__splice__moderate__a0,7,hddm_w,radar,189.32,229900,73,4,0.1,alarm_persistence
0,radar__training__instance__moderate__a0,17,hddm_w,radar,192.06,229900,21,4,0.1,alarm_persistence
0,radar__training__clean__none__aNone,17,hddm_w,radar,194.4,229900,21,4,0.1,alarm_persistence
0,radar__training__concept__severe__a0,17,hddm_w,radar,199.04,229900,29,4,0.1,alarm_persistence
0,radar__training__instance__severe__a0,17,hddm_w,radar,194.8,229900,27,4,0.1,alarm_persistence
0,radar__training__splice__severe__a0,17,hddm_w,radar,192.82,229900,20,4,0.1,alarm_persistence
0,radar__training__splice__moderate__a0,17,hddm_w,radar,191.34,229900,31,4,0.1,alarm_persistence
0,radar__training__concept__moderate__a0,17,hddm_w,radar,191.62,229900,23,4,0.1,alarm_persistence
1,radar__training__splice__severe__a0,17,hddm_w,radar,186.98,229900,24,4,0.1,alarm_persistence
1,radar__training__concept__moderate__a0,17,hddm_w,radar,191.36,229900,31,4,0.1,alarm_persistence
1,radar__training__concept__severe__a0,17,hddm_w,radar,194.14,229900,74,4,0.1,alarm_persistence
1,radar__training__instance__moderate__a0,17,hddm_w,radar,195.32,229900,48,4,0.1,alarm_persistence
1,radar__training__clean__none__aNone,17,hddm_w,radar,186.84,229900,104,4,0.1,alarm_persistence
1,radar__training__splice__moderate__a0,17,hddm_w,radar,186.86,229900,60,4,0.1,alarm_persistence
1,radar__training__instance__severe__a0,17,hddm_w,radar,195.8,229900,113,4,0.1,alarm_persistence
2,radar__training__concept__moderate__a0,17,hddm_w,radar,196.2,229900,58,4,0.1,alarm_persistence
2,radar__training__concept__severe__a0,17,hddm_w,radar,193.1,229900,78,4,0.1,alarm_persistence
2,radar__training__splice__moderate__a0,17,hddm_w,radar,183.9,229900,21,4,0.1,alarm_persistence
2,radar__training__clean__none__aNone,17,hddm_w,radar,190.46,229900,30,4,0.1,alarm_persistence
2,radar__training__instance__severe__a0,17,hddm_w,radar,199.12,229900,95,4,0.1,alarm_persistence
2,radar__training__splice__severe__a0,17,hddm_w,radar,186.14,229900,88,4,0.1,alarm_persistence
2,radar__training__instance__moderate__a0,17,hddm_w,radar,200.38,229900,49,4,0.1,alarm_persistence
3,radar__training__concept__moderate__a0,17,hddm_w,radar,198.4,229900,52,4,0.1,alarm_persistence
3,radar__training__splice__severe__a0,17,hddm_w,radar,180.62,229900,14,4,0.1,alarm_persistence
3,radar__training__clean__none__aNone,17,hddm_w,radar,204.52,229900,17,4,0.1,alarm_persistence
3,radar__training__instance__severe__a0,17,hddm_w,radar,185.0,229900,20,4,0.1,alarm_persistence
3,radar__training__concept__severe__a0,17,hddm_w,radar,196.78,229900,41,4,0.1,alarm_persistence
3,radar__training__splice__moderate__a0,17,hddm_w,radar,186.88,229900,63,4,0.1,alarm_persistence
3,radar__training__instance__moderate__a0,17,hddm_w,radar,198.48,229900,56,4,0.1,alarm_persistence
0,radar__training__instance__moderate__a0,27,hddm_w,radar,195.5,229900,35,4,0.1,alarm_persistence
0,radar__training__clean__none__aNone,27,hddm_w,radar,202.1,229900,32,4,0.1,alarm_persistence
0,radar__training__instance__severe__a0,27,hddm_w,radar,192.06,229900,45,4,0.1,alarm_persistence
0,radar__training__splice__severe__a0,27,hddm_w,radar,197.42,229900,26,4,0.1,alarm_persistence
0,radar__training__concept__moderate__a0,27,hddm_w,radar,191.36,229900,32,4,0.1,alarm_persistence
0,radar__training__concept__severe__a0,27,hddm_w,radar,198.56,229900,21,4,0.1,alarm_persistence
0,radar__training__splice__moderate__a0,27,hddm_w,radar,200.1,229900,25,4,0.1,alarm_persistence
1,radar__training__clean__none__aNone,27,hddm_w,radar,199.9,229900,32,4,0.1,alarm_persistence
1,radar__training__splice__severe__a0,27,hddm_w,radar,188.92,229900,28,4,0.1,alarm_persistence
1,radar__training__concept__severe__a0,27,hddm_w,radar,200.08,229900,25,4,0.1,alarm_persistence
1,radar__training__instance__moderate__a0,27,hddm_w,radar,198.78,229900,54,4,0.1,alarm_persistence
1,radar__training__instance__severe__a0,27,hddm_w,radar,199.68,229900,63,4,0.1,alarm_persistence
1,radar__training__concept__moderate__a0,27,hddm_w,radar,187.24,229900,91,4,0.1,alarm_persistence
1,radar__training__splice__moderate__a0,27,hddm_w,radar,189.62,229900,57,4,0.1,alarm_persistence
2,radar__training__instance__severe__a0,27,hddm_w,radar,195.98,229900,107,4,0.1,alarm_persistence
2,radar__training__splice__severe__a0,27,hddm_w,radar,189.42,229900,52,4,0.1,alarm_persistence
2,radar__training__concept__severe__a0,27,hddm_w,radar,199.5,229900,31,4,0.1,alarm_persistence
2,radar__training__concept__moderate__a0,27,hddm_w,radar,190.28,229900,70,4,0.1,alarm_persistence
2,radar__training__clean__none__aNone,27,hddm_w,radar,188.06,229900,64,4,0.1,alarm_persistence
2,radar__training__splice__moderate__a0,27,hddm_w,radar,190.44,229900,121,4,0.1,alarm_persistence
2,radar__training__instance__moderate__a0,27,hddm_w,radar,190.14,229900,25,4,0.1,alarm_persistence
3,radar__training__concept__moderate__a0,27,hddm_w,radar,199.04,229900,55,4,0.1,alarm_persistence
3,radar__training__clean__none__aNone,27,hddm_w,radar,192.76,229900,125,4,0.1,alarm_persistence
3,radar__training__instance__moderate__a0,27,hddm_w,radar,197.22,229900,54,4,0.1,alarm_persistence
3,radar__training__instance__severe__a0,27,hddm_w,radar,199.26,229900,120,4,0.1,alarm_persistence
3,radar__training__splice__severe__a0,27,hddm_w,radar,186.46,229900,105,4,0.1,alarm_persistence
3,radar__training__splice__moderate__a0,27,hddm_w,radar,188.16,229900,56,4,0.1,alarm_persistence
3,radar__training__concept__severe__a0,27,hddm_w,radar,195.22,229900,96,4,0.1,alarm_persistence
0,radar__training__clean__none__aNone,37,hddm_w,radar,192.46,229900,72,4,0.1,alarm_persistence
0,radar__training__splice__severe__a0,37,hddm_w,radar,186.78,229900,32,4,0.1,alarm_persistence
0,radar__training__instance__moderate__a0,37,hddm_w,radar,199.22,229900,65,4,0.1,alarm_persistence
0,radar__training__concept__moderate__a0,37,hddm_w,radar,202.18,229900,38,4,0.1,alarm_persistence
0,radar__training__splice__moderate__a0,37,hddm_w,radar,186.74,229900,43,4,0.1,alarm_persistence
0,radar__training__concept__severe__a0,37,hddm_w,radar,196.3,229900,21,4,0.1,alarm_persistence
0,radar__training__instance__severe__a0,37,hddm_w,radar,200.14,229900,62,4,0.1,alarm_persistence
1,radar__training__concept__moderate__a0,37,hddm_w,radar,199.02,229900,36,4,0.1,alarm_persistence
1,radar__training__splice__moderate__a0,37,hddm_w,radar,195.94,229900,47,4,0.1,alarm_persistence
1,radar__training__instance__severe__a0,37,hddm_w,radar,194.66,229900,59,4,0.1,alarm_persistence
1,radar__training__splice__severe__a0,37,hddm_w,radar,186.02,229900,50,4,0.1,alarm_persistence
1,radar__training__clean__none__aNone,37,hddm_w,radar,198.98,229900,84,4,0.1,alarm_persistence
1,radar__training__concept__severe__a0,37,hddm_w,radar,193.72,229900,61,4,0.1,alarm_persistence
1,radar__training__instance__moderate__a0,37,hddm_w,radar,197.46,229900,28,4,0.1,alarm_persistence
2,radar__training__clean__none__aNone,37,hddm_w,radar,198.28,229900,90,4,0.1,alarm_persistence
2,radar__training__instance__severe__a0,37,hddm_w,radar,202.56,229900,48,4,0.1,alarm_persistence
2,radar__training__instance__moderate__a0,37,hddm_w,radar,206.58,229900,95,4,0.1,alarm_persistence
2,radar__training__splice__severe__a0,37,hddm_w,radar,188.24,229900,41,4,0.1,alarm_persistence
2,radar__training__concept__moderate__a0,37,hddm_w,radar,199.38,229900,70,4,0.1,alarm_persistence
2,radar__training__splice__moderate__a0,37,hddm_w,radar,192.68,229900,46,4,0.1,alarm_persistence
2,radar__training__concept__severe__a0,37,hddm_w,radar,192.78,229900,2,4,0.1,alarm_persistence
3,radar__training__concept__severe__a0,37,hddm_w,radar,195.12,229900,77,4,0.1,alarm_persistence
3,radar__training__clean__none__aNone,37,hddm_w,radar,202.84,229900,39,4,0.1,alarm_persistence
3,radar__training__instance__moderate__a0,37,hddm_w,radar,201.96,229900,112,4,0.1,alarm_persistence
3,radar__training__concept__moderate__a0,37,hddm_w,radar,197.54,229900,75,4,0.1,alarm_persistence
3,radar__training__splice__moderate__a0,37,hddm_w,radar,197.48,229900,57,4,0.1,alarm_persistence
3,radar__training__instance__severe__a0,37,hddm_w,radar,199.28,229900,60,4,0.1,alarm_persistence
3,radar__training__splice__severe__a0,37,hddm_w,radar,191.28,229900,32,4,0.1,alarm_persistence
0,radar__training__splice__moderate__a0,47,hddm_w,radar,191.66,229900,4,4,0.1,alarm_persistence
0,radar__training__clean__none__aNone,47,hddm_w,radar,188.78,229900,5,4,0.1,alarm_persistence
0,radar__training__instance__severe__a0,47,hddm_w,radar,190.02,229900,9,4,0.1,alarm_persistence
0,radar__training__concept__severe__a0,47,hddm_w,radar,188.74,229900,4,4,0.1,alarm_persistence
0,radar__training__instance__moderate__a0,47,hddm_w,radar,194.46,229900,6,4,0.1,alarm_persistence
0,radar__training__concept__moderate__a0,47,hddm_w,radar,197.34,229900,8,4,0.1,alarm_persistence
0,radar__training__splice__severe__a0,47,hddm_w,radar,191.26,229900,6,4,0.1,alarm_persistence
1,radar__training__clean__none__aNone,47,hddm_w,radar,192.34,229900,5,4,0.1,alarm_persistence
1,radar__training__instance__moderate__a0,47,hddm_w,radar,194.26,229900,10,4,0.1,alarm_persistence
1,radar__training__splice__moderate__a0,47,hddm_w,radar,195.78,229900,6,4,0.1,alarm_persistence
1,radar__training__splice__severe__a0,47,hddm_w,radar,186.3,229900,31,4,0.1,alarm_persistence
1,radar__training__concept__moderate__a0,47,hddm_w,radar,194.36,229900,3,4,0.1,alarm_persistence
1,radar__training__concept__severe__a0,47,hddm_w,radar,190.28,229900,60,4,0.1,alarm_persistence
1,radar__training__instance__severe__a0,47,hddm_w,radar,192.4,229900,6,4,0.1,alarm_persistence
2,radar__training__clean__none__aNone,47,hddm_w,radar,197.36,229900,18,4,0.1,alarm_persistence
2,radar__training__splice__moderate__a0,47,hddm_w,radar,189.4,229900,78,4,0.1,alarm_persistence
2,radar__training__splice__severe__a0,47,hddm_w,radar,188.4,229900,67,4,0.1,alarm_persistence
2,radar__training__concept__moderate__a0,47,hddm_w,radar,200.8,229900,74,4,0.1,alarm_persistence
2,radar__training__instance__moderate__a0,47,hddm_w,radar,197.0,229900,68,4,0.1,alarm_persistence
2,radar__training__instance__severe__a0,47,hddm_w,radar,183.74,229900,5,4,0.1,alarm_persistence
2,radar__training__concept__severe__a0,47,hddm_w,radar,196.26,229900,29,4,0.1,alarm_persistence
3,radar__training__instance__moderate__a0,47,hddm_w,radar,193.36,229900,42,4,0.1,alarm_persistence
3,radar__training__instance__severe__a0,47,hddm_w,radar,195.64,229900,114,4,0.1,alarm_persistence
3,radar__training__concept__severe__a0,47,hddm_w,radar,199.72,229900,47,4,0.1,alarm_persistence
3,radar__training__clean__none__aNone,47,hddm_w,radar,188.72,229900,103,4,0.1,alarm_persistence
3,radar__training__splice__severe__a0,47,hddm_w,radar,188.1,229900,66,4,0.1,alarm_persistence
3,radar__training__concept__moderate__a0,47,hddm_w,radar,201.66,229900,45,4,0.1,alarm_persistence
3,radar__training__splice__moderate__a0,47,hddm_w,radar,187.46,229900,73,4,0.1,alarm_persistence
0,radar__training__clean__none__aNone,7,hellinger,radar,195.98,229900,4,2,0.1,alarm
0,radar__training__splice__moderate__a0,7,hellinger,radar,188.98,229900,12,2,0.1,alarm
0,radar__training__splice__severe__a0,7,hellinger,radar,189.86,229900,5,2,0.1,alarm
0,radar__training__instance__severe__a0,7,hellinger,radar,192.98,229900,11,2,0.1,alarm
0,radar__training__concept__severe__a0,7,hellinger,radar,194.22,229900,84,2,0.1,alarm
0,radar__training__instance__moderate__a0,7,hellinger,radar,199.24,229900,141,2,0.1,alarm
0,radar__training__concept__moderate__a0,7,hellinger,radar,187.08,229900,85,2,0.1,alarm
1,radar__training__splice__severe__a0,7,hellinger,radar,188.26,229900,8,2,0.1,alarm
1,radar__training__instance__severe__a0,7,hellinger,radar,192.34,229900,141,2,0.1,alarm
1,radar__training__clean__none__aNone,7,hellinger,radar,187.18,229900,8,2,0.1,alarm
1,radar__training__concept__moderate__a0,7,hellinger,radar,197.6,229900,6,2,0.1,alarm
1,radar__training__concept__severe__a0,7,hellinger,radar,191.34,229900,88,2,0.1,alarm
1,radar__training__instance__moderate__a0,7,hellinger,radar,192.9,229900,63,2,0.1,alarm
1,radar__training__splice__moderate__a0,7,hellinger,radar,185.56,229900,137,2,0.1,alarm
2,radar__training__concept__severe__a0,7,hellinger,radar,196.82,229900,6,2,0.1,alarm
2,radar__training__instance__severe__a0,7,hellinger,radar,193.32,229900,140,2,0.1,alarm
2,radar__training__clean__none__aNone,7,hellinger,radar,194.5,229900,11,2,0.1,alarm
2,radar__training__concept__moderate__a0,7,hellinger,radar,192.88,229900,94,2,0.1,alarm
2,radar__training__splice__severe__a0,7,hellinger,radar,184.8,229900,125,2,0.1,alarm
2,radar__training__instance__moderate__a0,7,hellinger,radar,189.18,229900,11,2,0.1,alarm
2,radar__training__splice__moderate__a0,7,hellinger,radar,190.62,229900,102,2,0.1,alarm
3,radar__training__concept__severe__a0,7,hellinger,radar,192.12,229900,109,2,0.1,alarm
3,radar__training__instance__moderate__a0,7,hellinger,radar,186.58,229900,91,2,0.1,alarm
3,radar__training__splice__severe__a0,7,hellinger,radar,190.8,229900,5,2,0.1,alarm
3,radar__training__concept__moderate__a0,7,hellinger,radar,186.92,229900,97,2,0.1,alarm
3,radar__training__clean__none__aNone,7,hellinger,radar,188.0,229900,135,2,0.1,alarm
3,radar__training__instance__severe__a0,7,hellinger,radar,190.78,229900,142,2,0.1,alarm
3,radar__training__splice__moderate__a0,7,hellinger,radar,191.64,229900,4,2,0.1,alarm
0,radar__training__instance__moderate__a0,17,hellinger,radar,185.36,229900,5,2,0.1,alarm
0,radar__training__clean__none__aNone,17,hellinger,radar,198.36,229900,7,2,0.1,alarm
0,radar__training__concept__severe__a0,17,hellinger,radar,185.28,229900,3,2,0.1,alarm
0,radar__training__instance__severe__a0,17,hellinger,radar,192.28,229900,143,2,0.1,alarm
0,radar__training__splice__severe__a0,17,hellinger,radar,179.04,229900,24,2,0.1,alarm
0,radar__training__splice__moderate__a0,17,hellinger,radar,185.94,229900,131,2,0.1,alarm
0,radar__training__concept__moderate__a0,17,hellinger,radar,194.9,229900,5,2,0.1,alarm
1,radar__training__splice__severe__a0,17,hellinger,radar,186.98,229900,124,2,0.1,alarm
1,radar__training__concept__moderate__a0,17,hellinger,radar,184.88,229900,88,2,0.1,alarm
1,radar__training__concept__severe__a0,17,hellinger,radar,186.66,229900,89,2,0.1,alarm
1,radar__training__instance__moderate__a0,17,hellinger,radar,198.36,229900,141,2,0.1,alarm
1,radar__training__clean__none__aNone,17,hellinger,radar,195.06,229900,34,2,0.1,alarm
1,radar__training__splice__moderate__a0,17,hellinger,radar,194.58,229900,5,2,0.1,alarm
1,radar__training__instance__severe__a0,17,hellinger,radar,190.12,229900,107,2,0.1,alarm
2,radar__training__concept__moderate__a0,17,hellinger,radar,198.52,229900,7,2,0.1,alarm
2,radar__training__concept__severe__a0,17,hellinger,radar,188.54,229900,93,2,0.1,alarm
2,radar__training__splice__moderate__a0,17,hellinger,radar,187.56,229900,130,2,0.1,alarm
2,radar__training__clean__none__aNone,17,hellinger,radar,198.38,229900,9,2,0.1,alarm
2,radar__training__instance__severe__a0,17,hellinger,radar,193.18,229900,143,2,0.1,alarm
2,radar__training__splice__severe__a0,17,hellinger,radar,179.34,229900,46,2,0.1,alarm
2,radar__training__instance__moderate__a0,17,hellinger,radar,192.82,229900,23,2,0.1,alarm
3,radar__training__concept__moderate__a0,17,hellinger,radar,201.0,229900,6,2,0.1,alarm
3,radar__training__splice__severe__a0,17,hellinger,radar,179.92,229900,91,2,0.1,alarm
3,radar__training__clean__none__aNone,17,hellinger,radar,199.88,229900,6,2,0.1,alarm
3,radar__training__instance__severe__a0,17,hellinger,radar,187.74,229900,103,2,0.1,alarm
3,radar__training__concept__severe__a0,17,hellinger,radar,187.08,229900,6,2,0.1,alarm
3,radar__training__splice__moderate__a0,17,hellinger,radar,191.96,229900,8,2,0.1,alarm
3,radar__training__instance__moderate__a0,17,hellinger,radar,197.68,229900,8,2,0.1,alarm
