stage,condition,arm,feedback_fraction,delay_blocks,host_macro_f1,resets,summary_sha256,prediction_sha256,path
evaluation,RBF_I__s116__clean__none,q_alarm_17,0.05,1,0.5679550152776619,0,6a00842d8c19da06cf254fa9c763c643863227c5fb47fcd1aeb13e49053efa83,9aab992680e5a6c87e814f251cf8e55fb330742fe4ae10c293e00347788de1e9,results/policy_robustness/evaluation_runs/RBF_I__s116__clean__none/q_alarm_17/feedback_0.05_delay_1/summary.json
evaluation,RBF_I__s116__clean__none,q_alarm_27,0.05,1,0.5494354082689501,33,1689c0928ca898bbdc7bc7c1ef91568638cdba7d2bf310f288112cc09439fa0e,931928b13ef3f8c127b75146e1249420fdc04143f7eaa60ed693ffbdc00dec47,results/policy_robustness/evaluation_runs/RBF_I__s116__clean__none/q_alarm_27/feedback_0.05_delay_1/summary.json
evaluation,RBF_I__s116__clean__none,q_alarm_7,0.05,1,0.5494354082689501,33,b15654b245450f6e15b088b246631090eb38ee433dfbd83795f2af75e271f60b,931928b13ef3f8c127b75146e1249420fdc04143f7eaa60ed693ffbdc00dec47,results/policy_robustness/evaluation_runs/RBF_I__s116__clean__none/q_alarm_7/feedback_0.05_delay_1/summary.json
evaluation,RBF_I__s116__clean__none,q_alarm_persistence_17,0.01,1,0.5476186227833643,2,d1ea4d0b6af5377058630bcd265fc3bb05562728fd15be6850062d4341f083ae,8d8b2916cab0301266a634c7eab6ef0429041238f517504f2895b898968b7ae2,results/policy_robustness/evaluation_runs/RBF_I__s116__clean__none/q_alarm_persistence_17/feedback_0.01_delay_1/summary.json
evaluation,RBF_I__s116__clean__none,q_alarm_persistence_17,0.01,5,0.5489958340520855,2,2031b5d6bc7e1c2f32f46b6d43937152ffd56c4e69b6a3c9676fa747be5f98f4,a69646d9e8469891f4512053708e20bd0cb15ccb4f9ffcdd857b1f6583285624,results/policy_robustness/evaluation_runs/RBF_I__s116__clean__none/q_alarm_persistence_17/feedback_0.01_delay_5/summary.json
evaluation,RBF_I__s116__clean__none,q_alarm_persistence_17,0.02,1,0.5745362547141072,1,6eae490ac9286ef59cf1419953e4e52a1e1e7666dee538bb9453a78d55b98067,5fa6684add474d08aaee5010edf30ad23af6fbe2ec88c5357ed1df05375a7ece,results/policy_robustness/evaluation_runs/RBF_I__s116__clean__none/q_alarm_persistence_17/feedback_0.02_delay_1/summary.json
evaluation,RBF_I__s116__clean__none,q_alarm_persistence_17,0.02,5,0.5359129635573986,2,b5bd3d20bca57ecc3b46489434923a4b1663d6d6d982c082a0ac1fe01d772f18,8815cdca24e741e8f7aa08a425558e7d71b0c0a816e4fcf779d9e123dde5fb3b,results/policy_robustness/evaluation_runs/RBF_I__s116__clean__none/q_alarm_persistence_17/feedback_0.02_delay_5/summary.json
evaluation,RBF_I__s116__clean__none,q_alarm_persistence_17,0.05,1,0.5300227708489247,2,5ffc5495f0736efad9ec58a05abeb6119d37bc05578172eabbdf7a70dfb52951,f23364df55e0021812f7ba2e244be046383e856e77a4692a5cb117ed8e7c4d75,results/policy_robustness/evaluation_runs/RBF_I__s116__clean__none/q_alarm_persistence_17/feedback_0.05_delay_1/summary.json
evaluation,RBF_I__s116__clean__none,q_alarm_persistence_17,0.05,5,0.5343886125238146,0,95e49ba1ae696e4e635cfdce079dbc200706f7ebba54163f74c8b59c63c8cfd8,17997f2fe7248d698e1e6d802acf44d8fee4b252130f95a65cffdb5665e9e924,results/policy_robustness/evaluation_runs/RBF_I__s116__clean__none/q_alarm_persistence_17/feedback_0.05_delay_5/summary.json
evaluation,RBF_I__s116__clean__none,q_alarm_persistence_27,0.01,1,0.541733473090045,43,5e77909ec22328ff95acebe52464e12d8fa305d6ba79db01dda2c8384e9fcebb,4ca57e88746c9c1599c11258f5b569473fb51dedc13dd2d8ab3faf025f91b706,results/policy_robustness/evaluation_runs/RBF_I__s116__clean__none/q_alarm_persistence_27/feedback_0.01_delay_1/summary.json
evaluation,RBF_I__s116__clean__none,q_alarm_persistence_27,0.01,5,0.5387593290807268,33,ba0525ac011396e6319e2f3baafa1dec99e58ad3bd4e3374ba6b510544ef4542,9bb88b56bf74e75193825464d68267763deb619f679abe377d754830ba68be98,results/policy_robustness/evaluation_runs/RBF_I__s116__clean__none/q_alarm_persistence_27/feedback_0.01_delay_5/summary.json
evaluation,RBF_I__s116__clean__none,q_alarm_persistence_27,0.02,1,0.5404281823254251,40,60df6948b2de36394460d65ff88a17a0f46f4d86328bcec47daedfe190cd5335,89a56b0643c524f5e24c0f1348df5399c7570012eecd2af0fbe48206d6343532,results/policy_robustness/evaluation_runs/RBF_I__s116__clean__none/q_alarm_persistence_27/feedback_0.02_delay_1/summary.json
evaluation,RBF_I__s116__clean__none,q_alarm_persistence_27,0.02,5,0.5371139384978575,26,e952d60ff1ee11da6e955307a44769d27665dccebd236c959f8970aedff98c28,db4a91bbf6792fc192f7b9fbbf5a0e987de9094877f432b833080c996d5a3994,results/policy_robustness/evaluation_runs/RBF_I__s116__clean__none/q_alarm_persistence_27/feedback_0.02_delay_5/summary.json
evaluation,RBF_I__s116__clean__none,q_alarm_persistence_27,0.05,1,0.5489582039305922,32,f5646d8d29bf1563bb07028370848b7eb40f289774f4dd175010751772a352ae,a24e9e355e1fae7fdb8aaa2575204b1c4c3c8f96a8505359fe9bb7acecabd765,results/policy_robustness/evaluation_runs/RBF_I__s116__clean__none/q_alarm_persistence_27/feedback_0.05_delay_1/summary.json
evaluation,RBF_I__s116__clean__none,q_alarm_persistence_27,0.05,5,0.536559011912035,23,ffeafe7104619d62adf76abbcd216b70472253d2368dba7d4b503f11c63f5e1d,36c346bb981b286580e9bc059c89b70734ad9b790da791db26c5d10554e395be,results/policy_robustness/evaluation_runs/RBF_I__s116__clean__none/q_alarm_persistence_27/feedback_0.05_delay_5/summary.json
evaluation,RBF_I__s116__clean__none,q_alarm_persistence_7,0.01,1,0.5286298317177716,25,cdf5d1241c51c1c38ab05646ddacb3a823674ed6263c9a643b005e76a041a95a,038fd456887e44ce00ffa83de41c1abf97416463595345a20157131596e90a15,results/policy_robustness/evaluation_runs/RBF_I__s116__clean__none/q_alarm_persistence_7/feedback_0.01_delay_1/summary.json
evaluation,RBF_I__s116__clean__none,q_alarm_persistence_7,0.01,5,0.5231448983306856,19,797b015356e955169f686b703b7b6cb0370686368ee56ec6356f16ba0e94157a,cddb60bfa075b48f17c552f50bdf6483de7742776e7be7cce635a9e44ceb68a1,results/policy_robustness/evaluation_runs/RBF_I__s116__clean__none/q_alarm_persistence_7/feedback_0.01_delay_5/summary.json
evaluation,RBF_I__s116__clean__none,q_alarm_persistence_7,0.02,1,0.5266304810836988,26,f2b2028e38cf049db06439b1e463e25e580506a18738bd089ceaed3a9c8981c8,871f2c56fa3f0550c2403051ef84189f00c99b7be72bc431cd599ec9f233997c,results/policy_robustness/evaluation_runs/RBF_I__s116__clean__none/q_alarm_persistence_7/feedback_0.02_delay_1/summary.json
evaluation,RBF_I__s116__clean__none,q_alarm_persistence_7,0.02,5,0.5277561798084357,18,3561f95e8488272311c6d370662ef7cf4da6ef16a39579f44c667606f97b3111,2f8e06f89c06aec7ae062e223385935c29233319aa05d355f51a03407fca6eeb,results/policy_robustness/evaluation_runs/RBF_I__s116__clean__none/q_alarm_persistence_7/feedback_0.02_delay_5/summary.json
evaluation,RBF_I__s116__clean__none,q_alarm_persistence_7,0.05,1,0.5307020884234357,17,9a630e28811202b8b22fa9b62452d8fdd6f281fb728a29c5aafd713adf167b25,9f2239eebddb8aab5008a7744b68951bb0f68ad0d55c8f7563ba3b4a4ed95ac4,results/policy_robustness/evaluation_runs/RBF_I__s116__clean__none/q_alarm_persistence_7/feedback_0.05_delay_1/summary.json
evaluation,RBF_I__s116__clean__none,q_alarm_persistence_7,0.05,5,0.5252397637749479,14,33b53f61df0baab848bd904d7009f3e536a07a7ef6757ea0883c41e2504702e0,966e705190d83b9873b0305bc6834d36bf303c3b251fe40fe42064e2b23218d6,results/policy_robustness/evaluation_runs/RBF_I__s116__clean__none/q_alarm_persistence_7/feedback_0.05_delay_5/summary.json
evaluation,RBF_I__s116__clean__none,selected_map,0.01,1,0.541733473090045,43,569c63a75418a5f03c61ce9417cfbdb45e557a75039f9a6949da901cbf79980d,4ca57e88746c9c1599c11258f5b569473fb51dedc13dd2d8ab3faf025f91b706,results/policy_robustness/evaluation_runs/RBF_I__s116__clean__none/selected_map/feedback_0.01_delay_1/summary.json
evaluation,RBF_I__s116__clean__none,selected_map,0.01,5,0.5387593290807268,33,280ce6c3c2527263756cfb34ceabc13b3e3b6d9fbf961e25198334192890c547,9bb88b56bf74e75193825464d68267763deb619f679abe377d754830ba68be98,results/policy_robustness/evaluation_runs/RBF_I__s116__clean__none/selected_map/feedback_0.01_delay_5/summary.json
evaluation,RBF_I__s116__clean__none,selected_map,0.02,1,0.5404281823254251,40,657a33d496ad3076b6f0bfd93c006cc815e27b64f2c0d1e99fcd6d5e33b81262,89a56b0643c524f5e24c0f1348df5399c7570012eecd2af0fbe48206d6343532,results/policy_robustness/evaluation_runs/RBF_I__s116__clean__none/selected_map/feedback_0.02_delay_1/summary.json
evaluation,RBF_I__s116__clean__none,selected_map,0.02,5,0.5371139384978575,26,8b6689dddf286d7f475ff5054a713095ea0bacc5a3d6c1503bcb33bd356373e0,db4a91bbf6792fc192f7b9fbbf5a0e987de9094877f432b833080c996d5a3994,results/policy_robustness/evaluation_runs/RBF_I__s116__clean__none/selected_map/feedback_0.02_delay_5/summary.json
evaluation,RBF_I__s116__clean__none,selected_map,0.05,1,0.5489582039305922,32,9929d05619ee00682b49f8d9730c3bfe42f6dba6455edb75a73dd07fdd749f5a,a24e9e355e1fae7fdb8aaa2575204b1c4c3c8f96a8505359fe9bb7acecabd765,results/policy_robustness/evaluation_runs/RBF_I__s116__clean__none/selected_map/feedback_0.05_delay_1/summary.json
evaluation,RBF_I__s116__clean__none,selected_map,0.05,5,0.536559011912035,23,43cdb68f0cbef104effd6a8e97340902fafb06ca667008ccc7d6e9aba0cc3fae,36c346bb981b286580e9bc059c89b70734ad9b790da791db26c5d10554e395be,results/policy_robustness/evaluation_runs/RBF_I__s116__clean__none/selected_map/feedback_0.05_delay_5/summary.json
evaluation,RBF_I__s116__concept__moderate,confirmed,0.05,1,0.5382165669832341,2,8fb1570f2131018731fec69e4fd9f18ce170e4cfeb4571c5d189326b40dbf5aa,6f8ae380248f6b98df90e012d38c6c5aeea042b1ddbde2f17f34adb86fda56f4,results/policy_robustness/evaluation_runs/RBF_I__s116__concept__moderate/confirmed/feedback_0.05_delay_1/summary.json
evaluation,RBF_I__s116__concept__moderate,error_rule,0.05,1,0.5265877237636226,9,5aa32b6b51a0daf0d5ac92ecb32c9af6c744793817214224a77393b82f2ac7b5,1125ecff11836d65ce2a473023eeaeb0533d2c7c57ffa86b2b5f6cdc216d420a,results/policy_robustness/evaluation_runs/RBF_I__s116__concept__moderate/error_rule/feedback_0.05_delay_1/summary.json
evaluation,RBF_I__s116__concept__moderate,no_reset,0.05,1,0.5363886427455723,0,18c5c0397589b3bf333c6fcf9eb5386e7847ee2917ca04bf2cf1d44f8ede9e42,9ebabf18a365e61372f1e1909fec24cdbf1d221fd09bde3f3275d42156c02298,results/policy_robustness/evaluation_runs/RBF_I__s116__concept__moderate/no_reset/feedback_0.05_delay_1/summary.json
evaluation,RBF_I__s116__concept__moderate,q_alarm_17,0.05,1,0.5363886427455723,0,fe229137a4e4e8f163d859b442dfb2cf86f5f6bb4caf5fd7aa0c4b3c842de020,9ebabf18a365e61372f1e1909fec24cdbf1d221fd09bde3f3275d42156c02298,results/policy_robustness/evaluation_runs/RBF_I__s116__concept__moderate/q_alarm_17/feedback_0.05_delay_1/summary.json
evaluation,RBF_I__s116__concept__moderate,q_alarm_27,0.05,1,0.5302204312545884,31,9b731f49abda8b334ab6065c2c699b8c9b610fcb3e654a1e205810e27fc925ec,7c8c74efa799307bff00feea3fc2c5090f55c9d4ea7ec72032606b1213df2cec,results/policy_robustness/evaluation_runs/RBF_I__s116__concept__moderate/q_alarm_27/feedback_0.05_delay_1/summary.json
evaluation,RBF_I__s116__concept__moderate,q_alarm_7,0.05,1,0.5302204312545884,31,eb725c44ca8350499b4ff5154ae5d55665e78257304faf7c735932b720aec385,7c8c74efa799307bff00feea3fc2c5090f55c9d4ea7ec72032606b1213df2cec,results/policy_robustness/evaluation_runs/RBF_I__s116__concept__moderate/q_alarm_7/feedback_0.05_delay_1/summary.json
evaluation,RBF_I__s116__concept__moderate,q_alarm_persistence_17,0.05,1,0.5107428510082361,6,6a14a26bfa165e1e19eadc9478672a20d131368dc982bd5d14a5ad6fff97e6bb,c94824516d23971d18cb113ef649a15c645fdc80977c3cd6b67d5e3ae8461521,results/policy_robustness/evaluation_runs/RBF_I__s116__concept__moderate/q_alarm_persistence_17/feedback_0.05_delay_1/summary.json
evaluation,RBF_I__s116__concept__moderate,q_alarm_persistence_27,0.05,1,0.525205569316145,26,aedb00f078d56701807adea0e11713314e224f66e71eaf84cfef89c29e5e0afc,63f06f7f68d232c0919a562c1df07cf1f1f6935875e78bdd0bd5d99a7cb8759e,results/policy_robustness/evaluation_runs/RBF_I__s116__concept__moderate/q_alarm_persistence_27/feedback_0.05_delay_1/summary.json
evaluation,RBF_I__s116__concept__moderate,q_alarm_persistence_7,0.05,1,0.5215931407598062,20,53d5e2dce05dfa6fd8a3eb9d5d63b9caa563d9fb5f6b38dda90566ebad28486c,0892d2dd79a23a32841974367907e33f9b9ba28f814014f1212e3eb40245e248,results/policy_robustness/evaluation_runs/RBF_I__s116__concept__moderate/q_alarm_persistence_7/feedback_0.05_delay_1/summary.json
evaluation,RBF_I__s116__concept__moderate,selected_map,0.05,1,0.528935945581405,20,3da4e29f262e842b5606fab46d097c4e3d1bcf5788dbb952c119bc3d41bc4830,4955d94dbced81fb33d95ac8cfed0d88f296c9a26d723808d61e592c9c28aa62,results/policy_robustness/evaluation_runs/RBF_I__s116__concept__moderate/selected_map/feedback_0.05_delay_1/summary.json
evaluation,RBF_I__s116__concept__severe,confirmed,0.05,1,0.5520167536024353,2,1235659a43b3b9cef16f364cff0126248b52bdaf46ad6955aa5823aa4e71c75b,cf66666f612eaa68f4a7f8435a181bb2ef7bdd863196387c74be04c5ccbb14f3,results/policy_robustness/evaluation_runs/RBF_I__s116__concept__severe/confirmed/feedback_0.05_delay_1/summary.json
evaluation,RBF_I__s116__concept__severe,error_rule,0.05,1,0.52260252449701,5,a19936cc0ea9e131ac55076214aa77f3226b5eb85e498e93a6ec79b4dbb05189,3eb515402c5beca3b5f9c80831aedbc08509b546d72f1660dabf5df9c8d49ab0,results/policy_robustness/evaluation_runs/RBF_I__s116__concept__severe/error_rule/feedback_0.05_delay_1/summary.json
evaluation,RBF_I__s116__concept__severe,no_reset,0.05,1,0.5415539730573915,0,9e4594276a8e9ee3fcc35e50ebb01836acc0e58fd9150f2d9e13a6afd461adba,bfeee3d56d6ed6d7a26d984fca891e89ad6fe272464e8197dd17cbd3e4866eaa,results/policy_robustness/evaluation_runs/RBF_I__s116__concept__severe/no_reset/feedback_0.05_delay_1/summary.json
evaluation,RBF_I__s116__concept__severe,q_alarm_17,0.05,1,0.5415539730573915,0,3fe53b062a3eb544a7ee5beabe28397df6b75d69640bc0b556d9d7e2fa3c3e39,bfeee3d56d6ed6d7a26d984fca891e89ad6fe272464e8197dd17cbd3e4866eaa,results/policy_robustness/evaluation_runs/RBF_I__s116__concept__severe/q_alarm_17/feedback_0.05_delay_1/summary.json
evaluation,RBF_I__s116__concept__severe,q_alarm_27,0.05,1,0.5207773672018082,26,2a58849ad58467cebe824080b480463349d2c865f7f6a57a2ae04a6504da75df,a2ff9d0188f56425fcc555c002f504c208e8fff7f7b0f0f3f378b38061eee978,results/policy_robustness/evaluation_runs/RBF_I__s116__concept__severe/q_alarm_27/feedback_0.05_delay_1/summary.json
evaluation,RBF_I__s116__concept__severe,q_alarm_7,0.05,1,0.5207773672018082,26,6f54fe240875a64e9bd5a2bde6bfcb9c08e4b177874eccaf121fe67fa9682f1b,a2ff9d0188f56425fcc555c002f504c208e8fff7f7b0f0f3f378b38061eee978,results/policy_robustness/evaluation_runs/RBF_I__s116__concept__severe/q_alarm_7/feedback_0.05_delay_1/summary.json
evaluation,RBF_I__s116__concept__severe,q_alarm_persistence_17,0.05,1,0.5080488766325444,6,fc03aa11a00bfc19ec7daa26254ca25d58f4202f5022d5590c19426f938a95c1,7b3972942b4bb28d109c4bcbda1ddd5c56e1c5040cdfd620d7b45ebcdad449e6,results/policy_robustness/evaluation_runs/RBF_I__s116__concept__severe/q_alarm_persistence_17/feedback_0.05_delay_1/summary.json
evaluation,RBF_I__s116__concept__severe,q_alarm_persistence_27,0.05,1,0.5258885652617857,24,bffe681aa7e2f93faaca42004e20a1272dbf1e184619a43e328d84d987eb6640,7907e43e31aa50686836faaefecde376c83afcda92b864dde37b1e63571f0ce4,results/policy_robustness/evaluation_runs/RBF_I__s116__concept__severe/q_alarm_persistence_27/feedback_0.05_delay_1/summary.json
evaluation,RBF_I__s116__concept__severe,q_alarm_persistence_7,0.05,1,0.5247129708784325,21,4e8cb464e0805233610ec58b5b4f8f298763621c0ed4fb5e67473366e3aa05f4,0914f8e86c4f36154c430dfec3fb7fd1ffb967eafe4544121dcf99a252130dff,results/policy_robustness/evaluation_runs/RBF_I__s116__concept__severe/q_alarm_persistence_7/feedback_0.05_delay_1/summary.json
evaluation,RBF_I__s116__concept__severe,selected_map,0.05,1,0.5251811903597656,20,f8ba2393fe1563593eb12af6c588d47123b8a2f87c0684f6cf6f10db67a08bcd,db68b8c525d51dd67e1cad5a7385b45ab2f6fe353d4800f869e246c525011bb5,results/policy_robustness/evaluation_runs/RBF_I__s116__concept__severe/selected_map/feedback_0.05_delay_1/summary.json
evaluation,RBF_I__s116__instance__moderate,confirmed,0.05,1,0.5137964309337177,2,8535bffc1f616a23dcbacbdd8cc6dd63dce62d6c20d37a76677ac9079c2be589,98f9980948cad75b5e15f032b1d9f4d7766d02eaeaddaacf26d3492a57c9c494,results/policy_robustness/evaluation_runs/RBF_I__s116__instance__moderate/confirmed/feedback_0.05_delay_1/summary.json
evaluation,RBF_I__s116__instance__moderate,error_rule,0.05,1,0.515801563979805,9,a7cfe3c033a469b8698826db4d700fb8edcaa388188af42217b03e60c76e3895,bc0fb5498a30ac2c0f89316c3689bf1236d5a6d1a2f05a4b4691eeaeaaca20b5,results/policy_robustness/evaluation_runs/RBF_I__s116__instance__moderate/error_rule/feedback_0.05_delay_1/summary.json
evaluation,RBF_I__s116__instance__moderate,no_reset,0.05,1,0.5562231816704755,0,a1c7ee76d6fcde16260798bf53fddb0bbe12f960b45fcc66899b974a590ea95b,b1d6dd04084e8e8b23397ad92db9bf32431199046eafab4d22a42abb6ecfdaa8,results/policy_robustness/evaluation_runs/RBF_I__s116__instance__moderate/no_reset/feedback_0.05_delay_1/summary.json
evaluation,RBF_I__s116__instance__moderate,q_alarm_17,0.05,1,0.5562231816704755,0,0129048e66e3d9429abdabf75ac4afe6604997689a69992a19806000f6d2bae6,b1d6dd04084e8e8b23397ad92db9bf32431199046eafab4d22a42abb6ecfdaa8,results/policy_robustness/evaluation_runs/RBF_I__s116__instance__moderate/q_alarm_17/feedback_0.05_delay_1/summary.json
evaluation,RBF_I__s116__instance__moderate,q_alarm_27,0.05,1,0.5193755078069064,31,d6264ca605ec49dc6d7f8e832a5be2fd36e4d43c4183f1203ea384987744b1fc,7be2312e0ac56f78722f59c4a0046bf16407a62f742d9438873f3e9adb0af588,results/policy_robustness/evaluation_runs/RBF_I__s116__instance__moderate/q_alarm_27/feedback_0.05_delay_1/summary.json
evaluation,RBF_I__s116__instance__moderate,q_alarm_7,0.05,1,0.5193755078069064,31,f9ec0a2dcfa44e130d29188652ae80a935e3936b8a29fd041a656cd1e2783df2,7be2312e0ac56f78722f59c4a0046bf16407a62f742d9438873f3e9adb0af588,results/policy_robustness/evaluation_runs/RBF_I__s116__instance__moderate/q_alarm_7/feedback_0.05_delay_1/summary.json
evaluation,RBF_I__s116__instance__moderate,q_alarm_persistence_17,0.05,1,0.5571762383534042,0,e12dd62c42d9ed45e73fe2c9855408571008959ccfed79ce5b14a487059ac456,fd8e98194ea31d2382be778ea2299cc5e6c2bf4955b8d84630cab054c0598be9,results/policy_robustness/evaluation_runs/RBF_I__s116__instance__moderate/q_alarm_persistence_17/feedback_0.05_delay_1/summary.json
evaluation,RBF_I__s116__instance__moderate,q_alarm_persistence_27,0.05,1,0.5193755078069064,31,ee624efcea707e0bd16e4227359f4b10c7cfe47b9bda5207bed30a2b521b7c74,7be2312e0ac56f78722f59c4a0046bf16407a62f742d9438873f3e9adb0af588,results/policy_robustness/evaluation_runs/RBF_I__s116__instance__moderate/q_alarm_persistence_27/feedback_0.05_delay_1/summary.json
evaluation,RBF_I__s116__instance__moderate,q_alarm_persistence_7,0.05,1,0.5090767501402048,19,28fed2b89d86d5ececbaae55930f9c1d326c2990b07c0a1342b4dd28ee73d375,2b01ccb08d7d407614f9287d0c02b9195ac69f9e3cf4f5bcda8bfd2d67a1ad5d,results/policy_robustness/evaluation_runs/RBF_I__s116__instance__moderate/q_alarm_persistence_7/feedback_0.05_delay_1/summary.json
evaluation,RBF_I__s116__instance__moderate,selected_map,0.05,1,0.5193755078069064,31,c09900d4ee5db35c2b7c02cab8aaddb464651601ebd853d7b5ec8b5583a27757,7be2312e0ac56f78722f59c4a0046bf16407a62f742d9438873f3e9adb0af588,results/policy_robustness/evaluation_runs/RBF_I__s116__instance__moderate/selected_map/feedback_0.05_delay_1/summary.json
evaluation,RBF_I__s116__instance__severe,confirmed,0.01,1,0.4949999407669117,1,bfdc19f24075c12b77dd53e6e18edf3540c411e642e5217bca1bf8405a843202,217da97e596f33e6acf617df507d2f42806afb6d410348bf5c61fb0f4c452330,results/policy_robustness/evaluation_runs/RBF_I__s116__instance__severe/confirmed/feedback_0.01_delay_1/summary.json
evaluation,RBF_I__s116__instance__severe,confirmed,0.01,5,0.5059232149174252,1,0a2c28d860db168a24f1cda23da3cc6415b09e2f38a7d2593be9320f2f879a81,9f366fc716d201161d90ae5fb94e7d74dc4b7f77ba65a48590ff299e010d4f03,results/policy_robustness/evaluation_runs/RBF_I__s116__instance__severe/confirmed/feedback_0.01_delay_5/summary.json
evaluation,RBF_I__s116__instance__severe,confirmed,0.02,1,0.5033626617271394,1,b37dc3c3f51ec77df443a5706e284ea6c98c5d1795110fb069a43de2fe607c01,4d102a810a003f25d44a0564c84cb0d88de7facb47e1fe4bd7074991e8382688,results/policy_robustness/evaluation_runs/RBF_I__s116__instance__severe/confirmed/feedback_0.02_delay_1/summary.json
evaluation,RBF_I__s116__instance__severe,confirmed,0.02,5,0.4599731385021639,2,e1ab924fd314a0a5950869876124aa9bfa2fcfe860f4909e8f308bee88afbad5,8dc89656468d1ef8512a9623b4999b013cfdac92a5febbd86ad6ef47218fb569,results/policy_robustness/evaluation_runs/RBF_I__s116__instance__severe/confirmed/feedback_0.02_delay_5/summary.json
