stream,detector,arm,mode,level,feedback_fraction,delay_blocks,host_macro_f1,host_accuracy,poison_admission_rate,clean_withhold_rate,resets,training_visits,seconds,malicious_recall,benign_fpr
radar,hddm_w,q_alarm_17,instance,severe,0.05,1,0.41297895547931934,0.574797349247611,0.6778518620477174,0.31926978578573983,31.0,137515.0,19.58897856659896,0.551106527184323,0.19866365819928672
radar,hddm_w,q_alarm_17,splice,moderate,0.05,1,0.46890880905066307,0.6003167590652133,0.5208450287016395,0.4212409293179811,39.2,137515.0,16.768130150198704,0.6610777448984979,0.23432044621460482
radar,hddm_w,q_alarm_17,splice,severe,0.05,1,0.4330891115799698,0.5771788744673512,0.5434321239721952,0.43212869914146135,45.2,137515.0,17.28713229179266,0.6808304398396624,0.2726817639042461
radar,hddm_w,q_alarm_27,clean,none,0.05,1,0.46529058898186504,0.5782521143777688,,0.45216563541170873,79.0,137515.0,11.097474207999767,0.6711359952851039,0.30986243540286773
radar,hddm_w,q_alarm_27,concept,moderate,0.05,1,0.469577852890623,0.5997297217940074,0.49085772599969246,0.4601500397916907,76.8,137515.0,26.141550058004213,0.7326384561141556,0.27845533386719634
radar,hddm_w,q_alarm_27,concept,severe,0.05,1,0.4549422275757193,0.5867505610631438,0.5121803500366816,0.4866572513106527,74.0,137515.0,33.31257366660284,0.7506711422731052,0.29070550485490504
radar,hddm_w,q_alarm_27,instance,moderate,0.05,1,0.4285161190672914,0.5567517299454472,0.5751924855213526,0.4242579646454523,83.0,137515.0,14.151264441400418,0.6230705761013702,0.2874474124754349
radar,hddm_w,q_alarm_27,instance,severe,0.05,1,0.4177803556557918,0.5381261670266906,0.5864723806646073,0.41124438388608536,84.8,137515.0,13.743321716602077,0.6129954324443789,0.32091709731421497
radar,hddm_w,q_alarm_27,splice,moderate,0.05,1,0.45094775204945714,0.5859162384874421,0.49961282581364086,0.4731339320670241,75.4,137515.0,13.129968958400422,0.6558216408273824,0.2703137741127829
radar,hddm_w,q_alarm_27,splice,severe,0.05,1,0.4507551603848313,0.5770907824682864,0.508535050309006,0.46687585089952754,76.0,137515.0,14.005618175194831,0.6638011403080799,0.29113119485127087
