dataset,base_key,attack_seed,category,mode,level,series,reference,metric,difference
SEA,SEA_A__base_s1,1,3,concept,moderate,rl,immediate,macro_f1,-0.19703238009263213
SEA,SEA_A__base_s1,1,3,concept,moderate,rl,immediate,macro_recall,-0.20825047021474363
SEA,SEA_A__base_s1,1,3,concept,moderate,rl,immediate,roc_auc,0.0008972296901208487
SEA,SEA_A__base_s1,1,3,concept,moderate,rl,confirmed,accuracy,-0.07189901579742752
SEA,SEA_A__base_s1,1,3,concept,moderate,rl,confirmed,macro_f1,-0.13163826846329663
SEA,SEA_A__base_s1,1,3,concept,moderate,rl,confirmed,macro_recall,-0.3208451352209596
SEA,SEA_A__base_s1,1,3,concept,moderate,rl,confirmed,roc_auc,0.0034026161894452622
SEA,SEA_A__base_s1,1,3,concept,moderate,rl_alarm,none,accuracy,0.9645320798486012
SEA,SEA_A__base_s1,1,3,concept,moderate,rl_alarm,none,macro_f1,1.1043127615025683
SEA,SEA_A__base_s1,1,3,concept,moderate,rl_alarm,none,macro_recall,1.1969893623905326
SEA,SEA_A__base_s1,1,3,concept,moderate,rl_alarm,none,roc_auc,0.0060219469458145936
SEA,SEA_A__base_s1,1,3,concept,moderate,rl_alarm,immediate,accuracy,-0.6806666259691174
SEA,SEA_A__base_s1,1,3,concept,moderate,rl_alarm,immediate,macro_f1,-0.8032742947590377
SEA,SEA_A__base_s1,1,3,concept,moderate,rl_alarm,immediate,macro_recall,-0.9612904016695123
SEA,SEA_A__base_s1,1,3,concept,moderate,rl_alarm,immediate,roc_auc,-0.0002763093022152274
SEA,SEA_A__base_s1,1,3,concept,moderate,rl_alarm,confirmed,accuracy,-0.5768878578841452
SEA,SEA_A__base_s1,1,3,concept,moderate,rl_alarm,confirmed,macro_f1,-0.7378801831297022
SEA,SEA_A__base_s1,1,3,concept,moderate,rl_alarm,confirmed,macro_recall,-1.0738850666757283
SEA,SEA_A__base_s1,1,3,concept,moderate,rl_alarm,confirmed,roc_auc,0.002229077197109186
SEA,SEA_A__base_s1,1,4,concept,severe,rl,none,accuracy,0.5368685943742624
SEA,SEA_A__base_s1,1,4,concept,severe,rl,none,macro_f1,0.6591245648093991
SEA,SEA_A__base_s1,1,4,concept,severe,rl,none,macro_recall,0.8721278475489203
SEA,SEA_A__base_s1,1,4,concept,severe,rl,none,roc_auc,0.004390239997212109
SEA,SEA_A__base_s1,1,4,concept,severe,rl,immediate,accuracy,0.5460255444993956
SEA,SEA_A__base_s1,1,4,concept,severe,rl,immediate,macro_f1,0.564886320791369
SEA,SEA_A__base_s1,1,4,concept,severe,rl,immediate,macro_recall,0.44731562697758465
SEA,SEA_A__base_s1,1,4,concept,severe,rl,immediate,roc_auc,0.004187262089996979
SEA,SEA_A__base_s1,1,4,concept,severe,rl,confirmed,accuracy,-1.132748645110504
SEA,SEA_A__base_s1,1,4,concept,severe,rl,confirmed,macro_f1,-1.323777689245531
SEA,SEA_A__base_s1,1,4,concept,severe,rl,confirmed,macro_recall,-1.6605613135717623
SEA,SEA_A__base_s1,1,4,concept,severe,rl,confirmed,roc_auc,-0.0008239167915184975
SEA,SEA_A__base_s1,1,4,concept,severe,rl_alarm,none,accuracy,0.22383655861466512
SEA,SEA_A__base_s1,1,4,concept,severe,rl_alarm,none,macro_f1,0.27897426563042726
SEA,SEA_A__base_s1,1,4,concept,severe,rl_alarm,none,macro_recall,0.3771919965538828
SEA,SEA_A__base_s1,1,4,concept,severe,rl_alarm,none,roc_auc,0.0037293576425248
SEA,SEA_A__base_s1,1,4,concept,severe,rl_alarm,immediate,accuracy,0.2329935087397983
SEA,SEA_A__base_s1,1,4,concept,severe,rl_alarm,immediate,macro_f1,0.18473602161239722
SEA,SEA_A__base_s1,1,4,concept,severe,rl_alarm,immediate,macro_recall,-0.047620224017452806
SEA,SEA_A__base_s1,1,4,concept,severe,rl_alarm,immediate,roc_auc,0.0035263797353096704
SEA,SEA_A__base_s1,1,4,concept,severe,rl_alarm,confirmed,accuracy,-1.4457806808701013
SEA,SEA_A__base_s1,1,4,concept,severe,rl_alarm,confirmed,macro_f1,-1.7039279884245029
SEA,SEA_A__base_s1,1,4,concept,severe,rl_alarm,confirmed,macro_recall,-2.1554971645667997
SEA,SEA_A__base_s1,1,4,concept,severe,rl_alarm,confirmed,roc_auc,-0.0014847991462058063
SEA,SEA_A__base_s1,1,5,splice,moderate,rl,none,accuracy,1.9585698878782254
SEA,SEA_A__base_s1,1,5,splice,moderate,rl,none,macro_f1,2.2430623247768344
SEA,SEA_A__base_s1,1,5,splice,moderate,rl,none,macro_recall,2.4633073882033063
SEA,SEA_A__base_s1,1,5,splice,moderate,rl,none,roc_auc,0.00526482283191354
SEA,SEA_A__base_s1,1,5,splice,moderate,rl,immediate,accuracy,-0.06104633416764704
SEA,SEA_A__base_s1,1,5,splice,moderate,rl,immediate,macro_f1,-0.10898266997447781
SEA,SEA_A__base_s1,1,5,splice,moderate,rl,immediate,macro_recall,-0.2724156808479927
SEA,SEA_A__base_s1,1,5,splice,moderate,rl,immediate,roc_auc,0.002760887391637934
SEA,SEA_A__base_s1,1,5,splice,moderate,rl,confirmed,accuracy,-0.8210731945546668
SEA,SEA_A__base_s1,1,5,splice,moderate,rl,confirmed,macro_f1,-0.9609763030683949
SEA,SEA_A__base_s1,1,5,splice,moderate,rl,confirmed,macro_recall,-1.2155366303482573
SEA,SEA_A__base_s1,1,5,splice,moderate,rl,confirmed,roc_auc,-0.0008373038092696072
SEA,SEA_A__base_s1,1,5,splice,moderate,rl_alarm,none,accuracy,1.4006742228462543
SEA,SEA_A__base_s1,1,5,splice,moderate,rl_alarm,none,macro_f1,1.5850434566777594
SEA,SEA_A__base_s1,1,5,splice,moderate,rl_alarm,none,macro_recall,1.6771823170444566
SEA,SEA_A__base_s1,1,5,splice,moderate,rl_alarm,none,roc_auc,0.00527786712884426
SEA,SEA_A__base_s1,1,5,splice,moderate,rl_alarm,immediate,accuracy,-0.6189419991996181
SEA,SEA_A__base_s1,1,5,splice,moderate,rl_alarm,immediate,macro_f1,-0.7670015380735529
SEA,SEA_A__base_s1,1,5,splice,moderate,rl_alarm,immediate,macro_recall,-1.0585407520068424
SEA,SEA_A__base_s1,1,5,splice,moderate,rl_alarm,immediate,roc_auc,0.002773931688568654
SEA,SEA_A__base_s1,1,5,splice,moderate,rl_alarm,confirmed,accuracy,-1.3789688595866378
SEA,SEA_A__base_s1,1,5,splice,moderate,rl_alarm,confirmed,macro_f1,-1.61899517116747
SEA,SEA_A__base_s1,1,5,splice,moderate,rl_alarm,confirmed,macro_recall,-2.001661701507107
SEA,SEA_A__base_s1,1,5,splice,moderate,rl_alarm,confirmed,roc_auc,-0.0008242595123388874
SEA,SEA_A__base_s1,1,6,splice,severe,rl,none,accuracy,1.1069735262397296
SEA,SEA_A__base_s1,1,6,splice,severe,rl,none,macro_f1,1.241934956333124
SEA,SEA_A__base_s1,1,6,splice,severe,rl,none,macro_recall,1.309208880427104
SEA,SEA_A__base_s1,1,6,splice,severe,rl,none,roc_auc,0.003073161733737728
SEA,SEA_A__base_s1,1,6,splice,severe,rl,immediate,accuracy,-0.3031967930325896
SEA,SEA_A__base_s1,1,6,splice,severe,rl,immediate,macro_f1,-0.36623128724865284
SEA,SEA_A__base_s1,1,6,splice,severe,rl,immediate,macro_recall,-0.4882967934372928
SEA,SEA_A__base_s1,1,6,splice,severe,rl,immediate,roc_auc,0.003187622926166922
SEA,SEA_A__base_s1,1,6,splice,severe,rl,confirmed,accuracy,-0.25334228679568804
SEA,SEA_A__base_s1,1,6,splice,severe,rl,confirmed,macro_f1,-0.32663740666886154
SEA,SEA_A__base_s1,1,6,splice,severe,rl,confirmed,macro_recall,-0.5085722995213926
SEA,SEA_A__base_s1,1,6,splice,severe,rl,confirmed,roc_auc,0.0010798536279779114
SEA,SEA_A__base_s1,1,6,splice,severe,rl_alarm,none,accuracy,0.7291645470022701
SEA,SEA_A__base_s1,1,6,splice,severe,rl_alarm,none,macro_f1,0.8023222054218571
SEA,SEA_A__base_s1,1,6,splice,severe,rl_alarm,none,macro_recall,0.7873012937597568
SEA,SEA_A__base_s1,1,6,splice,severe,rl_alarm,none,roc_auc,0.003256117198202735
SEA,SEA_A__base_s1,1,6,splice,severe,rl_alarm,immediate,accuracy,-0.6810057722700491
SEA,SEA_A__base_s1,1,6,splice,severe,rl_alarm,immediate,macro_f1,-0.8058440381599197
SEA,SEA_A__base_s1,1,6,splice,severe,rl_alarm,immediate,macro_recall,-1.01020438010464
SEA,SEA_A__base_s1,1,6,splice,severe,rl_alarm,immediate,roc_auc,0.0033705783906319287
SEA,SEA_A__base_s1,1,6,splice,severe,rl_alarm,confirmed,accuracy,-0.6311512660331475
SEA,SEA_A__base_s1,1,6,splice,severe,rl_alarm,confirmed,macro_f1,-0.7662501575801284
SEA,SEA_A__base_s1,1,6,splice,severe,rl_alarm,confirmed,macro_recall,-1.0304798861887399
SEA,SEA_A__base_s1,1,6,splice,severe,rl_alarm,confirmed,roc_auc,0.001262809092442918
SEA,SEA_A__base_s2,2,0,clean,none,rl,none,accuracy,1.5241686198580018
SEA,SEA_A__base_s2,2,0,clean,none,rl,none,macro_f1,1.7214468979504405
SEA,SEA_A__base_s2,2,0,clean,none,rl,none,macro_recall,1.8212266654550557
SEA,SEA_A__base_s2,2,0,clean,none,rl,none,roc_auc,0.006634568738839497
SEA,SEA_A__base_s2,2,0,clean,none,rl,immediate,accuracy,0.2717483610176763
SEA,SEA_A__base_s2,2,0,clean,none,rl,immediate,macro_f1,0.28970512644428403
SEA,SEA_A__base_s2,2,0,clean,none,rl,immediate,macro_recall,0.2520095473552808
SEA,SEA_A__base_s2,2,0,clean,none,rl,immediate,roc_auc,0.00783574745895943
SEA,SEA_A__base_s2,2,0,clean,none,rl,confirmed,accuracy,-0.9072998403478416
SEA,SEA_A__base_s2,2,0,clean,none,rl,confirmed,macro_f1,-1.0543583167354709
SEA,SEA_A__base_s2,2,0,clean,none,rl,confirmed,macro_recall,-1.285134340742955
SEA,SEA_A__base_s2,2,0,clean,none,rl,confirmed,roc_auc,0.0009252677950842836
SEA,SEA_A__base_s2,2,0,clean,none,rl_alarm,none,accuracy,1.0788409932402598
SEA,SEA_A__base_s2,2,0,clean,none,rl_alarm,none,macro_f1,1.1942617457077254
SEA,SEA_A__base_s2,2,0,clean,none,rl_alarm,none,macro_recall,1.1763896522591022
SEA,SEA_A__base_s2,2,0,clean,none,rl_alarm,none,roc_auc,0.006154643833598428
SEA,SEA_A__base_s2,2,0,clean,none,rl_alarm,immediate,accuracy,-0.17357926560006565
SEA,SEA_A__base_s2,2,0,clean,none,rl_alarm,immediate,macro_f1,-0.23748002579843108
SEA,SEA_A__base_s2,2,0,clean,none,rl_alarm,immediate,macro_recall,-0.39282746584067274
SEA,SEA_A__base_s2,2,0,clean,none,rl_alarm,immediate,roc_auc,0.007355822553718361
SEA,SEA_A__base_s2,2,0,clean,none,rl_alarm,confirmed,accuracy,-1.3526274669655836
SEA,SEA_A__base_s2,2,0,clean,none,rl_alarm,confirmed,macro_f1,-1.581543468978186
SEA,SEA_A__base_s2,2,0,clean,none,rl_alarm,confirmed,macro_recall,-1.9299713539389085
SEA,SEA_A__base_s2,2,0,clean,none,rl_alarm,confirmed,roc_auc,0.00044534288984321435
SEA,SEA_A__base_s2,2,1,instance,moderate,rl,none,accuracy,2.251774856482891
SEA,SEA_A__base_s2,2,1,instance,moderate,rl,none,macro_f1,2.6045704325868058
SEA,SEA_A__base_s2,2,1,instance,moderate,rl,none,macro_recall,2.998043786376714
SEA,SEA_A__base_s2,2,1,instance,moderate,rl,none,roc_auc,0.010215696202029223
SEA,SEA_A__base_s2,2,1,instance,moderate,rl,immediate,accuracy,1.0248310064880028
SEA,SEA_A__base_s2,2,1,instance,moderate,rl,immediate,macro_f1,1.1836123938238519
SEA,SEA_A__base_s2,2,1,instance,moderate,rl,immediate,macro_recall,1.3993186520350642
SEA,SEA_A__base_s2,2,1,instance,moderate,rl,immediate,roc_auc,0.010414142903647283
SEA,SEA_A__base_s2,2,1,instance,moderate,rl,confirmed,accuracy,-0.002377798158903488
SEA,SEA_A__base_s2,2,1,instance,moderate,rl,confirmed,macro_f1,-0.055891963268506206
SEA,SEA_A__base_s2,2,1,instance,moderate,rl,confirmed,macro_recall,-0.28507000586103226
SEA,SEA_A__base_s2,2,1,instance,moderate,rl,confirmed,roc_auc,0.0026436991102471996
SEA,SEA_A__base_s2,2,1,instance,moderate,rl_alarm,none,accuracy,1.5231495635041892
SEA,SEA_A__base_s2,2,1,instance,moderate,rl_alarm,none,macro_f1,1.7639003673477593
SEA,SEA_A__base_s2,2,1,instance,moderate,rl_alarm,none,macro_recall,2.0408489661090545
SEA,SEA_A__base_s2,2,1,instance,moderate,rl_alarm,none,roc_auc,0.008627317755743102
SEA,SEA_A__base_s2,2,1,instance,moderate,rl_alarm,immediate,accuracy,0.296205713509301
SEA,SEA_A__base_s2,2,1,instance,moderate,rl_alarm,immediate,macro_f1,0.34294232858480544
SEA,SEA_A__base_s2,2,1,instance,moderate,rl_alarm,immediate,macro_recall,0.4421238317674048
SEA,SEA_A__base_s2,2,1,instance,moderate,rl_alarm,immediate,roc_auc,0.008825764457361163
SEA,SEA_A__base_s2,2,1,instance,moderate,rl_alarm,confirmed,accuracy,-0.7310030911376053
SEA,SEA_A__base_s2,2,1,instance,moderate,rl_alarm,confirmed,macro_f1,-0.8965620285075526
SEA,SEA_A__base_s2,2,1,instance,moderate,rl_alarm,confirmed,macro_recall,-1.2422648261286917
SEA,SEA_A__base_s2,2,1,instance,moderate,rl_alarm,confirmed,roc_auc,0.001055320663961079
SEA,SEA_A__base_s2,2,2,instance,severe,rl,none,accuracy,0.48133428445261695
SEA,SEA_A__base_s2,2,2,instance,severe,rl,none,macro_f1,0.6465927382924619
SEA,SEA_A__base_s2,2,2,instance,severe,rl,none,macro_recall,1.003877549994181
SEA,SEA_A__base_s2,2,2,instance,severe,rl,none,roc_auc,0.005919651730962094
SEA,SEA_A__base_s2,2,2,instance,severe,rl,immediate,accuracy,-1.1634226706070172
SEA,SEA_A__base_s2,2,2,instance,severe,rl,immediate,macro_f1,-1.3219373963146208
SEA,SEA_A__base_s2,2,2,instance,severe,rl,immediate,macro_recall,-1.5030245942093456
SEA,SEA_A__base_s2,2,2,instance,severe,rl,immediate,roc_auc,0.0007333795514367081
SEA,SEA_A__base_s2,2,2,instance,severe,rl,confirmed,accuracy,0.48133428445261695
SEA,SEA_A__base_s2,2,2,instance,severe,rl,confirmed,macro_f1,0.6465927382924619
SEA,SEA_A__base_s2,2,2,instance,severe,rl,confirmed,macro_recall,1.003877549994181
SEA,SEA_A__base_s2,2,2,instance,severe,rl,confirmed,roc_auc,0.005919651730962094
SEA,SEA_A__base_s2,2,2,instance,severe,rl_alarm,none,accuracy,0.4259655558952691
SEA,SEA_A__base_s2,2,2,instance,severe,rl_alarm,none,macro_f1,0.5618255031061503
SEA,SEA_A__base_s2,2,2,instance,severe,rl_alarm,none,macro_recall,0.8510987380932145
SEA,SEA_A__base_s2,2,2,instance,severe,rl_alarm,none,roc_auc,0.005981394620955038
SEA,SEA_A__base_s2,2,2,instance,severe,rl_alarm,immediate,accuracy,-1.218791399164365
SEA,SEA_A__base_s2,2,2,instance,severe,rl_alarm,immediate,macro_f1,-1.4067046315009324
SEA,SEA_A__base_s2,2,2,instance,severe,rl_alarm,immediate,macro_recall,-1.6558034061103122
SEA,SEA_A__base_s2,2,2,instance,severe,rl_alarm,immediate,roc_auc,0.000795122441429652
SEA,SEA_A__base_s2,2,2,instance,severe,rl_alarm,confirmed,accuracy,0.4259655558952691
SEA,SEA_A__base_s2,2,2,instance,severe,rl_alarm,confirmed,macro_f1,0.5618255031061503
SEA,SEA_A__base_s2,2,2,instance,severe,rl_alarm,confirmed,macro_recall,0.8510987380932145
SEA,SEA_A__base_s2,2,2,instance,severe,rl_alarm,confirmed,roc_auc,0.005981394620955038
SEA,SEA_A__base_s2,2,3,concept,moderate,rl,none,accuracy,0.9616495125513991
SEA,SEA_A__base_s2,2,3,concept,moderate,rl,none,macro_f1,1.0924833013267965
SEA,SEA_A__base_s2,2,3,concept,moderate,rl,none,macro_recall,1.2032020087935469
SEA,SEA_A__base_s2,2,3,concept,moderate,rl,none,roc_auc,0.004637416203939759
SEA,SEA_A__base_s2,2,3,concept,moderate,rl,immediate,accuracy,0.3604062637997174
SEA,SEA_A__base_s2,2,3,concept,moderate,rl,immediate,macro_f1,0.38012514224436966
SEA,SEA_A__base_s2,2,3,concept,moderate,rl,immediate,macro_recall,0.3196658902552496
SEA,SEA_A__base_s2,2,3,concept,moderate,rl,immediate,roc_auc,0.0034852102943915275
SEA,SEA_A__base_s2,2,3,concept,moderate,rl,confirmed,accuracy,0.34512041849248387
SEA,SEA_A__base_s2,2,3,concept,moderate,rl,confirmed,macro_f1,0.3340283888734086
SEA,SEA_A__base_s2,2,3,concept,moderate,rl,confirmed,macro_recall,0.1637614202317228
SEA,SEA_A__base_s2,2,3,concept,moderate,rl,confirmed,roc_auc,0.005402667289692964
SEA,SEA_A__base_s2,2,3,concept,moderate,rl_alarm,none,accuracy,0.5353442712048739
SEA,SEA_A__base_s2,2,3,concept,moderate,rl_alarm,none,macro_f1,0.6028253518688631
SEA,SEA_A__base_s2,2,3,concept,moderate,rl_alarm,none,macro_recall,0.6431084034956958
SEA,SEA_A__base_s2,2,3,concept,moderate,rl_alarm,none,roc_auc,0.003560100196940308
SEA,SEA_A__base_s2,2,3,concept,moderate,rl_alarm,immediate,accuracy,-0.06589897754680774
SEA,SEA_A__base_s2,2,3,concept,moderate,rl_alarm,immediate,macro_f1,-0.10953280721356373
SEA,SEA_A__base_s2,2,3,concept,moderate,rl_alarm,immediate,macro_recall,-0.24042771504260152
SEA,SEA_A__base_s2,2,3,concept,moderate,rl_alarm,immediate,roc_auc,0.002407894287392076
SEA,SEA_A__base_s2,2,3,concept,moderate,rl_alarm,confirmed,accuracy,-0.08118482285404127
SEA,SEA_A__base_s2,2,3,concept,moderate,rl_alarm,confirmed,macro_f1,-0.15562956058452482
SEA,SEA_A__base_s2,2,3,concept,moderate,rl_alarm,confirmed,macro_recall,-0.39633218506612833
SEA,SEA_A__base_s2,2,3,concept,moderate,rl_alarm,confirmed,roc_auc,0.0043253512826935125
SEA,SEA_A__base_s2,2,4,concept,severe,rl,none,accuracy,0.5553857128299144
SEA,SEA_A__base_s2,2,4,concept,severe,rl,none,macro_f1,0.6829996888794265
SEA,SEA_A__base_s2,2,4,concept,severe,rl,none,macro_recall,0.8953755094255111
SEA,SEA_A__base_s2,2,4,concept,severe,rl,none,roc_auc,0.006067194267519671
SEA,SEA_A__base_s2,2,4,concept,severe,rl,immediate,accuracy,0.2832976663609488
SEA,SEA_A__base_s2,2,4,concept,severe,rl,immediate,macro_f1,0.30612054063455796
SEA,SEA_A__base_s2,2,4,concept,severe,rl,immediate,macro_recall,0.2867534222754875
SEA,SEA_A__base_s2,2,4,concept,severe,rl,immediate,roc_auc,0.003651122145685637
SEA,SEA_A__base_s2,2,4,concept,severe,rl,confirmed,accuracy,-0.49118516253948696
SEA,SEA_A__base_s2,2,4,concept,severe,rl,confirmed,macro_f1,-0.6218221860167739
SEA,SEA_A__base_s2,2,4,concept,severe,rl,confirmed,macro_recall,-0.9256191628369659
SEA,SEA_A__base_s2,2,4,concept,severe,rl,confirmed,roc_auc,0.002816906358759641
SEA,SEA_A__base_s2,2,4,concept,severe,rl_alarm,none,accuracy,0.33968545127212035
SEA,SEA_A__base_s2,2,4,concept,severe,rl_alarm,none,macro_f1,0.42282092856371634
SEA,SEA_A__base_s2,2,4,concept,severe,rl_alarm,none,macro_recall,0.5683605837566996
SEA,SEA_A__base_s2,2,4,concept,severe,rl_alarm,none,roc_auc,0.003941096858171456
SEA,SEA_A__base_s2,2,4,concept,severe,rl_alarm,immediate,accuracy,0.06759740480315468
SEA,SEA_A__base_s2,2,4,concept,severe,rl_alarm,immediate,macro_f1,0.04594178031884777
SEA,SEA_A__base_s2,2,4,concept,severe,rl_alarm,immediate,macro_recall,-0.040261503393324016
SEA,SEA_A__base_s2,2,4,concept,severe,rl_alarm,immediate,roc_auc,0.0015250247363374214
SEA,SEA_A__base_s2,2,4,concept,severe,rl_alarm,confirmed,accuracy,-0.7068854240972811
SEA,SEA_A__base_s2,2,4,concept,severe,rl_alarm,confirmed,macro_f1,-0.882000946332484
SEA,SEA_A__base_s2,2,4,concept,severe,rl_alarm,confirmed,macro_recall,-1.2526340885057774
SEA,SEA_A__base_s2,2,4,concept,severe,rl_alarm,confirmed,roc_auc,0.0006908089494114256
SEA,SEA_A__base_s2,2,5,splice,moderate,rl,none,accuracy,1.7327354869390965
SEA,SEA_A__base_s2,2,5,splice,moderate,rl,none,macro_f1,1.991416750967867
SEA,SEA_A__base_s2,2,5,splice,moderate,rl,none,macro_recall,2.209399029405479
SEA,SEA_A__base_s2,2,5,splice,moderate,rl,none,roc_auc,0.005347494390365859
SEA,SEA_A__base_s2,2,5,splice,moderate,rl,immediate,accuracy,0.3131899860728926
SEA,SEA_A__base_s2,2,5,splice,moderate,rl,immediate,macro_f1,0.3032207397658415
SEA,SEA_A__base_s2,2,5,splice,moderate,rl,immediate,macro_recall,0.15389455183626444
SEA,SEA_A__base_s2,2,5,splice,moderate,rl,immediate,roc_auc,0.004488925679804634
SEA,SEA_A__base_s2,2,5,splice,moderate,rl,confirmed,accuracy,-0.6406467610992284
SEA,SEA_A__base_s2,2,5,splice,moderate,rl,confirmed,macro_f1,-0.7755300199934423
SEA,SEA_A__base_s2,2,5,splice,moderate,rl,confirmed,macro_recall,-1.0658415329221627
SEA,SEA_A__base_s2,2,5,splice,moderate,rl,confirmed,roc_auc,0.0006904713762506676
SEA,SEA_A__base_s2,2,5,splice,moderate,rl_alarm,none,accuracy,1.0435137063079636
SEA,SEA_A__base_s2,2,5,splice,moderate,rl_alarm,none,macro_f1,1.18907678261716
SEA,SEA_A__base_s2,2,5,splice,moderate,rl_alarm,none,macro_recall,1.2743378329167498
SEA,SEA_A__base_s2,2,5,splice,moderate,rl_alarm,none,roc_auc,0.004420196208419824
SEA,SEA_A__base_s2,2,5,splice,moderate,rl_alarm,immediate,accuracy,-0.3760317945582403
SEA,SEA_A__base_s2,2,5,splice,moderate,rl_alarm,immediate,macro_f1,-0.49911922858486557
SEA,SEA_A__base_s2,2,5,splice,moderate,rl_alarm,immediate,macro_recall,-0.7811666446524645
SEA,SEA_A__base_s2,2,5,splice,moderate,rl_alarm,immediate,roc_auc,0.0035616274978585993
SEA,SEA_A__base_s2,2,5,splice,moderate,rl_alarm,confirmed,accuracy,-1.3298685417303613
SEA,SEA_A__base_s2,2,5,splice,moderate,rl_alarm,confirmed,macro_f1,-1.5778699883441494
SEA,SEA_A__base_s2,2,5,splice,moderate,rl_alarm,confirmed,macro_recall,-2.0009027294108916
SEA,SEA_A__base_s2,2,5,splice,moderate,rl_alarm,confirmed,roc_auc,-0.00023682680569536707
SEA,SEA_A__base_s2,2,6,splice,severe,rl,none,accuracy,1.2911444002853378
SEA,SEA_A__base_s2,2,6,splice,severe,rl,none,macro_f1,1.4625791202300564
SEA,SEA_A__base_s2,2,6,splice,severe,rl,none,macro_recall,1.5927382665265721
SEA,SEA_A__base_s2,2,6,splice,severe,rl,none,roc_auc,0.004736874431115257
SEA,SEA_A__base_s2,2,6,splice,severe,rl,immediate,accuracy,0.251706919392658
SEA,SEA_A__base_s2,2,6,splice,severe,rl,immediate,macro_f1,0.26340636490489455
SEA,SEA_A__base_s2,2,6,splice,severe,rl,immediate,macro_recall,0.21516579922225
SEA,SEA_A__base_s2,2,6,splice,severe,rl,immediate,roc_auc,0.0043164186147238714
SEA,SEA_A__base_s2,2,6,splice,severe,rl,confirmed,accuracy,-0.18241108733314526
SEA,SEA_A__base_s2,2,6,splice,severe,rl,confirmed,macro_f1,-0.22946932445242485
SEA,SEA_A__base_s2,2,6,splice,severe,rl,confirmed,macro_recall,-0.34379486382274393
SEA,SEA_A__base_s2,2,6,splice,severe,rl,confirmed,roc_auc,0.0011247529229344577
SEA,SEA_A__base_s2,2,6,splice,severe,rl_alarm,none,accuracy,0.8960902204558585
SEA,SEA_A__base_s2,2,6,splice,severe,rl_alarm,none,macro_f1,1.003767318265325
SEA,SEA_A__base_s2,2,6,splice,severe,rl_alarm,none,macro_recall,1.0517921352994564
SEA,SEA_A__base_s2,2,6,splice,severe,rl_alarm,none,roc_auc,0.004437373079634432
SEA,SEA_A__base_s2,2,6,splice,severe,rl_alarm,immediate,accuracy,-0.14334726043682133
SEA,SEA_A__base_s2,2,6,splice,severe,rl_alarm,immediate,macro_f1,-0.19540543705983682
SEA,SEA_A__base_s2,2,6,splice,severe,rl_alarm,immediate,macro_recall,-0.3257803320048658
SEA,SEA_A__base_s2,2,6,splice,severe,rl_alarm,immediate,roc_auc,0.004016917263243047
SEA,SEA_A__base_s2,2,6,splice,severe,rl_alarm,confirmed,accuracy,-0.5774652671626246
SEA,SEA_A__base_s2,2,6,splice,severe,rl_alarm,confirmed,macro_f1,-0.6882811264171562
SEA,SEA_A__base_s2,2,6,splice,severe,rl_alarm,confirmed,macro_recall,-0.8847409950498597
SEA,SEA_A__base_s2,2,6,splice,severe,rl_alarm,confirmed,roc_auc,0.0008252515714536335
