experiment,detector,method,host_macro_f1,host_accuracy,poison_admission_rate,clean_withhold_rate,malicious_recall,benign_fpr,resets_per_100k,training_visits_per_100k
E2_RL,hddm_w,confirmed_screened,0.47595717993870307,0.6478488770927614,0.8410333495426082,0.24102931001434594,0.4864689045016914,0.06255801002413217,2.777777777777778,102916.66666666667
E2_RL,hddm_w,error_rule,0.48109064312062655,0.641958577622032,0.6572131418296697,0.36186410258292795,0.36677075201665366,0.06255801002413217,11.111111111111112,95000.0
E2_RL,hddm_w,none_screened,0.4574229093508247,0.6138113184073154,0.748770936816209,0.2862308743088174,0.2444704657819412,0.06255801002413217,0.0,95000.0
E2_RL,hddm_w,selected_map,0.45792917522734394,0.6147086765470754,0.6262599233984351,0.36174260364454985,0.2434296122820713,0.06255801002413217,2.777777777777778,95000.0
E2_RL,hellinger,RL_2state,0.4574229093508247,0.6138113184073154,0.748770936816209,0.2862308743088174,0.2444704657819412,0.06255801002413217,0.0,95000.0
E2_RL,hellinger,RL_4state,0.4574229093508247,0.6138113184073154,0.748770936816209,0.2862308743088174,0.2444704657819412,0.06255801002413217,0.0,95000.0
E2_RL,hellinger,confirmed_screened,0.4574229093508247,0.6138113184073154,0.748770936816209,0.27107935915730225,0.2444704657819412,0.06255801002413217,2.777777777777778,100277.7777777778
E2_RL,hellinger,error_rule,0.48109064312062655,0.641958577622032,0.6572131418296697,0.36186410258292795,0.36677075201665366,0.06255801002413217,11.111111111111112,95000.0
E2_RL,hellinger,none_screened,0.4574229093508247,0.6138113184073154,0.748770936816209,0.2862308743088174,0.2444704657819412,0.06255801002413217,0.0,95000.0
E2_RL,hellinger,selected_map,0.4574229093508247,0.6138113184073154,0.7194694834641226,0.3015696419484002,0.2444704657819412,0.06255801002413217,0.0,95000.0
E3_filter,adwin,confirmed_screened_filter_learned_features,0.4564971988707451,0.6123885015404659,0.7000616478805576,0.3161702840367024,0.2056466302367942,0.05555968071282718,3.611111111111111,102361.94444444445
E3_filter,adwin,confirmed_screened_filter_learned_features_label,0.47171140290436786,0.6345621914532219,0.5352604129558854,0.30217810425443664,0.5071558678116055,0.07120846482272136,1.9444444444444446,94470.2777777778
E3_filter,adwin,confirmed_screened_filter_none,0.4759451645653141,0.6477531833128571,0.780064888996237,0.25611310444610935,0.4864689045016914,0.06255801002413217,4.166666666666667,105555.55555555556
