experiment,detector,method,left,right,comparison,host_macro_f1_difference,host_accuracy_difference,poison_admission_rate_difference,clean_withhold_rate_difference,malicious_recall_difference,benign_fpr_difference,resets_per_100k_difference,training_visits_per_100k_difference
E2_RL,adwin,none_screened,SEA_A,radar,dataset_descriptive,0.6917248848854545,0.26052776726609184,0.1856161948314201,-0.2265693857896761,,,0.0,0.0
E2_RL,adwin,selected_map,RBF_I,SEA_A,dataset_descriptive,-0.5009627484589975,-0.5080382775119617,-0.19134262434245053,0.13459089048427875,,,0.0,0.0
E2_RL,adwin,selected_map,RBF_I,radar,dataset_descriptive,0.19307814446958574,-0.24714038370821168,0.17500493476463763,-0.18309077508451904,,,0.0,0.0
E2_RL,adwin,selected_map,SEA_A,radar,dataset_descriptive,0.6940408929285832,0.26089789380375006,0.36634755910708816,-0.3176816655687978,,,0.0,0.0
E2_RL,d3_oof,RL_2state,RBF_I,SEA_A,dataset_descriptive,-0.5166389934880482,-0.5213875598086124,-0.2842022796361543,0.22513548457823526,,,0.0,0.0
E2_RL,d3_oof,RL_2state,RBF_I,radar,dataset_descriptive,0.17508589139740627,-0.2608597925425205,-0.09858608480473419,-0.0014339012114408245,,,0.0,0.0
E2_RL,d3_oof,RL_2state,SEA_A,radar,dataset_descriptive,0.6917248848854545,0.26052776726609184,0.1856161948314201,-0.2265693857896761,,,0.0,0.0
E2_RL,d3_oof,RL_4state,RBF_I,SEA_A,dataset_descriptive,-0.5166389934880482,-0.5213875598086124,-0.2842022796361543,0.22513548457823526,,,0.0,0.0
E2_RL,d3_oof,RL_4state,RBF_I,radar,dataset_descriptive,0.17508589139740627,-0.2608597925425205,-0.09858608480473419,-0.0014339012114408245,,,0.0,0.0
E2_RL,d3_oof,RL_4state,SEA_A,radar,dataset_descriptive,0.6917248848854545,0.26052776726609184,0.1856161948314201,-0.2265693857896761,,,0.0,0.0
E2_RL,d3_oof,confirmed_screened,RBF_I,SEA_A,dataset_descriptive,-0.5166389934880482,-0.5213875598086124,-0.2842022796361543,0.22513548457823526,,,0.0,0.0
E2_RL,d3_oof,confirmed_screened,RBF_I,radar,dataset_descriptive,0.17508589139740627,-0.2608597925425205,-0.09858608480473419,-0.0014339012114408245,,,0.0,0.0
E2_RL,d3_oof,confirmed_screened,SEA_A,radar,dataset_descriptive,0.6917248848854545,0.26052776726609184,0.1856161948314201,-0.2265693857896761,,,0.0,0.0
E2_RL,d3_oof,error_rule,RBF_I,SEA_A,dataset_descriptive,-0.4902162231873918,-0.4978947368421053,-0.004540948364796904,0.04462252771074854,,,-4.166666666666666,0.0
E2_RL,d3_oof,error_rule,RBF_I,radar,dataset_descriptive,0.1742409498284293,-0.28424893860772293,0.17500493476463763,-0.18309077508451904,,,-4.166666666666666,0.0
E2_RL,d3_oof,error_rule,SEA_A,radar,dataset_descriptive,0.6644571730158211,0.21364579823438234,0.17954588312943454,-0.22771330279526758,,,0.0,0.0
E2_RL,d3_oof,none_screened,RBF_I,SEA_A,dataset_descriptive,-0.5166389934880482,-0.5213875598086124,-0.2842022796361543,0.22513548457823526,,,0.0,0.0
E2_RL,d3_oof,none_screened,RBF_I,radar,dataset_descriptive,0.17508589139740627,-0.2608597925425205,-0.09858608480473419,-0.0014339012114408245,,,0.0,0.0
E2_RL,d3_oof,none_screened,SEA_A,radar,dataset_descriptive,0.6917248848854545,0.26052776726609184,0.1856161948314201,-0.2265693857896761,,,0.0,0.0
E2_RL,d3_oof,selected_map,RBF_I,SEA_A,dataset_descriptive,-0.5166389934880482,-0.5213875598086124,-0.2842022796361543,0.22513548457823526,,,0.0,0.0
E2_RL,d3_oof,selected_map,RBF_I,radar,dataset_descriptive,0.17508589139740627,-0.2608597925425205,-0.09858608480473419,-0.0014339012114408245,,,0.0,0.0
E2_RL,d3_oof,selected_map,SEA_A,radar,dataset_descriptive,0.6917248848854545,0.26052776726609184,0.1856161948314201,-0.2265693857896761,,,0.0,0.0
E2_RL,hddm_w,RL_2state,RBF_I,SEA_A,dataset_descriptive,-0.5166389934880482,-0.5213875598086124,-0.2842022796361543,0.22513548457823526,,,0.0,0.0
E2_RL,hddm_w,RL_2state,RBF_I,radar,dataset_descriptive,0.17508589139740627,-0.2608597925425205,-0.09858608480473419,-0.0014339012114408245,,,0.0,0.0
E2_RL,hddm_w,RL_2state,SEA_A,radar,dataset_descriptive,0.6917248848854545,0.26052776726609184,0.1856161948314201,-0.2265693857896761,,,0.0,0.0
E2_RL,hddm_w,RL_4state,RBF_I,SEA_A,dataset_descriptive,-0.5166389934880482,-0.5213875598086124,-0.2842022796361543,0.22513548457823526,,,0.0,0.0
E2_RL,hddm_w,RL_4state,RBF_I,radar,dataset_descriptive,0.17508589139740627,-0.2608597925425205,-0.09858608480473419,-0.0014339012114408245,,,0.0,0.0
E2_RL,hddm_w,RL_4state,SEA_A,radar,dataset_descriptive,0.6917248848854545,0.26052776726609184,0.1856161948314201,-0.2265693857896761,,,0.0,0.0
E2_RL,hddm_w,confirmed_screened,RBF_I,SEA_A,dataset_descriptive,-0.5166389934880482,-0.5213875598086124,-0.10129689799704067,0.13442955582839958,,,4.166666666666667,7916.6666666666715
E2_RL,hddm_w,confirmed_screened,RBF_I,radar,dataset_descriptive,0.11948307963377125,-0.3629724685988585,-0.009562559705704965,-0.04724106582769777,,,0.0,-7916.6666666666715
E2_RL,hddm_w,confirmed_screened,SEA_A,radar,dataset_descriptive,0.6361220731218195,0.15841509120975383,0.0917343382913357,-0.18167062165609735,,,-4.166666666666667,-15833.333333333343
E2_RL,hddm_w,error_rule,RBF_I,SEA_A,dataset_descriptive,-0.4902162231873918,-0.4978947368421053,-0.004540948364796904,0.04462252771074854,,,-4.166666666666666,0.0
E2_RL,hddm_w,error_rule,RBF_I,radar,dataset_descriptive,0.1742409498284293,-0.28424893860772293,0.17500493476463763,-0.18309077508451904,,,-4.166666666666666,0.0
E2_RL,hddm_w,error_rule,SEA_A,radar,dataset_descriptive,0.6644571730158211,0.21364579823438234,0.17954588312943454,-0.22771330279526758,,,0.0,0.0
E2_RL,hddm_w,none_screened,RBF_I,SEA_A,dataset_descriptive,-0.5166389934880482,-0.5213875598086124,-0.2842022796361543,0.22513548457823526,,,0.0,0.0
E2_RL,hddm_w,none_screened,RBF_I,radar,dataset_descriptive,0.17508589139740627,-0.2608597925425205,-0.09858608480473419,-0.0014339012114408245,,,0.0,0.0
E2_RL,hddm_w,none_screened,SEA_A,radar,dataset_descriptive,0.6917248848854545,0.26052776726609184,0.1856161948314201,-0.2265693857896761,,,0.0,0.0
E2_RL,hddm_w,selected_map,RBF_I,SEA_A,dataset_descriptive,-0.5198934756506413,-0.5239712918660286,-0.09740060365850067,0.13516712180470508,,,-8.333333333333334,0.0
E2_RL,hddm_w,selected_map,RBF_I,radar,dataset_descriptive,0.1768215759304416,-0.2609681349043839,0.08214527947093386,-0.13800072644510797,,,0.0,0.0
E2_RL,hddm_w,selected_map,SEA_A,radar,dataset_descriptive,0.6967150515810828,0.2630031569616448,0.17954588312943454,-0.27316784824981305,,,8.333333333333334,0.0
E2_RL,hellinger,RL_2state,RBF_I,SEA_A,dataset_descriptive,-0.5166389934880482,-0.5213875598086124,-0.2842022796361543,0.22513548457823526,,,0.0,0.0
E2_RL,hellinger,RL_2state,RBF_I,radar,dataset_descriptive,0.17508589139740627,-0.2608597925425205,-0.09858608480473419,-0.0014339012114408245,,,0.0,0.0
E2_RL,hellinger,RL_2state,SEA_A,radar,dataset_descriptive,0.6917248848854545,0.26052776726609184,0.1856161948314201,-0.2265693857896761,,,0.0,0.0
E2_RL,hellinger,RL_4state,RBF_I,SEA_A,dataset_descriptive,-0.5166389934880482,-0.5213875598086124,-0.2842022796361543,0.22513548457823526,,,0.0,0.0
E2_RL,hellinger,RL_4state,RBF_I,radar,dataset_descriptive,0.17508589139740627,-0.2608597925425205,-0.09858608480473419,-0.0014339012114408245,,,0.0,0.0
E2_RL,hellinger,RL_4state,SEA_A,radar,dataset_descriptive,0.6917248848854545,0.26052776726609184,0.1856161948314201,-0.2265693857896761,,,0.0,0.0
E2_RL,hellinger,confirmed_screened,RBF_I,SEA_A,dataset_descriptive,-0.5166389934880482,-0.5213875598086124,-0.2842022796361543,0.22513548457823526,,,0.0,0.0
E2_RL,hellinger,confirmed_screened,RBF_I,radar,dataset_descriptive,0.17508589139740627,-0.2608597925425205,-0.09858608480473419,0.04402064424310459,,,-8.333333333333334,-15833.333333333343
E2_RL,hellinger,confirmed_screened,SEA_A,radar,dataset_descriptive,0.6917248848854545,0.26052776726609184,0.1856161948314201,-0.18111484033513067,,,-8.333333333333334,-15833.333333333343
E2_RL,hellinger,error_rule,RBF_I,SEA_A,dataset_descriptive,-0.4902162231873918,-0.4978947368421053,-0.004540948364796904,0.04462252771074854,,,-4.166666666666666,0.0
E2_RL,hellinger,error_rule,RBF_I,radar,dataset_descriptive,0.1742409498284293,-0.28424893860772293,0.17500493476463763,-0.18309077508451904,,,-4.166666666666666,0.0
E2_RL,hellinger,error_rule,SEA_A,radar,dataset_descriptive,0.6644571730158211,0.21364579823438234,0.17954588312943454,-0.22771330279526758,,,0.0,0.0
E2_RL,hellinger,none_screened,RBF_I,SEA_A,dataset_descriptive,-0.5166389934880482,-0.5213875598086124,-0.2842022796361543,0.22513548457823526,,,0.0,0.0
E2_RL,hellinger,none_screened,RBF_I,radar,dataset_descriptive,0.17508589139740627,-0.2608597925425205,-0.09858608480473419,-0.0014339012114408245,,,0.0,0.0
E2_RL,hellinger,none_screened,SEA_A,radar,dataset_descriptive,0.6917248848854545,0.26052776726609184,0.1856161948314201,-0.2265693857896761,,,0.0,0.0
E2_RL,hellinger,selected_map,RBF_I,SEA_A,dataset_descriptive,-0.5166389934880482,-0.5213875598086124,-0.2842022796361543,0.22513548457823526,,,0.0,0.0
E2_RL,hellinger,selected_map,RBF_I,radar,dataset_descriptive,0.17508589139740627,-0.2608597925425205,-0.010681724748475396,-0.04745020413018919,,,0.0,0.0
E2_RL,hellinger,selected_map,SEA_A,radar,dataset_descriptive,0.6917248848854545,0.26052776726609184,0.2735205548876789,-0.2725856887084245,,,0.0,0.0
E3_filter,adwin,confirmed_screened_filter_learned_features,RBF_I,SEA_A,dataset_descriptive,-0.5275037762759932,-0.5319425837320573,-0.19343369090405327,0.08351811229878825,,,1.666666666666667,1731.6666666666715
E3_filter,adwin,confirmed_screened_filter_learned_features,RBF_I,radar,dataset_descriptive,0.18179871809156134,-0.25683057639173273,-0.10590707405313116,0.003621357662880742,,,0.0,-12377.5
E3_filter,adwin,confirmed_screened_filter_learned_features,SEA_A,radar,dataset_descriptive,0.7093024943675545,0.2751120073403246,0.08752661685092211,-0.07989675463590751,,,-1.666666666666667,-14109.166666666672
E3_filter,adwin,confirmed_screened_filter_learned_features_label,RBF_I,SEA_A,dataset_descriptive,-0.5458385757756851,-0.5510909090909091,0.322918758609306,0.16105778013751387,,,2.5,11567.5
E3_filter,adwin,confirmed_screened_filter_learned_features_label,RBF_I,radar,dataset_descriptive,0.13730806901849668,-0.32897844038837365,-0.0945107607551896,0.0020094752846109842,,,-0.8333333333333335,-9955.833333333343
E3_filter,adwin,confirmed_screened_filter_learned_features_label,SEA_A,radar,dataset_descriptive,0.6831466447941817,0.22211246870253543,-0.4174295193644956,-0.1590483048529029,,,-3.3333333333333335,-21523.333333333343
E3_filter,adwin,confirmed_screened_filter_none,RBF_I,SEA_A,dataset_descriptive,-0.5166029473678815,-0.5211004784688995,-0.2842022796361543,0.1796809391236898,,,0.0,0.0
E3_filter,adwin,confirmed_screened_filter_none,RBF_I,radar,dataset_descriptive,0.11948307963377125,-0.3629724685988585,-0.1924679413448186,-0.001989682532407555,,,0.0,-7916.6666666666715
E3_filter,adwin,confirmed_screened_filter_none,SEA_A,radar,dataset_descriptive,0.6360860270016527,0.15812800987004094,0.0917343382913357,-0.18167062165609735,,,0.0,-7916.6666666666715
E3_filter,adwin,confirmed_screened_filter_oracle_blocks,RBF_I,SEA_A,dataset_descriptive,-0.5388839383347827,-0.551291866028708,0.0,0.045454545454545414,,,0.0,0.0
E3_filter,adwin,confirmed_screened_filter_oracle_blocks,RBF_I,radar,dataset_descriptive,0.1410438356106007,-0.292774497555817,0.0,-0.09090909090909094,,,4.166666666666667,0.0
E3_filter,adwin,confirmed_screened_filter_oracle_blocks,SEA_A,radar,dataset_descriptive,0.6799277739453833,0.2585173684728911,0.0,-0.13636363636363635,,,4.166666666666667,0.0
