stream,detector,arm,feedback_fraction,delay_blocks,host_macro_f1,host_accuracy,poison_admission_rate,clean_withhold_rate,resets,training_visits,seconds,malicious_recall,benign_fpr
RBF_I,adwin,q_alarm_persistence_7,0.02,1,0.5181703347366893,0.5235087719298246,0.5732690624195089,0.3751938638344235,23.5,57000.0,2.5047363819952198,,
RBF_I,adwin,q_alarm_persistence_7,0.02,5,0.5142436113991882,0.5193725840023788,0.5779459392928995,0.40327714760602684,22.833333333333332,57000.0,2.4617180484977625,,
RBF_I,adwin,q_alarm_persistence_7,0.05,1,0.5269080713988431,0.5324888492417484,0.5506893492520556,0.4147458484726172,20.333333333333336,57000.0,2.523459145830808,,
RBF_I,adwin,q_alarm_persistence_7,0.05,5,0.5182814933233347,0.5229913767469521,0.43251948146380936,0.5475950350092316,16.166666666666668,57000.0,2.5325792083361494,,
RBF_I,adwin,selected_map,0.01,1,0.5453584423772999,0.5494528694617902,0.874892440495262,0.11003064776532812,0.0,57000.0,2.9482877638414116,,
RBF_I,adwin,selected_map,0.01,5,0.5377095875855431,0.5423966696402023,0.7525677037277347,0.21206179190567787,0.0,57000.0,2.8448126944955825,,
RBF_I,adwin,selected_map,0.02,1,0.5391705735452393,0.5450817722271781,0.7899555974215687,0.16932019751265898,0.0,57000.0,2.8853738750040065,,
RBF_I,adwin,selected_map,0.02,5,0.5363112338503169,0.541900089206066,0.6953962928820311,0.2853923397461837,0.0,57000.0,2.861146125156665,,
RBF_I,adwin,selected_map,0.05,1,0.5325546696578649,0.5371335117454653,0.771864931650352,0.20398814192163028,0.0,57000.0,2.9448434929969762,,
RBF_I,adwin,selected_map,0.05,5,0.517481293529104,0.5230686886708296,0.6954706484766993,0.31930381395035584,0.0,57000.0,2.8660080275003565,,
RBF_I,d3_oof,confirmed,0.01,1,0.5503671818388454,0.5553910199226881,0.8481134494177597,0.13570490412999453,0.8333333333333333,58900.0,2.932479548835545,,
RBF_I,d3_oof,confirmed,0.01,5,0.5398343770398663,0.5444632768361581,0.7803681377179089,0.18656152413373028,1.1666666666666665,59216.66666666667,2.857466937508434,,
RBF_I,d3_oof,confirmed,0.02,1,0.5487290016738402,0.5547130538209932,0.8009934416886496,0.1636256909369047,0.3333333333333333,59216.66666666667,2.9971303820105577,,
RBF_I,d3_oof,confirmed,0.02,5,0.5349608433640536,0.5390395480225989,0.6889698618857046,0.2909103036370093,0.5,59216.66666666667,2.9341358401676794,,
RBF_I,d3_oof,confirmed,0.05,1,0.5366917656945065,0.5412845673505798,0.7375960137700162,0.23782325426396034,0.5,58583.33333333333,2.987333305667562,,
RBF_I,d3_oof,confirmed,0.05,5,0.5267133060482099,0.5317424918227773,0.6988284556819022,0.3189123104286431,0.6666666666666666,58583.33333333333,2.899637743006072,,
