dataset,series,category,mode,level,profile,metric,mean,sd,defined,realizations
SEA,d3_oof,1,instance,moderate,immediate_screened,accuracy,0.9153911389022062,0.0082117457241898,3,3
SEA,d3_oof,1,instance,moderate,immediate_screened,macro_f1,0.9077072070903642,0.0094795414321383,3,3
SEA,d3_oof,1,instance,moderate,immediate_screened,macro_recall,0.9021044151654136,0.0113040105435407,3,3
SEA,d3_oof,1,instance,moderate,immediate_screened,roc_auc,0.9282504384318864,0.0036768365733569,3,3
SEA,d3_oof,1,instance,moderate,immediate_unscreened,accuracy,0.9105808471307004,0.002764173108635,3,3
SEA,d3_oof,1,instance,moderate,immediate_unscreened,macro_f1,0.9019520799452644,0.0035541692093473,3,3
SEA,d3_oof,1,instance,moderate,immediate_unscreened,macro_recall,0.8945395990930418,0.005517580536358,3,3
SEA,d3_oof,1,instance,moderate,immediate_unscreened,roc_auc,0.927434371073229,0.00071282646682,3,3
SEA,d3_oof,2,instance,severe,confirmed_screened,accuracy,0.899392718363028,0.0032692513001849,3,3
SEA,d3_oof,2,instance,severe,confirmed_screened,macro_f1,0.888531015370914,0.0038661559053304,3,3
SEA,d3_oof,2,instance,severe,confirmed_screened,macro_recall,0.8780719077637738,0.0044758338570857,3,3
SEA,d3_oof,2,instance,severe,confirmed_screened,roc_auc,0.9244183373774388,0.0024405274611815,3,3
SEA,d3_oof,2,instance,severe,confirmed_unscreened,accuracy,0.8952597431077566,0.0027174207558173,3,3
SEA,d3_oof,2,instance,severe,confirmed_unscreened,macro_f1,0.8837993258675869,0.003168081233002,3,3
SEA,d3_oof,2,instance,severe,confirmed_unscreened,macro_recall,0.873082264354152,0.0034563695301924,3,3
SEA,d3_oof,2,instance,severe,confirmed_unscreened,roc_auc,0.9232144389564532,0.0004421049175118,3,3
SEA,d3_oof,2,instance,severe,immediate_screened,accuracy,0.9103076817162038,0.004030328667045,3,3
SEA,d3_oof,2,instance,severe,immediate_screened,macro_f1,0.9016818911975668,0.0048281357581363,3,3
SEA,d3_oof,2,instance,severe,immediate_screened,macro_recall,0.8943746641433364,0.006436649595634,3,3
SEA,d3_oof,2,instance,severe,immediate_screened,roc_auc,0.9275359374073352,0.0033994518192635,3,3
SEA,d3_oof,2,instance,severe,immediate_unscreened,accuracy,0.9118697442138876,0.0039621191688281,3,3
SEA,d3_oof,2,instance,severe,immediate_unscreened,macro_f1,0.904150172286421,0.0043369984904059,3,3
SEA,d3_oof,2,instance,severe,immediate_unscreened,macro_recall,0.8994756579236111,0.0044839667778112,3,3
SEA,d3_oof,2,instance,severe,immediate_unscreened,roc_auc,0.9273984301944028,0.0021161524231355,3,3
SEA,d3_oof,3,concept,moderate,confirmed_screened,accuracy,0.900815465509183,0.0054408055902055,3,3
SEA,d3_oof,3,concept,moderate,confirmed_screened,macro_f1,0.8906032162324493,0.0063441629238346,3,3
SEA,d3_oof,3,concept,moderate,confirmed_screened,macro_recall,0.8815107681916844,0.0073023699893381,3,3
SEA,d3_oof,3,concept,moderate,confirmed_screened,roc_auc,0.9268922757770832,0.003239348955616,3,3
SEA,d3_oof,3,concept,moderate,confirmed_unscreened,accuracy,0.9031258176841628,0.0098809646085949,3,3
SEA,d3_oof,3,concept,moderate,confirmed_unscreened,macro_f1,0.893112957358289,0.0114900045323034,3,3
SEA,d3_oof,3,concept,moderate,confirmed_unscreened,macro_recall,0.8839785438631242,0.0130861268087814,3,3
SEA,d3_oof,3,concept,moderate,confirmed_unscreened,roc_auc,0.9271651917353292,0.001479645835307,3,3
SEA,d3_oof,3,concept,moderate,immediate_screened,accuracy,0.90632001607726,0.0044677048841087,3,3
SEA,d3_oof,3,concept,moderate,immediate_screened,macro_f1,0.8975433359032019,0.0051995110230829,3,3
SEA,d3_oof,3,concept,moderate,immediate_screened,macro_recall,0.8910503046308449,0.0062442251616921,3,3
SEA,d3_oof,3,concept,moderate,immediate_screened,roc_auc,0.9267275264330862,0.0027445894155401,3,3
SEA,d3_oof,3,concept,moderate,immediate_unscreened,accuracy,0.9094176149845212,0.0038785321174364,3,3
SEA,d3_oof,3,concept,moderate,immediate_unscreened,macro_f1,0.9012701424719848,0.0041990827247485,3,3
SEA,d3_oof,3,concept,moderate,immediate_unscreened,macro_recall,0.8958544897949489,0.0040683765910791,3,3
SEA,d3_oof,3,concept,moderate,immediate_unscreened,roc_auc,0.9269893619817012,0.0026598972050434,3,3
SEA,d3_oof,4,concept,severe,confirmed_screened,accuracy,0.9107277078783506,0.0026983235880995,3,3
SEA,d3_oof,4,concept,severe,confirmed_screened,macro_f1,0.9021353718204822,0.0033178477575415,3,3
SEA,d3_oof,4,concept,severe,confirmed_screened,macro_recall,0.8947940033560385,0.0052818248726325,3,3
SEA,d3_oof,4,concept,severe,confirmed_screened,roc_auc,0.9247321174827772,0.0037731014612546,3,3
SEA,d3_oof,4,concept,severe,confirmed_unscreened,accuracy,0.9089752766658772,0.0057144511963765,3,3
SEA,d3_oof,4,concept,severe,confirmed_unscreened,macro_f1,0.900537838244284,0.0069875855212297,3,3
SEA,d3_oof,4,concept,severe,confirmed_unscreened,macro_recall,0.8944650923943929,0.0096868003028081,3,3
SEA,d3_oof,4,concept,severe,confirmed_unscreened,roc_auc,0.9256379988034144,0.0049092789899605,3,3
SEA,d3_oof,4,concept,severe,immediate_screened,accuracy,0.9108040154404348,0.0047289444189079,3,3
SEA,d3_oof,4,concept,severe,immediate_screened,macro_f1,0.9023719606140196,0.005692448097634,3,3
SEA,d3_oof,4,concept,severe,immediate_screened,macro_recall,0.8955817303042641,0.0073749719906296,3,3
SEA,d3_oof,4,concept,severe,immediate_screened,roc_auc,0.9259127087150631,0.0027799320163389,3,3
SEA,d3_oof,4,concept,severe,immediate_unscreened,accuracy,0.9029866976856764,0.003578862728766,3,3
SEA,d3_oof,4,concept,severe,immediate_unscreened,macro_f1,0.8941929389155322,0.0040662193400607,3,3
SEA,d3_oof,4,concept,severe,immediate_unscreened,macro_recall,0.8886772976145165,0.0046446091276919,3,3
SEA,d3_oof,4,concept,severe,immediate_unscreened,roc_auc,0.9211219324594304,0.0056431070396221,3,3
SEA,d3_oof,5,splice,moderate,confirmed_screened,accuracy,0.906715445832737,0.0127525356745218,3,3
SEA,d3_oof,5,splice,moderate,confirmed_screened,macro_f1,0.8976880209434904,0.0147355715348207,3,3
SEA,d3_oof,5,splice,moderate,confirmed_screened,macro_recall,0.8905664074038492,0.0171923049896697,3,3
SEA,d3_oof,5,splice,moderate,confirmed_screened,roc_auc,0.931850856023161,0.0036196630848376,3,3
SEA,d3_oof,5,splice,moderate,confirmed_unscreened,accuracy,0.9079322775720688,0.0099182577879439,3,3
SEA,d3_oof,5,splice,moderate,confirmed_unscreened,macro_f1,0.8991592467977237,0.0115507230451442,3,3
SEA,d3_oof,5,splice,moderate,confirmed_unscreened,macro_recall,0.8923715773921289,0.0139351568205744,3,3
SEA,d3_oof,5,splice,moderate,confirmed_unscreened,roc_auc,0.9314663919466554,0.0024637838726859,3,3
SEA,d3_oof,5,splice,moderate,immediate_screened,accuracy,0.9138954324314228,0.0007418265074976,3,3
SEA,d3_oof,5,splice,moderate,immediate_screened,macro_f1,0.9062978288920918,0.0005937000125327,3,3
SEA,d3_oof,5,splice,moderate,immediate_screened,macro_recall,0.9013770511570316,0.0005126007927115,3,3
SEA,d3_oof,5,splice,moderate,immediate_screened,roc_auc,0.9321200636952393,0.0003590528989577,3,3
SEA,d3_oof,5,splice,moderate,immediate_unscreened,accuracy,0.9150129155124264,0.0029734065503427,3,3
SEA,d3_oof,5,splice,moderate,immediate_unscreened,macro_f1,0.9074013241398284,0.003467133795609,3,3
SEA,d3_oof,5,splice,moderate,immediate_unscreened,macro_recall,0.9020695195586028,0.0045187818537444,3,3
SEA,d3_oof,5,splice,moderate,immediate_unscreened,roc_auc,0.9315561147493384,0.0015108168288649,3,3
SEA,d3_oof,6,splice,severe,confirmed_screened,accuracy,0.9094595250619396,0.0075846822290115,3,3
SEA,d3_oof,6,splice,severe,confirmed_screened,macro_f1,0.9009639399954468,0.0087769826729781,3,3
SEA,d3_oof,6,splice,severe,confirmed_screened,macro_recall,0.8944609303021221,0.0103751780636196,3,3
SEA,d3_oof,6,splice,severe,confirmed_screened,roc_auc,0.9318017490079288,0.0023383292670134,3,3
SEA,d3_oof,6,splice,severe,confirmed_unscreened,accuracy,0.912827605763074,0.0081513582857791,3,3
SEA,d3_oof,6,splice,severe,confirmed_unscreened,macro_f1,0.9049585969244452,0.0092804370817883,3,3
SEA,d3_oof,6,splice,severe,confirmed_unscreened,macro_recall,0.8995130118486244,0.0105796854323292,3,3
SEA,d3_oof,6,splice,severe,confirmed_unscreened,roc_auc,0.9311963923817308,0.0022742298799393,3,3
SEA,d3_oof,6,splice,severe,immediate_screened,accuracy,0.9123005108733292,0.0006442989619249,3,3
SEA,d3_oof,6,splice,severe,immediate_screened,macro_f1,0.9045208982934804,0.0006360594349525,3,3
SEA,d3_oof,6,splice,severe,immediate_screened,macro_recall,0.8994641181877231,0.00029558794684,3,3
SEA,d3_oof,6,splice,severe,immediate_screened,roc_auc,0.9314412375185612,0.0012511063842512,3,3
SEA,d3_oof,6,splice,severe,immediate_unscreened,accuracy,0.908887950016316,0.0040136764989805,3,3
SEA,d3_oof,6,splice,severe,immediate_unscreened,macro_f1,0.9006387699334377,0.0045371428815796,3,3
SEA,d3_oof,6,splice,severe,immediate_unscreened,macro_recall,0.8950675486136888,0.0050869726111847,3,3
SEA,d3_oof,6,splice,severe,immediate_unscreened,roc_auc,0.9276586976527628,0.004419548289588,3,3
SEA,hddm_w,0,clean,none,confirmed_screened,accuracy,0.9157169849849068,0.0103625550823409,3,3
SEA,hddm_w,0,clean,none,confirmed_screened,macro_f1,0.9079737922589584,0.0121413589062384,3,3
SEA,hddm_w,0,clean,none,confirmed_screened,macro_recall,0.9022217575751772,0.0149124569511333,3,3
SEA,hddm_w,0,clean,none,confirmed_screened,roc_auc,0.933187028984158,0.0016961103703618,3,3
SEA,hddm_w,0,clean,none,confirmed_unscreened,accuracy,0.9147797118827128,0.0127155995392479,3,3
SEA,hddm_w,0,clean,none,confirmed_unscreened,macro_f1,0.9068769718516704,0.0149431172310912,3,3
SEA,hddm_w,0,clean,none,confirmed_unscreened,macro_recall,0.9010611430880734,0.018323752893472,3,3
SEA,hddm_w,0,clean,none,confirmed_unscreened,roc_auc,0.932806666985759,0.0030370933251221,3,3
SEA,hddm_w,0,clean,none,immediate_screened,accuracy,0.9133242893332436,0.0088418404658312,3,3
SEA,hddm_w,0,clean,none,immediate_screened,macro_f1,0.9052172630573726,0.0104165463968385,3,3
SEA,hddm_w,0,clean,none,immediate_screened,macro_recall,0.898887293117418,0.0130104626823832,3,3
SEA,hddm_w,0,clean,none,immediate_screened,roc_auc,0.9323815165690263,0.0021850786057668,3,3
SEA,hddm_w,0,clean,none,immediate_unscreened,accuracy,0.9218204839138696,0.0022903047723556,3,3
SEA,hddm_w,0,clean,none,immediate_unscreened,macro_f1,0.91515469506448,0.0026065101515009,3,3
SEA,hddm_w,0,clean,none,immediate_unscreened,macro_recall,0.9111665464061822,0.0032129431496657,3,3
SEA,hddm_w,0,clean,none,immediate_unscreened,roc_auc,0.9340372146060848,0.0021217917452645,3,3
SEA,hddm_w,1,instance,moderate,confirmed_screened,accuracy,0.9203590966074552,0.0008982405313797,3,3
SEA,hddm_w,1,instance,moderate,confirmed_screened,macro_f1,0.9135480605917828,0.0011914939588878,3,3
SEA,hddm_w,1,instance,moderate,confirmed_screened,macro_recall,0.9094885765325752,0.0022486319479607,3,3
SEA,hddm_w,1,instance,moderate,confirmed_screened,roc_auc,0.9324310311695791,0.0020021441933105,3,3
SEA,hddm_w,1,instance,moderate,confirmed_unscreened,accuracy,0.9199329276586692,0.0019176122566418,3,3
SEA,hddm_w,1,instance,moderate,confirmed_unscreened,macro_f1,0.913015496736794,0.0019835450065373,3,3
SEA,hddm_w,1,instance,moderate,confirmed_unscreened,macro_recall,0.9086382049174409,0.001815001725796,3,3
SEA,hddm_w,1,instance,moderate,confirmed_unscreened,roc_auc,0.9294214190168422,0.0055433483059252,3,3
SEA,hddm_w,1,instance,moderate,immediate_screened,accuracy,0.9181866680996972,0.0022358402064621,3,3
SEA,hddm_w,1,instance,moderate,immediate_screened,macro_f1,0.9107743773459672,0.002394646320168,3,3
SEA,hddm_w,1,instance,moderate,immediate_screened,macro_recall,0.9049997248374592,0.0022581180557678,3,3
SEA,hddm_w,1,instance,moderate,immediate_screened,roc_auc,0.9301714022980108,0.0024274850412009,3,3
SEA,hddm_w,1,instance,moderate,immediate_unscreened,accuracy,0.9077484059111488,0.0025933920788055,3,3
SEA,hddm_w,1,instance,moderate,immediate_unscreened,macro_f1,0.8991758942837208,0.0027833617368564,3,3
SEA,hddm_w,1,instance,moderate,immediate_unscreened,macro_recall,0.8928349649397044,0.0026737979466248,3,3
SEA,hddm_w,1,instance,moderate,immediate_unscreened,roc_auc,0.9207331036895372,0.0042054493951337,3,3
SEA,hddm_w,2,instance,severe,confirmed_screened,accuracy,0.9169522850351212,0.0025253474629648,3,3
SEA,hddm_w,2,instance,severe,confirmed_screened,macro_f1,0.909677149578054,0.0030314379887717,3,3
SEA,hddm_w,2,instance,severe,confirmed_screened,macro_recall,0.9049713572253592,0.0042390158928045,3,3
SEA,hddm_w,2,instance,severe,confirmed_screened,roc_auc,0.92974323886263,0.0016114604703385,3,3
SEA,hddm_w,2,instance,severe,confirmed_unscreened,accuracy,0.91644781582644,0.0048179613078231,3,3
SEA,hddm_w,2,instance,severe,confirmed_unscreened,macro_f1,0.9089103758042422,0.0051038074601422,3,3
SEA,hddm_w,2,instance,severe,confirmed_unscreened,macro_recall,0.9032701787570572,0.0044596469858123,3,3
SEA,hddm_w,2,instance,severe,confirmed_unscreened,roc_auc,0.9299681885850384,0.0021719017210005,3,3
SEA,hddm_w,2,instance,severe,immediate_screened,accuracy,0.9175260933648048,0.0050461893318589,3,3
SEA,hddm_w,2,instance,severe,immediate_screened,macro_f1,0.910292647473494,0.0056931907157976,3,3
SEA,hddm_w,2,instance,severe,immediate_screened,macro_recall,0.9055534777548152,0.0065046412004341,3,3
SEA,hddm_w,2,instance,severe,immediate_screened,roc_auc,0.9346887283133704,0.0028334486101961,3,3
SEA,hddm_w,2,instance,severe,immediate_unscreened,accuracy,0.9029350001640878,0.0032608052113446,3,3
SEA,hddm_w,2,instance,severe,immediate_unscreened,macro_f1,0.8939787428675728,0.0037867393844329,3,3
SEA,hddm_w,2,instance,severe,immediate_unscreened,macro_recall,0.8879586199725186,0.0044509091894744,3,3
SEA,hddm_w,2,instance,severe,immediate_unscreened,roc_auc,0.9259895140965902,0.0039463206981597,3,3
SEA,hddm_w,3,concept,moderate,confirmed_screened,accuracy,0.9140218952631112,0.0005942758138289,3,3
SEA,hddm_w,3,concept,moderate,confirmed_screened,macro_f1,0.9063533644635424,0.0006400275650045,3,3
SEA,hddm_w,3,concept,moderate,confirmed_screened,macro_recall,0.9011194429131636,0.0012109846341935,3,3
SEA,hddm_w,3,concept,moderate,confirmed_screened,roc_auc,0.9282532872277052,0.0025019320029095,3,3
SEA,hddm_w,3,concept,moderate,confirmed_unscreened,accuracy,0.9031398271185616,0.0009032458338429,3,3
SEA,hddm_w,3,concept,moderate,confirmed_unscreened,macro_f1,0.8944773168148471,0.0012252970712856,3,3
SEA,hddm_w,3,concept,moderate,confirmed_unscreened,macro_recall,0.8893378386685437,0.002217945166801,3,3
SEA,hddm_w,3,concept,moderate,confirmed_unscreened,roc_auc,0.9203216422379492,0.0026050553723292,3,3
SEA,hddm_w,3,concept,moderate,immediate_screened,accuracy,0.9112532439930896,0.0045235978420708,3,3
SEA,hddm_w,3,concept,moderate,immediate_screened,macro_f1,0.9031366884392644,0.0049142880110916,3,3
SEA,hddm_w,3,concept,moderate,immediate_screened,macro_recall,0.8971986900507063,0.004799026481299,3,3
SEA,hddm_w,3,concept,moderate,immediate_screened,roc_auc,0.9286316341628296,0.0022615048846823,3,3
SEA,hddm_w,3,concept,moderate,immediate_unscreened,accuracy,0.8736983948236694,0.0042028132169961,3,3
SEA,hddm_w,3,concept,moderate,immediate_unscreened,macro_f1,0.8620858296178683,0.004649101661896,3,3
SEA,hddm_w,3,concept,moderate,immediate_unscreened,macro_recall,0.8566592473713222,0.0046825274440851,3,3
SEA,hddm_w,3,concept,moderate,immediate_unscreened,roc_auc,0.9069970119756676,0.004483718972687,3,3
SEA,hddm_w,4,concept,severe,confirmed_screened,accuracy,0.9170971906220814,0.0048232695088278,3,3
SEA,hddm_w,4,concept,severe,confirmed_screened,macro_f1,0.9101595490227012,0.005194970052919,3,3
SEA,hddm_w,4,concept,severe,confirmed_screened,macro_recall,0.906759725611089,0.0051491696490474,3,3
SEA,hddm_w,4,concept,severe,confirmed_screened,roc_auc,0.9289005315084946,0.003029888669238,3,3
SEA,hddm_w,4,concept,severe,confirmed_unscreened,accuracy,0.8946995843410929,0.0026690139453116,3,3
SEA,hddm_w,4,concept,severe,confirmed_unscreened,macro_f1,0.885650842545231,0.0029901363824093,3,3
SEA,hddm_w,4,concept,severe,confirmed_unscreened,macro_recall,0.8817364360323537,0.0033826519554584,3,3
SEA,hddm_w,4,concept,severe,confirmed_unscreened,roc_auc,0.9152022423688316,0.0024661977122538,3,3
SEA,hddm_w,4,concept,severe,immediate_screened,accuracy,0.905264072167267,0.0057467760277747,3,3
SEA,hddm_w,4,concept,severe,immediate_screened,macro_f1,0.896733246259938,0.0065144230999924,3,3
SEA,hddm_w,4,concept,severe,immediate_screened,macro_recall,0.8913978692825161,0.0072667899937668,3,3
SEA,hddm_w,4,concept,severe,immediate_screened,roc_auc,0.9254496994116348,0.0048386528422853,3,3
SEA,hddm_w,4,concept,severe,immediate_unscreened,accuracy,0.8409093134582766,0.0065435405536088,3,3
SEA,hddm_w,4,concept,severe,immediate_unscreened,macro_f1,0.8274919350962971,0.0065718398870712,3,3
SEA,hddm_w,4,concept,severe,immediate_unscreened,macro_recall,0.8246046889618442,0.0058356380254093,3,3
SEA,hddm_w,4,concept,severe,immediate_unscreened,roc_auc,0.885547752672372,0.003491573159569,3,3
SEA,hddm_w,5,splice,moderate,confirmed_screened,accuracy,0.9125626795069648,0.0107372210266804,3,3
SEA,hddm_w,5,splice,moderate,confirmed_screened,macro_f1,0.9044809196140554,0.0129791988371882,3,3
SEA,hddm_w,5,splice,moderate,confirmed_screened,macro_recall,0.8988187222400242,0.0168549066970988,3,3
SEA,hddm_w,5,splice,moderate,confirmed_screened,roc_auc,0.9329417091590728,0.0013731477395639,3,3
SEA,hddm_w,5,splice,moderate,confirmed_unscreened,accuracy,0.9110157398735192,0.0140887782779579,3,3
SEA,hddm_w,5,splice,moderate,confirmed_unscreened,macro_f1,0.9027241375474268,0.0166649973587045,3,3
SEA,hddm_w,5,splice,moderate,confirmed_unscreened,macro_recall,0.8969588144851213,0.0203295820535627,3,3
SEA,hddm_w,5,splice,moderate,confirmed_unscreened,roc_auc,0.9322241698937326,0.002812020532092,3,3
SEA,hddm_w,5,splice,moderate,immediate_screened,accuracy,0.918690196128192,0.0044030999188636,3,3
SEA,hddm_w,5,splice,moderate,immediate_screened,macro_f1,0.911725465344125,0.0047729800876904,3,3
SEA,hddm_w,5,splice,moderate,immediate_screened,macro_recall,0.90762105348164,0.004827830443819,3,3
SEA,hddm_w,5,splice,moderate,immediate_screened,roc_auc,0.9337227383153274,0.0015393826389097,3,3
SEA,hddm_w,5,splice,moderate,immediate_unscreened,accuracy,0.9174435403995028,0.0042193928455692,3,3
SEA,hddm_w,5,splice,moderate,immediate_unscreened,macro_f1,0.9103925022649308,0.0045993354274339,3,3
SEA,hddm_w,5,splice,moderate,immediate_unscreened,macro_recall,0.9063900273870358,0.0047091213270673,3,3
SEA,hddm_w,5,splice,moderate,immediate_unscreened,roc_auc,0.9336281069642546,0.0016010244796572,3,3
SEA,hddm_w,6,splice,severe,confirmed_screened,accuracy,0.9102884270516228,0.0062858744618377,3,3
SEA,hddm_w,6,splice,severe,confirmed_screened,macro_f1,0.90186038886102,0.0075299154360669,3,3
SEA,hddm_w,6,splice,severe,confirmed_screened,macro_recall,0.8953531747410489,0.0098687432813311,3,3
SEA,hddm_w,6,splice,severe,confirmed_screened,roc_auc,0.9323770762998764,0.0005964181979938,3,3
SEA,hddm_w,6,splice,severe,confirmed_unscreened,accuracy,0.9049604221290696,0.0080870959275942,3,3
SEA,hddm_w,6,splice,severe,confirmed_unscreened,macro_f1,0.8955115123965361,0.0091792257133152,3,3
SEA,hddm_w,6,splice,severe,confirmed_unscreened,macro_recall,0.8873462585465579,0.0100408396673244,3,3
SEA,hddm_w,6,splice,severe,confirmed_unscreened,roc_auc,0.9317444389531784,0.0015118987495342,3,3
SEA,hddm_w,6,splice,severe,immediate_screened,accuracy,0.9120998052211412,0.0096943381808535,3,3
SEA,hddm_w,6,splice,severe,immediate_screened,macro_f1,0.9040872228295233,0.0111846168782345,3,3
SEA,hddm_w,6,splice,severe,immediate_screened,macro_recall,0.8984764787824745,0.0131215557873911,3,3
SEA,hddm_w,6,splice,severe,immediate_screened,roc_auc,0.9327462016107466,0.0019935646050264,3,3
SEA,hddm_w,6,splice,severe,immediate_unscreened,accuracy,0.9115286896673434,0.0011728101064739,3,3
SEA,hddm_w,6,splice,severe,immediate_unscreened,macro_f1,0.9034961228378534,0.0015220825752863,3,3
SEA,hddm_w,6,splice,severe,immediate_unscreened,macro_recall,0.8977990758861359,0.002724113867261,3,3
SEA,hddm_w,6,splice,severe,immediate_unscreened,roc_auc,0.9305047006586032,0.0025399969431503,3,3
SEA,hellinger,0,clean,none,confirmed_screened,accuracy,0.9124187606620036,0.0109932938457431,3,3
SEA,hellinger,0,clean,none,confirmed_screened,macro_f1,0.9038382372754238,0.0126571118980639,3,3
SEA,hellinger,0,clean,none,confirmed_screened,macro_recall,0.8960995390309638,0.0144172595385427,3,3
SEA,hellinger,0,clean,none,confirmed_screened,roc_auc,0.9313933455684104,0.0019616256441967,3,3
SEA,hellinger,0,clean,none,confirmed_unscreened,accuracy,0.923678729320504,0.0009942760754434,3,3
SEA,hellinger,0,clean,none,confirmed_unscreened,macro_f1,0.9170806194146752,0.0006632129704002,3,3
SEA,hellinger,0,clean,none,confirmed_unscreened,macro_recall,0.9126541144890276,0.0014496930968095,3,3
SEA,hellinger,0,clean,none,confirmed_unscreened,roc_auc,0.9341560706460816,0.0005496583709168,3,3
SEA,hellinger,0,clean,none,immediate_screened,accuracy,0.9168654910372976,0.00243558721701,3,3
SEA,hellinger,0,clean,none,immediate_screened,macro_f1,0.9089499162346424,0.0029692935959473,3,3
SEA,hellinger,0,clean,none,immediate_screened,macro_recall,0.9017534599618542,0.0041409847376256,3,3
SEA,hellinger,0,clean,none,immediate_screened,roc_auc,0.9326921042077458,0.000973412430073,3,3
SEA,hellinger,0,clean,none,immediate_unscreened,accuracy,0.9098849431717818,0.0025167850156093,3,3
SEA,hellinger,0,clean,none,immediate_unscreened,macro_f1,0.901481336769867,0.0029588393016211,3,3
SEA,hellinger,0,clean,none,immediate_unscreened,macro_recall,0.8950233793058567,0.0036340074082876,3,3
SEA,hellinger,0,clean,none,immediate_unscreened,roc_auc,0.9260840186023772,0.002416398249931,3,3
SEA,hellinger,1,instance,moderate,confirmed_screened,accuracy,0.9091032863939444,0.0122278366948604,3,3
SEA,hellinger,1,instance,moderate,confirmed_screened,macro_f1,0.9001718167358318,0.0143409856389962,3,3
SEA,hellinger,1,instance,moderate,confirmed_screened,macro_recall,0.8926449314401367,0.0173773390361727,3,3
SEA,hellinger,1,instance,moderate,confirmed_screened,roc_auc,0.9280014096577446,0.0042035172771878,3,3
SEA,hellinger,1,instance,moderate,confirmed_unscreened,accuracy,0.920070355397959,0.0011102346704022,3,3
SEA,hellinger,1,instance,moderate,confirmed_unscreened,macro_f1,0.9131108916547186,0.0010932838432077,3,3
SEA,hellinger,1,instance,moderate,confirmed_unscreened,macro_recall,0.9085035539391232,0.0011286905787308,3,3
SEA,hellinger,1,instance,moderate,confirmed_unscreened,roc_auc,0.9326149965910976,0.0015913222614835,3,3
SEA,hellinger,1,instance,moderate,immediate_screened,accuracy,0.9197423951504088,0.0011946466471671,3,3
SEA,hellinger,1,instance,moderate,immediate_screened,macro_f1,0.9124532616570143,0.001352195078006,3,3
SEA,hellinger,1,instance,moderate,immediate_screened,macro_recall,0.9065878439189706,0.001559597942656,3,3
SEA,hellinger,1,instance,moderate,immediate_screened,roc_auc,0.931805545070353,0.0004594526898711,3,3
SEA,hellinger,1,instance,moderate,immediate_unscreened,accuracy,0.9083113006622876,0.0002266315801177,3,3
SEA,hellinger,1,instance,moderate,immediate_unscreened,macro_f1,0.8998634164113577,0.0003729313061155,3,3
SEA,hellinger,1,instance,moderate,immediate_unscreened,macro_recall,0.893776891447709,0.0015497573869356,3,3
SEA,hellinger,1,instance,moderate,immediate_unscreened,roc_auc,0.924220576030522,0.0006555430391165,3,3
SEA,hellinger,2,instance,severe,confirmed_screened,accuracy,0.9041282949314392,0.0044094337865708,3,3
SEA,hellinger,2,instance,severe,confirmed_screened,macro_f1,0.8941898931707719,0.0052946852858688,3,3
SEA,hellinger,2,instance,severe,confirmed_screened,macro_recall,0.8848042596662905,0.0063189581577153,3,3
SEA,hellinger,2,instance,severe,confirmed_screened,roc_auc,0.9248161730196413,0.0006313891434619,3,3
SEA,hellinger,2,instance,severe,confirmed_unscreened,accuracy,0.9137948344233858,0.0057989469001924,3,3
SEA,hellinger,2,instance,severe,confirmed_unscreened,macro_f1,0.9059187272063474,0.0071933447027352,3,3
SEA,hellinger,2,instance,severe,confirmed_unscreened,macro_recall,0.9002421016636076,0.0102434960011995,3,3
SEA,hellinger,2,instance,severe,confirmed_unscreened,roc_auc,0.9289007858618844,0.0024522173983966,3,3
SEA,hellinger,2,instance,severe,immediate_screened,accuracy,0.9140252089601916,0.0043436372444057,3,3
SEA,hellinger,2,instance,severe,immediate_screened,macro_f1,0.906116049622792,0.004983278567326,3,3
SEA,hellinger,2,instance,severe,immediate_screened,macro_recall,0.9000180367206969,0.0059377885332802,3,3
SEA,hellinger,2,instance,severe,immediate_screened,roc_auc,0.9287543220464244,0.0020614612664648,3,3
SEA,hellinger,2,instance,severe,immediate_unscreened,accuracy,0.900975841459795,0.0034804666075206,3,3
SEA,hellinger,2,instance,severe,immediate_unscreened,macro_f1,0.8916708829014857,0.004308426976319,3,3
SEA,hellinger,2,instance,severe,immediate_unscreened,macro_recall,0.8852121319685097,0.0057977325816989,3,3
SEA,hellinger,2,instance,severe,immediate_unscreened,roc_auc,0.9217278917410756,0.0044329840350669,3,3
SEA,hellinger,3,concept,moderate,confirmed_screened,accuracy,0.90808995747323,0.0084034731320441,3,3
SEA,hellinger,3,concept,moderate,confirmed_screened,macro_f1,0.8993342011858921,0.00976456758567,3,3
SEA,hellinger,3,concept,moderate,confirmed_screened,macro_recall,0.892454170426524,0.0115899566583992,3,3
SEA,hellinger,3,concept,moderate,confirmed_screened,roc_auc,0.927109210307825,0.0046067320291028,3,3
SEA,hellinger,3,concept,moderate,confirmed_unscreened,accuracy,0.9157705373807682,0.005541106226962,3,3
SEA,hellinger,3,concept,moderate,confirmed_unscreened,macro_f1,0.9085918388233906,0.0061059377488989,3,3
SEA,hellinger,3,concept,moderate,confirmed_unscreened,macro_recall,0.9046871812651012,0.0064150610643355,3,3
SEA,hellinger,3,concept,moderate,confirmed_unscreened,roc_auc,0.9283862660383928,0.0031063571990026,3,3
SEA,hellinger,3,concept,moderate,immediate_screened,accuracy,0.9144208084875072,0.0027564880682203,3,3
SEA,hellinger,3,concept,moderate,immediate_screened,macro_f1,0.9067177188806704,0.0036861248360225,3,3
