condition,stream,mode,level,base_key,attack_seed,detector,filter,activation_row,host_rows,accuracy,macro_precision,macro_recall,macro_f1,malicious_precision,malicious_recall,benign_fpr,roc_auc,average_precision,poison_admission_rate,legitimate_withhold_rate,filter_poison_recall,filter_legitimate_rejection,filter_inference_seconds,filter_rows_withheld,rows,training_visits,accepted_training_visits,accepted_refit_rows,resets,seconds,pending_candidate,audit_rows_reserved,policy,guarded,total_seconds,scored_resets,accuracy_no_filter,macro_f1_no_filter,macro_recall_no_filter,roc_auc_no_filter,poison_admission_rate_no_filter,legitimate_withhold_rate_no_filter,filter_poison_recall_no_filter,filter_legitimate_rejection_no_filter,scored_resets_no_filter,total_seconds_no_filter,accuracy_difference,macro_f1_difference,macro_recall_difference,roc_auc_difference,poison_admission_rate_difference,legitimate_withhold_rate_difference,filter_poison_recall_difference,filter_legitimate_rejection_difference,scored_resets_difference,total_seconds_difference
radar__concept__severe__a0,radar,concept,severe,radar,0.0,hellinger,random_rows,340000,58270,0.6933756650077226,0.2331082813823422,0.3694457048677478,0.1970930546483151,0.4114883057916688,0.781431722478444,0.2308058638396554,0.8541435940750906,0.4445891676788105,0.700941987013383,0.275278860111544,0.2391854403560649,0.2383394453357781,0.0,32803,484753,448114,390982,19197,7,351.2970304590017,False,24238,confirmed,True,351.2970304590017,1,0.686442423202334,0.2816364143206752,0.5236402071136367,0.8787507449798496,0.8517513642044935,0.0896458858583543,0.0,0.0,0,373.00791941699936,0.006933241805388679,-0.0845433596723601,-0.15419450224588888,-0.024607150904759068,-0.15080937719111054,0.1856329742531897,0.2391854403560649,0.2383394453357781,1,-21.710888957997668
radar__concept__severe__a0,radar,concept,severe,radar,0.0,hellinger,oracle_blocks,340000,58270,0.527166638064184,0.2128080647709731,0.4329032882437174,0.2098030430132182,0.3395408075453512,0.98897132544616,0.3972792777869803,0.7614290187035573,0.3005420352737956,0.0,0.7391416456566583,1.0,0.7209966383986554,0.0,108300,484753,371215,318015,17100,6,295.0854744999997,False,24238,confirmed,True,295.0854744999997,0,0.686442423202334,0.2816364143206752,0.5236402071136367,0.8787507449798496,0.8517513642044935,0.0896458858583543,0.0,0.0,0,373.00791941699936,-0.15927578513815,-0.07183337130745701,-0.0907369188699193,-0.11732172627629234,-0.8517513642044935,0.649495759798304,1.0,0.7209966383986554,0,-77.92244491699967
radar__concept__severe__a0,radar,concept,severe,radar,0.0,hellinger,random_blocks,340000,58270,0.5371546250214518,0.2395826535068536,0.3411650859134891,0.2114228579667393,0.3018974889118618,0.9076599157810308,0.4334520457180719,0.766479301584152,0.3733814573130052,0.2118708654696217,0.8055141722056689,0.7680090235649178,0.793672167468867,0.0,108300,484753,371215,318015,17100,6,302.87327020799785,False,24238,confirmed,True,302.87327020799785,0,0.686442423202334,0.2816364143206752,0.5236402071136367,0.8787507449798496,0.8517513642044935,0.0896458858583543,0.0,0.0,0,373.00791941699936,-0.14928779818088211,-0.07021355635393592,-0.18247512120014758,-0.11227144339569761,-0.6398804987348718,0.7158682863473146,0.7680090235649178,0.793672167468867,0,-70.13464920900151
radar__concept__severe__a0,radar,concept,severe,radar,0.0,hellinger,learned_features,340000,58270,0.7334649047537326,0.3111686071612055,0.5009428368747929,0.303083115485668,0.4734181343770385,0.8731702426308402,0.2005756170283253,0.853212721138568,0.4845816160984654,0.3325305612291558,0.0777561311024524,0.6306435387007286,6.685002674001069e-05,0.2899549580033635,20694,484753,458821,398178,17100,6,331.7443871249998,False,24238,confirmed,True,332.03434208300314,0,0.686442423202334,0.2816364143206752,0.5236402071136367,0.8787507449798496,0.8517513642044935,0.0896458858583543,0.0,0.0,0,373.00791941699936,0.047022481551398654,0.02144670116499281,-0.022697370238843773,-0.025538023841281565,-0.5192208029753377,-0.011889754755901899,0.6306435387007286,6.685002674001069e-05,0,-40.97357733399622
radar__concept__severe__a0,radar,concept,severe,radar,0.0,hellinger,learned_features_label,340000,58270,0.7135232538184314,0.2639799448646203,0.4151241558420805,0.22707417128882,0.4264008133755083,0.7568678564267094,0.2102658605267517,0.808612762571455,0.3947055025094961,0.1111483705758619,0.1304721521888608,0.8649513763985002,0.0012415004966001,0.2882811659983417,28503,484753,457332,389196,23981,9,311.1236394999978,False,24238,confirmed,True,311.41192066599615,3,0.686442423202334,0.2816364143206752,0.5236402071136367,0.8787507449798496,0.8517513642044935,0.0896458858583543,0.0,0.0,0,373.00791941699936,0.02708083061609745,-0.05456224303185522,-0.10851605127155617,-0.07013798240839464,-0.7406029936286316,0.0408262663305065,0.8649513763985002,0.0012415004966001,3,-61.59599875100321
radar__concept__severe__a0,radar,concept,severe,radar,0.0,d3_oof,none,340000,58270,0.7477947485841772,0.2376966859966111,0.4494444238126698,0.2325531206077838,0.4698389123729007,0.8246440745939443,0.1921691237369554,0.8549664121331995,0.5395841340610451,0.8426363442368076,0.1140079456031782,0.0,0.0,0.0,0,484753,477615,406365,17100,6,359.8993484999992,False,24238,confirmed,True,359.8993484999992,1,0.7477947485841772,0.2325531206077838,0.4494444238126698,0.8549664121331995,0.8426363442368076,0.1140079456031782,0.0,0.0,1,359.8993484999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
radar__concept__severe__a0,radar,concept,severe,radar,0.0,d3_oof,oracle_rows,340000,58270,0.762605114123906,0.2253441680001744,0.4280408831334814,0.2176014984484404,0.4650341130604288,0.7653900140364949,0.1818370051350008,0.796044563679049,0.3631226862803063,0.0,0.1672778669111467,1.0,0.0,0.0,32803,484753,445041,373963,20899,8,293.9126612500004,False,24238,confirmed,True,293.9126612500004,3,0.7477947485841772,0.2325531206077838,0.4494444238126698,0.8549664121331995,0.8426363442368076,0.1140079456031782,0.0,0.0,1,359.8993484999992,0.01481036553972881,-0.014951622159343397,-0.021403540679188426,-0.058921848454150494,-0.8426363442368076,0.05326992130796851,1.0,0.0,2,-65.9866872499988
radar__concept__severe__a0,radar,concept,severe,radar,0.0,d3_oof,random_rows,340000,58270,0.716543675991076,0.2685242478993631,0.5280378483818418,0.2604506905653642,0.4038237577639751,0.8343693603368759,0.2543895974821931,0.8183267457373601,0.4292697172930672,0.6758528183397859,0.287474214989686,0.2391854403560649,0.2383394453357781,0.0,32803,484753,445341,383699,18555,7,341.2445599169987,False,24238,confirmed,True,341.2445599169987,2,0.7477947485841772,0.2325531206077838,0.4494444238126698,0.8549664121331995,0.8426363442368076,0.1140079456031782,0.0,0.0,1,359.8993484999992,-0.031251072593101115,0.027897569957580387,0.07859342456917195,-0.036639666395839376,-0.1667835258970216,0.1734662693865078,0.2391854403560649,0.2383394453357781,1,-18.65478858300048
radar__concept__severe__a0,radar,concept,severe,radar,0.0,d3_oof,oracle_blocks,340000,58270,0.7690921571992448,0.3373315249019024,0.4277986727320852,0.291314907472503,0.6164967174186339,0.8850010026067776,0.1136947159185025,0.9054949330492176,0.7260728485767323,0.0,0.7300691420276568,1.0,0.7209966383986554,0.0,108300,484753,365515,312315,14250,5,284.33467920899784,False,24238,confirmed,True,284.33467920899784,0,0.7477947485841772,0.2325531206077838,0.4494444238126698,0.8549664121331995,0.8426363442368076,0.1140079456031782,0.0,0.0,1,359.8993484999992,0.02129740861506768,0.058761786864719195,-0.021645751080584585,0.050528520916018116,-0.8426363442368076,0.6160611964244787,1.0,0.7209966383986554,-1,-75.56466929100134
radar__concept__severe__a0,radar,concept,severe,radar,0.0,d3_oof,random_blocks,340000,58270,0.6483095932726961,0.2868618701748198,0.4259535887571501,0.2841503134442192,0.3789447002661484,0.8993382795267696,0.3043937386118933,0.7822774508570718,0.3224898955280908,0.214919367131055,0.8155416762166705,0.7680090235649178,0.793672167468867,0.0,108300,484753,365515,310415,14250,5,247.9529338329994,False,24238,confirmed,True,247.9529338329994,0,0.7477947485841772,0.2325531206077838,0.4494444238126698,0.8549664121331995,0.8426363442368076,0.1140079456031782,0.0,0.0,1,359.8993484999992,-0.09948515531148105,0.05159719283643541,-0.023490835055519688,-0.07268896127612767,-0.6277169771057526,0.7015337306134923,0.7680090235649178,0.793672167468867,-1,-111.94641466699977
radar__concept__severe__a0,radar,concept,severe,radar,0.0,d3_oof,learned_features,340000,58270,0.7024026085464218,0.2466212855373812,0.4395837164533909,0.2373383817105275,0.3817037707965867,0.8027872468417887,0.2685522610568163,0.7310776571346558,0.3387844829943465,0.2978386123220437,0.1660841164336465,0.6306435387007286,6.685002674001069e-05,0.2899549580033635,20694,484753,456101,382681,16635,6,259.56510241700016,False,24238,confirmed,True,259.8550573750035,1,0.7477947485841772,0.2325531206077838,0.4494444238126698,0.8549664121331995,0.8426363442368076,0.1140079456031782,0.0,0.0,1,359.8993484999992,-0.04539214003775538,0.004785261102743715,-0.009860707359278909,-0.12388875499854368,-0.5447977319147639,0.05207617083046831,0.6306435387007286,6.685002674001069e-05,0,-100.04429112499565
radar__concept__severe__a0,radar,concept,severe,radar,0.0,d3_oof,learned_features_label,340000,58270,0.7132486699845546,0.2487047630666833,0.4875600032029773,0.2412537570842521,0.3875800785286216,0.7521556045718869,0.2454447573297995,0.7526485999593643,0.3015773564213844,0.1172758589153431,0.1408816563526625,0.8649513763985002,0.0012415004966001,0.2882811659983417,28503,484753,449284,380543,18370,7,248.22191987500264,False,24238,confirmed,True,248.51020104100095,2,0.7477947485841772,0.2325531206077838,0.4494444238126698,0.8549664121331995,0.8426363442368076,0.1140079456031782,0.0,0.0,1,359.8993484999992,-0.034546078599622554,0.008700636476468293,0.03811557939030752,-0.10231781217383518,-0.7253604853214645,0.026873710749484303,0.8649513763985002,0.0012415004966001,1,-111.38914745899822
radar__concept__moderate__a2,radar,concept,moderate,radar,2.0,adwin,none,340000,66349,0.7259190040543189,0.2156409611091173,0.3898903308537137,0.1954319642678451,0.4239333057166528,0.6870017621884702,0.2043834509112287,0.852161893468576,0.4340187678583725,0.7904893558197401,0.2069078121075106,0.0,0.0,0.0,0,484753,547915,450065,111150,39,193.6479304159984,False,24238,confirmed,True,193.6479304159984,11,0.7259190040543189,0.1954319642678451,0.3898903308537137,0.852161893468576,0.7904893558197401,0.2069078121075106,0.0,0.0,11,193.6479304159984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
radar__concept__moderate__a2,radar,concept,moderate,radar,2.0,adwin,oracle_rows,340000,66349,0.7526413359658775,0.2489509986902496,0.4388704232056579,0.24673022256583,0.4282147903909561,0.7628597801460099,0.2230121987066431,0.7947079992816768,0.4121764581174558,0.0,0.2197605291802729,1.0,0.0,0.0,18085,484753,527472,427590,100920,37,158.1247223749997,False,24238,confirmed,True,158.1247223749997,9,0.7259190040543189,0.1954319642678451,0.3898903308537137,0.852161893468576,0.7904893558197401,0.2069078121075106,0.0,0.0,11,193.6479304159984,0.026722331911558594,0.0512982582979849,0.04898009235194417,-0.05745389418689917,-0.7904893558197401,0.012852717072762282,1.0,0.0,-2,-35.523208040998696
radar__concept__moderate__a2,radar,concept,moderate,radar,2.0,adwin,random_rows,340000,66349,0.6974935567981432,0.2118320715758455,0.3973585874529352,0.2095351091714654,0.3610491865484039,0.638751363598221,0.2474830981775426,0.7962621778207065,0.3541810492423839,0.7004700027647222,0.2793435485221469,0.1293889964058612,0.1318345474336431,0.0,18085,484753,524384,435853,104527,38,246.1356369999994,True,24238,confirmed,True,246.1356369999994,10,0.7259190040543189,0.1954319642678451,0.3898903308537137,0.852161893468576,0.7904893558197401,0.2069078121075106,0.0,0.0,11,193.6479304159984,-0.028425447256175684,0.014103144903620302,0.007468256599221457,-0.05589971564786944,-0.09001935305501796,0.07243573641463627,0.1293889964058612,0.1318345474336431,-1,52.48770658400102
radar__concept__moderate__a2,radar,concept,moderate,radar,2.0,adwin,oracle_blocks,340000,66349,0.626294292302823,0.2179776625244015,0.3247912082247961,0.1947687471885362,0.3733319323316171,0.8944365192582026,0.3287037037037037,0.768615997785141,0.3212576618779364,0.0,0.5545507828853722,1.0,0.4670518295235702,0.0,73865,484753,445550,377150,79800,28,221.8197254579973,False,24238,confirmed,True,221.8197254579973,0,0.7259190040543189,0.1954319642678451,0.3898903308537137,0.852161893468576,0.7904893558197401,0.2069078121075106,0.0,0.0,11,193.6479304159984,-0.0996247117514959,-0.0006632170793088865,-0.0650991226289176,-0.08354589568343496,-0.7904893558197401,0.34764297077786155,1.0,0.4670518295235702,-11,28.171795041998905
radar__concept__moderate__a2,radar,concept,moderate,radar,2.0,adwin,random_blocks,340000,66349,0.6684953804880255,0.2376547346126364,0.3279998192283687,0.2081474885190663,0.3151837524177949,0.5469497356717294,0.2601778365667254,0.6968206845399966,0.2792405992235872,0.3741222007188277,0.5873398643556895,0.5577550456179154,0.5340199279912919,0.0,73865,484753,445550,380000,79800,28,246.16585270799987,False,24238,confirmed,True,246.16585270799987,0,0.7259190040543189,0.1954319642678451,0.3898903308537137,0.852161893468576,0.7904893558197401,0.2069078121075106,0.0,0.0,11,193.6479304159984,-0.05742362356629338,0.012715524251221216,-0.061890511625345035,-0.1553412089285794,-0.41636715510091243,0.3804320522481789,0.5577550456179154,0.5340199279912919,-11,52.51792229200149
radar__concept__moderate__a2,radar,concept,moderate,radar,2.0,adwin,learned_features,340000,66349,0.7831014785452682,0.2375529352131939,0.3949793992546266,0.2196367396224164,0.4966759863311587,0.6708064110094822,0.1488278953556731,0.8467465576560136,0.4563793765254575,0.2888028753110312,0.190931926651595,0.6354990323472491,5.8611739094029974e-05,0.2957037089981895,11500,484753,532108,437582,97605,35,248.65820804199757,True,24238,confirmed,True,248.95391175099576,7,0.7259190040543189,0.1954319642678451,0.3898903308537137,0.852161893468576,0.7904893558197401,0.2069078121075106,0.0,0.0,11,193.6479304159984,0.057182474490949375,0.0242047753545713,0.005089068400912888,-0.005415335812562372,-0.5016864805087089,-0.015975885455915606,0.6354990323472491,5.8611739094029974e-05,-4,55.30598133499737
radar__concept__moderate__a2,radar,concept,moderate,radar,2.0,adwin,learned_features_label,340000,66349,0.7559420639346486,0.2402496028709784,0.4139074474039808,0.2402834722351593,0.4105746623653562,0.6301082487203156,0.1980452674897119,0.828694956522966,0.4328542825535288,0.1134641968482167,0.1371347232688604,0.8667403925905447,0.001147115465126,0.2253927089986973,15812,484753,530950,443608,107945,39,231.00714212499952,True,24238,confirmed,True,231.23253483399824,11,0.7259190040543189,0.1954319642678451,0.3898903308537137,0.852161893468576,0.7904893558197401,0.2069078121075106,0.0,0.0,11,193.6479304159984,0.030023059880329717,0.044851507967314214,0.02401711655026706,-0.023466936945609973,-0.6770251589715234,-0.06977308883865022,0.8667403925905447,0.001147115465126,0,37.584604417999856
radar__concept__moderate__a2,radar,concept,moderate,radar,2.0,hddm_w,none,340000,66349,0.7371625796922335,0.2464134829032997,0.4073424149878986,0.2269262221231237,0.3805752396832013,0.5362926911135353,0.1911008230452675,0.7900303649884954,0.3275714856453119,0.8712745369090407,0.1395964163108096,0.0,0.0,0.0,0,484753,544115,449115,96900,34,327.83082170800117,False,24238,confirmed,True,327.83082170800117,10,0.7371625796922335,0.2269262221231237,0.4073424149878986,0.7900303649884954,0.8712745369090407,0.1395964163108096,0.0,0.0,10,327.83082170800117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
radar__concept__moderate__a2,radar,concept,moderate,radar,2.0,hddm_w,oracle_rows,340000,66349,0.7735158028003436,0.23247025263916,0.360006975365148,0.22410611559196,0.4761318139821373,0.7783838214315684,0.1875,0.8128418052599952,0.4654771852963307,0.0,0.2154316335928996,1.0,0.0,0.0,18085,484753,520928,418899,87403,32,290.00041712500024,False,24238,confirmed,True,290.00041712500024,8,0.7371625796922335,0.2269262221231237,0.4073424149878986,0.7900303649884954,0.8712745369090407,0.1395964163108096,0.0,0.0,10,327.83082170800117,0.036353223108110067,-0.0028201065311636853,-0.04733543962275061,0.022811440271499728,-0.8712745369090407,0.07583521728209,1.0,0.0,-2,-37.83040458300093
radar__concept__moderate__a2,radar,concept,moderate,radar,2.0,hddm_w,random_rows,340000,66349,0.7572382402146227,0.2446643566579401,0.3330956913642455,0.219450742438871,0.4269148430066603,0.6024167156163464,0.1770465902410347,0.7646206042780614,0.3787826837547494,0.7774951617362456,0.2424348991040777,0.1293889964058612,0.1318345474336431,0.0,18085,484753,520548,433254,98040,36,323.75297245800175,True,24238,confirmed,True,323.75297245800175,12,0.7371625796922335,0.2269262221231237,0.4073424149878986,0.7900303649884954,0.8712745369090407,0.1395964163108096,0.0,0.0,10,327.83082170800117,0.020075660522389183,-0.007475479684252689,-0.07424672362365309,-0.025409760710433993,-0.09377937517279511,0.1028384827932681,0.1293889964058612,0.1318345474336431,2,-4.077849249999417
radar__concept__moderate__a2,radar,concept,moderate,radar,2.0,hddm_w,oracle_blocks,340000,66349,0.626294292302823,0.2179776625244015,0.3247912082247961,0.1947687471885362,0.3733319323316171,0.8944365192582026,0.3287037037037037,0.768615997785141,0.3212576618779364,0.0,0.5545507828853722,1.0,0.4670518295235702,0.0,73865,484753,441750,369550,68400,24,290.44396637500176,False,24238,confirmed,True,290.44396637500176,0,0.7371625796922335,0.2269262221231237,0.4073424149878986,0.7900303649884954,0.8712745369090407,0.1395964163108096,0.0,0.0,10,327.83082170800117,-0.11086828738941057,-0.03215747493458748,-0.08255120676310246,-0.021414367203354434,-0.8712745369090407,0.4149543665745626,1.0,0.4670518295235702,-10,-37.3868553329994
radar__concept__moderate__a2,radar,concept,moderate,radar,2.0,hddm_w,random_blocks,340000,66349,0.6684953804880255,0.2376547346126364,0.3279998192283687,0.2081474885190663,0.3151837524177949,0.5469497356717294,0.2601778365667254,0.6968206845399966,0.2792405992235872,0.3741222007188277,0.5873398643556895,0.5577550456179154,0.5340199279912919,0.0,73865,484753,441750,372400,68400,24,318.7078672919997,False,24238,confirmed,True,318.7078672919997,0,0.7371625796922335,0.2269262221231237,0.4073424149878986,0.7900303649884954,0.8712745369090407,0.1395964163108096,0.0,0.0,10,327.83082170800117,-0.06866719920420805,-0.01877873360405738,-0.0793425957595299,-0.09320968044849887,-0.497152336190213,0.4477434480448799,0.5577550456179154,0.5340199279912919,-10,-9.122954416001448
