condition,stream,base_key,detector,reference_policy,rl_policy,rl_seed,host_accuracy,host_macro_f1,poison_admission_rate,clean_withhold_rate,resets,training_visits,seconds
RBF_I__base_s0__concept__severe__a0,RBF_I,RBF_I__base_s0,adwin,immediate,rl_alarm,27.0,-0.012499506004166494,-0.011539615817358184,-0.11847264527203277,0.10506585670168872,71.0,0.0,-0.5619652001187134
RBF_I__base_s0__concept__severe__a0,RBF_I,RBF_I__base_s0,adwin,immediate,rl_alarm,7.0,-0.012499506004166494,-0.011539615817358184,-0.11847264527203277,0.10506585670168872,71.0,0.0,0.32465179986320436
RBF_I__base_s0__concept__severe__a0,RBF_I,RBF_I__base_s0,d3_oof,confirmed,rl,17.0,-0.07158705335719562,-0.07243215512607581,-0.12954579876478806,0.026263641342087807,12.0,-7600.0,-14.939164699986577
RBF_I__base_s0__concept__severe__a0,RBF_I,RBF_I__base_s0,d3_oof,confirmed,rl,27.0,-0.13217634804405876,-0.13372178737123253,-0.2866398532554735,0.263184043087728,83.0,-7600.0,-22.51662730006501
RBF_I__base_s0__concept__severe__a0,RBF_I,RBF_I__base_s0,d3_oof,confirmed,rl,7.0,-0.13372890637790957,-0.135352889482665,-0.21675108964542356,0.2169065134056355,71.0,-7600.0,-21.78758249990642
RBF_I__base_s0__concept__severe__a0,RBF_I,RBF_I__base_s0,d3_oof,confirmed,rl_alarm,17.0,-0.003839053334612985,-0.0038989619932208175,0.02769971223263723,-0.044341066014780384,0.0,-7600.0,18.742152700200677
RBF_I__base_s0__concept__severe__a0,RBF_I,RBF_I__base_s0,d3_oof,confirmed,rl_alarm,27.0,-0.13384746537794912,-0.13532871545106473,-0.42968210962085396,0.2902832430967611,90.0,-7600.0,-24.159536400111385
RBF_I__base_s0__concept__severe__a0,RBF_I,RBF_I__base_s0,d3_oof,confirmed,rl_alarm,7.0,-0.13384746537794912,-0.13532871545106473,-0.42968210962085396,0.2902832430967611,90.0,-7600.0,-23.272919400129467
RBF_I__base_s0__concept__severe__a0,RBF_I,RBF_I__base_s0,d3_oof,immediate,rl,17.0,-0.0369395970123132,-0.03723455923431762,-0.005132692728404775,-0.049992378349997535,10.0,0.0,0.7554193998221308
RBF_I__base_s0__concept__severe__a0,RBF_I,RBF_I__base_s0,d3_oof,immediate,rl,27.0,-0.09752889169917633,-0.09852419147947433,-0.1622267472190902,0.18692802339564268,81.0,0.0,-6.822043200256303
RBF_I__base_s0__concept__severe__a0,RBF_I,RBF_I__base_s0,d3_oof,immediate,rl,7.0,-0.09908145003302715,-0.1001552935909068,-0.09233798360904028,0.14065049371355015,69.0,0.0,-6.092998400097713
RBF_I__base_s0__concept__severe__a0,RBF_I,RBF_I__base_s0,d3_oof,immediate,rl_alarm,17.0,0.030808403010269436,0.031298633898537376,0.1521128182690205,-0.12059708570686573,-2.0,0.0,34.436736800009385
RBF_I__base_s0__concept__severe__a0,RBF_I,RBF_I__base_s0,d3_oof,immediate,rl_alarm,27.0,-0.0992000090330667,-0.10013111955930654,-0.3052690035844707,0.21402722340467578,88.0,0.0,-8.464952300302677
RBF_I__base_s0__concept__severe__a0,RBF_I,RBF_I__base_s0,d3_oof,immediate,rl_alarm,7.0,-0.0992000090330667,-0.10013111955930654,-0.3052690035844707,0.21402722340467578,88.0,0.0,-7.578335300320759
RBF_I__base_s0__concept__severe__a0,RBF_I,RBF_I__base_s0,hddm_w,confirmed,rl,17.0,-0.032253693677417816,-0.03271151165636288,-0.1499251131716675,0.008699972336233264,10.0,-32300.0,-7.208263900130987
RBF_I__base_s0__concept__severe__a0,RBF_I,RBF_I__base_s0,hddm_w,confirmed,rl,27.0,-0.09284298836428095,-0.09400114390151959,-0.30701916766235293,0.24562037408187348,81.0,-32300.0,-14.785726500209421
RBF_I__base_s0__concept__severe__a0,RBF_I,RBF_I__base_s0,hddm_w,confirmed,rl,7.0,-0.09439554669813177,-0.09563224601295206,-0.237130404052303,0.19934284439978095,69.0,-32300.0,-14.05668170005083
RBF_I__base_s0__concept__severe__a0,RBF_I,RBF_I__base_s0,hddm_w,confirmed,rl_alarm,17.0,0.03549430634516482,0.03582168147649212,0.007320397825757774,-0.06190473502063493,-2.0,-32300.0,26.473053500056267
RBF_I__base_s0__concept__severe__a0,RBF_I,RBF_I__base_s0,hddm_w,confirmed,rl_alarm,27.0,-0.09451410569817131,-0.0956080719813518,-0.4500614240277334,0.2727195740909066,88.0,-32300.0,-16.428635600255795
RBF_I__base_s0__concept__severe__a0,RBF_I,RBF_I__base_s0,hddm_w,confirmed,rl_alarm,7.0,-0.09451410569817131,-0.0956080719813518,-0.4500614240277334,0.2727195740909066,88.0,-32300.0,-15.542018600273877
RBF_I__base_s0__concept__severe__a0,RBF_I,RBF_I__base_s0,hddm_w,immediate,rl,17.0,0.06244107335414706,0.06302885640127898,0.3022062164481766,-0.21505473473835168,-44.0,0.0,6.602289499947801
RBF_I__base_s0__concept__severe__a0,RBF_I,RBF_I__base_s0,hddm_w,immediate,rl,27.0,0.001851778667283921,0.0017392241561222654,0.1451121619574912,0.021865667007288536,27.0,0.0,-0.9751731001306325
RBF_I__base_s0__concept__severe__a0,RBF_I,RBF_I__base_s0,hddm_w,immediate,rl,7.0,0.0002992203334331034,0.0001081220446897957,0.2150009255675411,-0.024411862674803997,15.0,0.0,-0.24612829997204244
RBF_I__base_s0__concept__severe__a0,RBF_I,RBF_I__base_s0,hddm_w,immediate,rl_alarm,17.0,0.1301890733767297,0.13156204953413397,0.4594517274456019,-0.2856594420952199,-56.0,0.0,40.283606900135055
RBF_I__base_s0__concept__severe__a0,RBF_I,RBF_I__base_s0,hddm_w,immediate,rl_alarm,27.0,0.00018066133339356139,0.00013229607629006157,0.0020699055921107046,0.048964867016321634,34.0,0.0,-2.6180822001770068
RBF_I__base_s0__concept__severe__a0,RBF_I,RBF_I__base_s0,hddm_w,immediate,rl_alarm,7.0,0.00018066133339356139,0.00013229607629006157,0.0020699055921107046,0.048964867016321634,34.0,0.0,-1.731465200195089
RBF_I__base_s0__concept__severe__a0,RBF_I,RBF_I__base_s0,hellinger,confirmed,rl,17.0,-0.03643713267881232,-0.03618099086446813,-0.14334516937886005,0.037724344679241406,11.0,-19000.0,-1.6062762001529336
RBF_I__base_s0__concept__severe__a0,RBF_I,RBF_I__base_s0,hellinger,confirmed,rl,27.0,-0.09702642736567546,-0.09747062310962484,-0.30043922386954547,0.2746447464248816,82.0,-19000.0,-9.183738800231367
RBF_I__base_s0__concept__severe__a0,RBF_I,RBF_I__base_s0,hellinger,confirmed,rl,7.0,-0.09857898569952628,-0.09910172522105731,-0.23055046025949555,0.2283672167427891,70.0,-19000.0,-8.454694000072777
RBF_I__base_s0__concept__severe__a0,RBF_I,RBF_I__base_s0,hellinger,confirmed,rl_alarm,17.0,0.03131086734377031,0.032352202268386865,0.013900341618565237,-0.032880362677626784,-1.0,-19000.0,32.07504120003432
RBF_I__base_s0__concept__severe__a0,RBF_I,RBF_I__base_s0,hellinger,confirmed,rl_alarm,27.0,-0.09869754469956582,-0.09907755118945705,-0.44348148023492595,0.3017439464339147,89.0,-19000.0,-10.826647900277742
RBF_I__base_s0__concept__severe__a0,RBF_I,RBF_I__base_s0,hellinger,confirmed,rl_alarm,7.0,-0.09869754469956582,-0.09907755118945705,-0.44348148023492595,0.3017439464339147,89.0,-19000.0,-9.940030900295824
RBF_I__base_s0__concept__severe__a0,RBF_I,RBF_I__base_s0,hellinger,immediate,rl,17.0,-0.012109955004036554,-0.011854403797299073,-0.025983205156252576,-0.0033535260011179346,10.0,0.0,2.334945899900049
RBF_I__base_s0__concept__severe__a0,RBF_I,RBF_I__base_s0,hellinger,immediate,rl,27.0,-0.07269924969089969,-0.07314403604245578,-0.183077259646938,0.23356687574452228,81.0,0.0,-5.242516700178385
RBF_I__base_s0__concept__severe__a0,RBF_I,RBF_I__base_s0,hellinger,immediate,rl,7.0,-0.07425180802475051,-0.07477513815388825,-0.11318849603688808,0.18728934606242975,69.0,0.0,-4.513471900019795
RBF_I__base_s0__concept__severe__a0,RBF_I,RBF_I__base_s0,hellinger,immediate,rl_alarm,17.0,0.05563804501854608,0.056678789335555924,0.1312623058411727,-0.07395823335798613,-2.0,0.0,36.0162633000873
RBF_I__base_s0__concept__severe__a0,RBF_I,RBF_I__base_s0,hellinger,immediate,rl_alarm,27.0,-0.07437036702479005,-0.07475096412228799,-0.3261195160123185,0.2606660757535554,88.0,0.0,-6.885425800224759
RBF_I__base_s0__concept__severe__a0,RBF_I,RBF_I__base_s0,hellinger,immediate,rl_alarm,7.0,-0.07437036702479005,-0.07475096412228799,-0.3261195160123185,0.2606660757535554,88.0,0.0,-5.998808800242841
RBF_I__base_s0__concept__severe__a0,RBF_I,RBF_I__base_s0,none,none,rl,17.0,-0.06774800002258263,-0.068533193132855,-0.1572455109974253,0.07060470735686819,12.0,0.0,-12.769752099877223
RBF_I__base_s0__concept__severe__a0,RBF_I,RBF_I__base_s0,none,none,rl,27.0,-0.12833729470944577,-0.1298228253780117,-0.3143395654881107,0.3075251091025084,83.0,0.0,-20.347214699955657
RBF_I__base_s0__concept__severe__a0,RBF_I,RBF_I__base_s0,none,none,rl,7.0,-0.1298898530432966,-0.13145392748944418,-0.24445080187806079,0.2612475794204159,71.0,0.0,-19.618169899797067
RBF_I__base_s0__concept__severe__a0,RBF_I,RBF_I__base_s0,none,none,rl_alarm,17.0,0.0,0.0,0.0,0.0,0.0,0.0,20.91156530031003
RBF_I__base_s0__concept__severe__a0,RBF_I,RBF_I__base_s0,none,none,rl_alarm,27.0,-0.13000841204333613,-0.1314297534578439,-0.4573818218534912,0.3346243091115415,90.0,0.0,-21.99012380000203
RBF_I__base_s0__concept__severe__a0,RBF_I,RBF_I__base_s0,none,none,rl_alarm,7.0,-0.13000841204333613,-0.1314297534578439,-0.4573818218534912,0.3346243091115415,90.0,0.0,-21.103506800020114
RBF_I__base_s0__instance__moderate__a0,RBF_I,RBF_I__base_s0,adwin,confirmed,rl,17.0,-0.028522511097019643,-0.028467740395076935,-0.0448008538846133,0.04406612656010511,1.0,-3800.0,6.256426300154999
RBF_I__base_s0__instance__moderate__a0,RBF_I,RBF_I__base_s0,adwin,confirmed,rl,27.0,-0.13933629253857527,-0.13875431197476895,-0.3199539351721814,0.32152099050500627,125.0,-3800.0,-24.062710999976844
RBF_I__base_s0__instance__moderate__a0,RBF_I,RBF_I__base_s0,adwin,confirmed,rl,7.0,-0.13679560346649755,-0.13594412642545373,-0.3288017527105219,0.32940860322073373,93.0,-3800.0,-23.18565439991653
RBF_I__base_s0__instance__moderate__a0,RBF_I,RBF_I__base_s0,adwin,confirmed,rl_alarm,17.0,-0.020346649756922353,-0.020068895516010543,-0.03409920790966803,0.0365069570237076,0.0,-3800.0,21.710928299929947
RBF_I__base_s0__instance__moderate__a0,RBF_I,RBF_I__base_s0,adwin,confirmed,rl_alarm,27.0,-0.13933629253857527,-0.13875431197476895,-0.3199539351721814,0.32152099050500627,125.0,-3800.0,-24.10042619984597
RBF_I__base_s0__instance__moderate__a0,RBF_I,RBF_I__base_s0,adwin,confirmed,rl_alarm,7.0,-0.13933629253857527,-0.13875431197476895,-0.3199539351721814,0.32152099050500627,125.0,-3800.0,-23.96935879974626
RBF_I__base_s0__instance__moderate__a0,RBF_I,RBF_I__base_s0,adwin,immediate,rl,17.0,-0.011084337349397622,-0.010909760083487985,0.044323352620639245,-0.04415072556084157,1.0,0.0,10.983520000008866
RBF_I__base_s0__instance__moderate__a0,RBF_I,RBF_I__base_s0,adwin,immediate,rl,27.0,-0.12189811879095325,-0.12119633166318,-0.23082972866692886,0.2333041383840596,125.0,0.0,-19.335617300122976
RBF_I__base_s0__instance__moderate__a0,RBF_I,RBF_I__base_s0,adwin,immediate,rl,7.0,-0.11935742971887553,-0.11838614611386478,-0.23967754620526938,0.24119175109978708,93.0,0.0,-18.458560700062662
RBF_I__base_s0__instance__moderate__a0,RBF_I,RBF_I__base_s0,adwin,immediate,rl_alarm,17.0,-0.0029084760093003315,-0.002510915204421593,0.05502499859558452,-0.051709895097239084,0.0,0.0,26.438021999783814
RBF_I__base_s0__instance__moderate__a0,RBF_I,RBF_I__base_s0,adwin,immediate,rl_alarm,27.0,-0.12189811879095325,-0.12119633166318,-0.23082972866692886,0.2333041383840596,125.0,0.0,-19.373332499992102
RBF_I__base_s0__instance__moderate__a0,RBF_I,RBF_I__base_s0,adwin,immediate,rl_alarm,7.0,-0.12189811879095325,-0.12119633166318,-0.23082972866692886,0.2333041383840596,125.0,0.0,-19.242265099892393
RBF_I__base_s0__instance__moderate__a0,RBF_I,RBF_I__base_s0,d3_oof,confirmed,rl,17.0,-0.00817586134009729,-0.008398844879066392,-0.010701645974945273,0.007559169536397514,1.0,0.0,5.611645400058478
RBF_I__base_s0__instance__moderate__a0,RBF_I,RBF_I__base_s0,d3_oof,confirmed,rl,27.0,-0.11898964278165292,-0.11868541645875841,-0.2858547272625134,0.2850140334812987,125.0,0.0,-24.707491900073364
RBF_I__base_s0__instance__moderate__a0,RBF_I,RBF_I__base_s0,d3_oof,confirmed,rl,7.0,-0.1164489537095752,-0.11587523090944318,-0.2947025448008539,0.2929016461970262,93.0,0.0,-23.83043530001305
RBF_I__base_s0__instance__moderate__a0,RBF_I,RBF_I__base_s0,d3_oof,confirmed,rl_alarm,17.0,0.0,0.0,0.0,0.0,0.0,0.0,21.066147399833426
RBF_I__base_s0__instance__moderate__a0,RBF_I,RBF_I__base_s0,d3_oof,confirmed,rl_alarm,27.0,-0.11898964278165292,-0.11868541645875841,-0.2858547272625134,0.2850140334812987,125.0,0.0,-24.74520709994249
RBF_I__base_s0__instance__moderate__a0,RBF_I,RBF_I__base_s0,d3_oof,confirmed,rl_alarm,7.0,-0.11898964278165292,-0.11868541645875841,-0.2858547272625134,0.2850140334812987,125.0,0.0,-24.61413969984278
RBF_I__base_s0__instance__moderate__a0,RBF_I,RBF_I__base_s0,d3_oof,immediate,rl,17.0,-0.017121116043119833,-0.016839935496885672,-0.007583843604291984,0.0033839600294603145,1.0,0.0,7.86973370006308
RBF_I__base_s0__instance__moderate__a0,RBF_I,RBF_I__base_s0,d3_oof,immediate,rl,27.0,-0.12793489748467546,-0.1271265070765777,-0.2827369248918601,0.2808388239743615,125.0,0.0,-22.449403600068763
RBF_I__base_s0__instance__moderate__a0,RBF_I,RBF_I__base_s0,d3_oof,immediate,rl,7.0,-0.12539420841259774,-0.12431632152726246,-0.2915847424302006,0.28872643669008896,93.0,0.0,-21.57234700000845
RBF_I__base_s0__instance__moderate__a0,RBF_I,RBF_I__base_s0,d3_oof,immediate,rl_alarm,17.0,-0.008945254703022543,-0.00844109061781928,0.0031178023706532887,-0.0041752095069372,0.0,0.0,23.324235699838027
RBF_I__base_s0__instance__moderate__a0,RBF_I,RBF_I__base_s0,d3_oof,immediate,rl_alarm,27.0,-0.12793489748467546,-0.1271265070765777,-0.2827369248918601,0.2808388239743615,125.0,0.0,-22.48711879993789
RBF_I__base_s0__instance__moderate__a0,RBF_I,RBF_I__base_s0,d3_oof,immediate,rl_alarm,7.0,-0.12793489748467546,-0.1271265070765777,-0.2827369248918601,0.2808388239743615,125.0,0.0,-22.35605139983818
RBF_I__base_s0__instance__moderate__a0,RBF_I,RBF_I__base_s0,hddm_w,confirmed,rl,17.0,-0.0070725005284295595,-0.006625052259536246,0.00660075276669847,-0.013013316877998282,0.0,-26600.0,6.514400000218302
RBF_I__base_s0__instance__moderate__a0,RBF_I,RBF_I__base_s0,hddm_w,confirmed,rl,27.0,-0.11788628196998518,-0.11691162383922826,-0.26855232852086963,0.2644415470669029,124.0,-26600.0,-23.80473729991354
RBF_I__base_s0__instance__moderate__a0,RBF_I,RBF_I__base_s0,hddm_w,confirmed,rl,7.0,-0.11534559289790747,-0.11410143828991304,-0.27740014605921015,0.2723291597826304,92.0,-26600.0,-22.927680699853227
RBF_I__base_s0__instance__moderate__a0,RBF_I,RBF_I__base_s0,hddm_w,confirmed,rl_alarm,17.0,0.0011033608116677307,0.0017737926195301457,0.017302398741643743,-0.020572486414395796,-1.0,-26600.0,21.96890199999325
RBF_I__base_s0__instance__moderate__a0,RBF_I,RBF_I__base_s0,hddm_w,confirmed,rl_alarm,27.0,-0.11788628196998518,-0.11691162383922826,-0.26855232852086963,0.2644415470669029,124.0,-26600.0,-23.842452499782667
RBF_I__base_s0__instance__moderate__a0,RBF_I,RBF_I__base_s0,hddm_w,confirmed,rl_alarm,7.0,-0.11788628196998518,-0.11691162383922826,-0.26855232852086963,0.2644415470669029,124.0,-26600.0,-23.711385099682957
RBF_I__base_s0__instance__moderate__a0,RBF_I,RBF_I__base_s0,hddm_w,immediate,rl,17.0,0.10641724793912488,0.10560562626794978,0.23375091287006344,-0.2375141827736529,-74.0,0.0,30.2306388001889
RBF_I__base_s0__instance__moderate__a0,RBF_I,RBF_I__base_s0,hddm_w,immediate,rl,27.0,-0.004396533502430744,-0.004680945311742235,-0.04140216841750466,0.03994068117124827,50.0,0.0,-0.08849849994294345
RBF_I__base_s0__instance__moderate__a0,RBF_I,RBF_I__base_s0,hddm_w,immediate,rl,7.0,-0.0018558444303530264,-0.00187075976242701,-0.05024998595584518,0.04782829388697574,18.0,0.0,0.7885581001173705
RBF_I__base_s0__instance__moderate__a0,RBF_I,RBF_I__base_s0,hddm_w,immediate,rl_alarm,17.0,0.11459310927922217,0.11400447114701617,0.24445255884500872,-0.24507335231005042,-75.0,0.0,45.68514079996385
RBF_I__base_s0__instance__moderate__a0,RBF_I,RBF_I__base_s0,hddm_w,immediate,rl_alarm,27.0,-0.004396533502430744,-0.004680945311742235,-0.04140216841750466,0.03994068117124827,50.0,0.0,-0.12621369981206954
RBF_I__base_s0__instance__moderate__a0,RBF_I,RBF_I__base_s0,hddm_w,immediate,rl_alarm,7.0,-0.004396533502430744,-0.004680945311742235,-0.04140216841750466,0.03994068117124827,50.0,0.0,0.004853700287640095
RBF_I__base_s0__instance__moderate__a0,RBF_I,RBF_I__base_s0,hellinger,confirmed,rl,17.0,-0.005935320228281582,-0.005903530262420187,0.023397561934722755,-0.024220196269681693,-2.0,-9500.0,15.458285800181322
RBF_I__base_s0__instance__moderate__a0,RBF_I,RBF_I__base_s0,hellinger,confirmed,rl,27.0,-0.11674910166983721,-0.1161901018421122,-0.25175551935284535,0.2532346676752195,122.0,-9500.0,-14.86085149995052
RBF_I__base_s0__instance__moderate__a0,RBF_I,RBF_I__base_s0,hellinger,confirmed,rl,7.0,-0.11420841259775949,-0.11337991629279698,-0.26060333689118587,0.261122280390947,90.0,-9500.0,-13.983794899890206
RBF_I__base_s0__instance__moderate__a0,RBF_I,RBF_I__base_s0,hellinger,confirmed,rl_alarm,17.0,0.002240541111815708,0.002495314616646205,0.03409920790966803,-0.03177936580607921,-3.0,-9500.0,30.91278779995627
RBF_I__base_s0__instance__moderate__a0,RBF_I,RBF_I__base_s0,hellinger,confirmed,rl_alarm,27.0,-0.11674910166983721,-0.1161901018421122,-0.25175551935284535,0.2532346676752195,122.0,-9500.0,-14.898566699819646
RBF_I__base_s0__instance__moderate__a0,RBF_I,RBF_I__base_s0,hellinger,confirmed,rl_alarm,7.0,-0.11674910166983721,-0.1161901018421122,-0.25175551935284535,0.2532346676752195,122.0,-9500.0,-14.767499299719937
RBF_I__base_s0__instance__moderate__a0,RBF_I,RBF_I__base_s0,hellinger,immediate,rl,17.0,0.023225533713802538,0.022706784530853508,0.10729734284590753,-0.10863506976929357,-8.0,0.0,23.170961800031364
RBF_I__base_s0__instance__moderate__a0,RBF_I,RBF_I__base_s0,hellinger,immediate,rl,27.0,-0.08758824772775309,-0.08757978704883851,-0.16785573844166057,0.1688197941756076,116.0,0.0,-7.1481755001004785
RBF_I__base_s0__instance__moderate__a0,RBF_I,RBF_I__base_s0,hellinger,immediate,rl,7.0,-0.08504755865567537,-0.08476960149952328,-0.1767035559800011,0.17670740689133507,84.0,0.0,-6.271118900040165
RBF_I__base_s0__instance__moderate__a0,RBF_I,RBF_I__base_s0,hellinger,immediate,rl_alarm,17.0,0.03140139505389983,0.0311056294099199,0.1179989888208528,-0.11619423930569109,-9.0,0.0,38.62546379980631
RBF_I__base_s0__instance__moderate__a0,RBF_I,RBF_I__base_s0,hellinger,immediate,rl_alarm,27.0,-0.08758824772775309,-0.08757978704883851,-0.16785573844166057,0.1688197941756076,116.0,0.0,-7.185890699969605
RBF_I__base_s0__instance__moderate__a0,RBF_I,RBF_I__base_s0,hellinger,immediate,rl_alarm,7.0,-0.08758824772775309,-0.08757978704883851,-0.16785573844166057,0.1688197941756076,116.0,0.0,-7.054823299869895
RBF_I__base_s0__instance__moderate__a0,RBF_I,RBF_I__base_s0,none,none,rl,17.0,-0.00817586134009729,-0.008398844879066392,-0.010701645974945273,0.007559169536397514,1.0,0.0,8.187850800110027
RBF_I__base_s0__instance__moderate__a0,RBF_I,RBF_I__base_s0,none,none,rl,27.0,-0.11898964278165292,-0.11868541645875841,-0.2858547272625134,0.2850140334812987,125.0,0.0,-22.131286500021815
RBF_I__base_s0__instance__moderate__a0,RBF_I,RBF_I__base_s0,none,none,rl,7.0,-0.1164489537095752,-0.11587523090944318,-0.2947025448008539,0.2929016461970262,93.0,0.0,-21.2542298999615
RBF_I__base_s0__instance__moderate__a0,RBF_I,RBF_I__base_s0,none,none,rl_alarm,17.0,0.0,0.0,0.0,0.0,0.0,0.0,23.642352799884975
RBF_I__base_s0__instance__moderate__a0,RBF_I,RBF_I__base_s0,none,none,rl_alarm,27.0,-0.11898964278165292,-0.11868541645875841,-0.2858547272625134,0.2850140334812987,125.0,0.0,-22.16900169989094
RBF_I__base_s0__instance__moderate__a0,RBF_I,RBF_I__base_s0,none,none,rl_alarm,7.0,-0.11898964278165292,-0.11868541645875841,-0.2858547272625134,0.2850140334812987,125.0,0.0,-22.03793429979123
RBF_I__base_s0__instance__severe__a0,RBF_I,RBF_I__base_s0,adwin,confirmed,rl,17.0,-0.01099556119213696,-0.009639367766277052,-0.06588167913213394,0.0637127086790153,1.0,-5700.0,7.907245900016278
RBF_I__base_s0__instance__severe__a0,RBF_I,RBF_I__base_s0,adwin,confirmed,rl,27.0,-0.12351722680194455,-0.12306743890096916,-0.26431844215349365,0.2599471741559717,125.0,-5700.0,-19.022176599828526
RBF_I__base_s0__instance__severe__a0,RBF_I,RBF_I__base_s0,adwin,confirmed,rl,7.0,-0.12237581906573658,-0.12215968179247261,-0.2472542281517417,0.2388563430519342,97.0,-5700.0,-19.387235600035638
RBF_I__base_s0__instance__severe__a0,RBF_I,RBF_I__base_s0,adwin,confirmed,rl_alarm,17.0,-0.0043880786303106545,-0.003984570977611179,-0.009787076342564482,0.007444154730057689,0.0,-5700.0,24.432839200133458
RBF_I__base_s0__instance__severe__a0,RBF_I,RBF_I__base_s0,adwin,confirmed,rl_alarm,27.0,-0.12351722680194455,-0.12306743890096916,-0.26431844215349365,0.2599471741559717,125.0,-5700.0,-18.959517000010237
RBF_I__base_s0__instance__severe__a0,RBF_I,RBF_I__base_s0,adwin,confirmed,rl_alarm,7.0,-0.12351722680194455,-0.12306743890096916,-0.26431844215349365,0.2599471741559717,125.0,-5700.0,-18.565909299999475
RBF_I__base_s0__instance__severe__a0,RBF_I,RBF_I__base_s0,adwin,immediate,rl,17.0,0.008027901077996225,0.007838122417681337,-0.0008422613031466852,-0.0002821893377580875,-1.0,0.0,20.411846200004213
RBF_I__base_s0__instance__severe__a0,RBF_I,RBF_I__base_s0,adwin,immediate,rl,27.0,-0.10449376453181136,-0.10558994871701077,-0.1992790243245064,0.1959522761391983,123.0,0.0,-6.5175762998405915
RBF_I__base_s0__instance__severe__a0,RBF_I,RBF_I__base_s0,adwin,immediate,rl,7.0,-0.1033523567956034,-0.10468219160851422,-0.18221481032275444,0.17486144503516082,95.0,0.0,-6.882635300047703
RBF_I__base_s0__instance__severe__a0,RBF_I,RBF_I__base_s0,adwin,immediate,rl_alarm,17.0,0.01463538363982253,0.01349291920634721,0.055252341486422774,-0.05655074328671569,-2.0,0.0,36.93743950012139
RBF_I__base_s0__instance__severe__a0,RBF_I,RBF_I__base_s0,adwin,immediate,rl_alarm,27.0,-0.10449376453181136,-0.10558994871701077,-0.1992790243245064,0.1959522761391983,123.0,0.0,-6.454916700022302
RBF_I__base_s0__instance__severe__a0,RBF_I,RBF_I__base_s0,adwin,immediate,rl_alarm,7.0,-0.10449376453181136,-0.10558994871701077,-0.1992790243245064,0.1959522761391983,123.0,0.0,-6.061309000011541
RBF_I__base_s0__instance__severe__a0,RBF_I,RBF_I__base_s0,d3_oof,confirmed,rl,17.0,0.006675121538786688,0.008768972387362406,-0.024829863216764392,0.029212240244714582,0.0,-3800.0,16.593466199934483
RBF_I__base_s0__instance__severe__a0,RBF_I,RBF_I__base_s0,d3_oof,confirmed,rl,27.0,-0.1058465440710209,-0.1046590987473297,-0.2232666262381241,0.22544670572167097,124.0,-3800.0,-10.335956299910322
RBF_I__base_s0__instance__severe__a0,RBF_I,RBF_I__base_s0,d3_oof,confirmed,rl,7.0,-0.10470513633481293,-0.10375134163883315,-0.20620241223637215,0.2043558746176335,96.0,-3800.0,-10.701015300117433
RBF_I__base_s0__instance__severe__a0,RBF_I,RBF_I__base_s0,d3_oof,confirmed,rl_alarm,17.0,0.013282604100612994,0.014423769176028278,0.03126473957280507,-0.027056313704243024,-1.0,-3800.0,33.11905950005166
RBF_I__base_s0__instance__severe__a0,RBF_I,RBF_I__base_s0,d3_oof,confirmed,rl_alarm,27.0,-0.1058465440710209,-0.1046590987473297,-0.2232666262381241,0.22544670572167097,124.0,-3800.0,-10.273296700092033
