dataset,category,detector,policy,accuracy_screened_minus_unscreened,macro_f1_screened_minus_unscreened,macro_recall_screened_minus_unscreened,roc_auc_screened_minus_unscreened,poison_admission_rate_screened_minus_unscreened,clean_withhold_rate_screened_minus_unscreened,resets_per_100k_screened_minus_unscreened,seconds_per_100k_screened_minus_unscreened
SEA,3,adwin,immediate,3.612119309521256,3.949335349084878,3.868684293713398,0.022108550495037644,-80.1537208663626,51.19659111861159,-39.86666666666667,0.6074539066292349
SEA,3,d3_oof,confirmed,-0.23103521749798053,-0.25097411258397556,-0.24677756714397794,-0.00027291595824604126,-11.826181126854872,9.408104663890766,-0.1333333333333333,5.4726106800138945
SEA,3,d3_oof,immediate,-0.3097598907261097,-0.3726806568782807,-0.4804185164103932,-0.0002618355486149933,-22.30414861035742,18.267872994486158,-1.866666666666667,3.018155280034989
SEA,3,hddm_w,confirmed,1.0882068144549766,1.1876047648695283,1.1781604244620048,0.007931644989755812,-33.17561972583158,30.20932640648205,-4.3999999999999995,1.3702078400179734
SEA,3,hddm_w,immediate,3.7554849169420055,4.1050858821395995,4.053944267938411,0.021634622187161685,-78.84589293335252,47.48777343520559,-34.93333333333333,0.680379053391516
SEA,3,hellinger,confirmed,-0.7680579907538121,-0.9257637637498317,-1.2233010838577012,-0.0012770557305676518,-18.91843494597785,11.776151584111487,-2.0,3.760230106643091
SEA,3,hellinger,immediate,1.4342958364390739,1.5705802710050214,1.5830263300830965,0.012900431571167345,-40.05089050004814,30.251332858953273,-4.666666666666667,1.4356795866352814
SEA,3,none,none,0.20714180330525522,0.25457251261035524,0.3248483947865551,0.0002695259209732163,-11.826181126854872,9.408104663890766,0.0,5.6492046933310744
SEA,4,adwin,confirmed,1.8036441455374197,1.9786738934336505,2.02679747120883,0.008948488517307044,-34.66387777732972,27.16667087128738,-4.133333333333333,1.5277626800040407
SEA,4,adwin,immediate,6.500767097855719,6.981922804585905,6.655183443517369,0.04319478105713118,-83.30678943472452,60.37140982721821,-49.73333333333334,0.5789169733412564
SEA,4,d3_oof,confirmed,0.1752431212473445,0.15975335761982215,0.03289109616456676,-0.0009058813206372177,-28.59494429053095,21.515344216414505,-0.4000000000000001,2.8644241333318257
SEA,4,d3_oof,immediate,0.781731775475821,0.8179021698487499,0.6904432689747756,0.0047907762556328075,-31.93223964916068,25.75925914686044,-1.866666666666667,2.650435080037762
SEA,4,hddm_w,confirmed,2.2397606280988525,2.4508706477470015,2.5023289578735195,0.013698289139663014,-36.12803015371509,29.17824572185462,-4.3999999999999995,1.759096133274337
SEA,4,hddm_w,immediate,6.435475870899043,6.924131116364081,6.6793180320671794,0.03990194673926269,-80.76501756367968,56.93377252844332,-53.6,0.437387160025537
SEA,4,hellinger,confirmed,0.610831035791326,0.6425350026921054,0.5563702189300468,0.004431907964280946,-30.790130014376842,25.427051032072665,-2.2666666666666666,2.099793319962919
SEA,4,hellinger,immediate,2.1502751809586975,2.318746797808117,2.1970516720628477,0.013597996805578124,-40.41833774191199,33.996224391284876,-5.599999999999999,1.8394310533379514
SEA,4,none,none,0.2829846627383503,0.31253389181232033,0.3044595996809137,-0.0004870929761717398,-19.36290468330712,14.958146498127732,0.0,4.772488893289118
SEA,5,adwin,confirmed,0.40298727059286205,0.43541548155785853,0.41677109135602003,0.004258555572122884,-19.236221006513478,16.762785421107917,-1.4666666666666668,2.2222344666719436
SEA,5,adwin,immediate,1.0424574176694734,1.201502687154954,1.3788986020888814,0.008661623746385757,-42.77050120027504,37.80685909087271,-7.466666666666666,0.7770736933064954
SEA,5,d3_oof,confirmed,-0.12168317393318843,-0.14712258542332787,-0.18051699882797312,0.0003844640765054604,-10.816529688289704,10.060197519384053,0.0,4.230325346657387
SEA,5,d3_oof,immediate,-0.11174830810034193,-0.11034952477368225,-0.06924684015712594,0.0005639489459005054,-21.864805518030135,17.399984716047275,-0.39999999999999997,1.760684640022615
SEA,5,hddm_w,confirmed,0.154693963344558,0.17567820666284742,0.18599077549030785,0.000717539265340128,-11.836922275622745,10.352103871058944,0.0,4.066350066692879
SEA,5,hddm_w,immediate,0.12466557286893165,0.13329630791940605,0.12310260946043113,9.463135107268261e-05,-18.524696772015325,12.633852049667256,-0.6666666666666666,2.7668867199992135
SEA,5,hellinger,confirmed,-0.3681099929686127,-0.4551342063742821,-0.6092750631073618,0.0028399652035727696,-16.271897376454604,13.663404145907657,-1.4666666666666668,3.4143631466664366
SEA,5,hellinger,immediate,0.8643469811225657,0.9618387437050013,1.0084663691796651,0.005284612501361215,-37.457965642384885,31.65625954363033,-3.5999999999999996,1.0984212799618638
SEA,5,none,none,-0.030857930965581353,-0.04486583559800694,-0.07698550950738052,0.00028756690841613697,-8.242963936603328,7.364372018364537,0.0,5.71323811998591
SEA,6,adwin,confirmed,0.03730134011633209,0.036613386621897615,0.017817793061891685,0.0003695727162443078,-20.196030892578744,18.2538831037595,-0.26666666666666666,2.15899718667691
SEA,6,adwin,immediate,1.268424824464968,1.4234957970885773,1.5122213667557578,0.008331691630800423,-43.73536004986395,37.711313408753135,-7.866666666666667,1.1789244266847774
SEA,6,d3_oof,confirmed,-0.3368080701134442,-0.39946569289984746,-0.50520815465022,0.0006053566261976506,-11.420436585983753,12.079830341933393,-0.39999999999999997,4.402800333344687
SEA,6,d3_oof,immediate,0.3412560857013321,0.3882128360042721,0.4396569574034374,0.0037825398657984253,-20.6917040074315,19.160065621655466,-1.8666666666666665,2.2608504133919873
SEA,6,hddm_w,confirmed,0.5328004922553623,0.6348876464483825,0.8006916194491084,0.0006326373466983096,-15.591166781635756,12.826535411552689,0.26666666666666666,3.951036120019854
SEA,6,hddm_w,immediate,0.05711155537979259,0.05910999916696932,0.06774028963385896,0.0022415009521435567,-13.60858600430461,11.882621980897168,-0.8000000000000002,3.8996416666234537
SEA,6,hellinger,confirmed,0.15556799934661378,0.1374404351977961,0.0029710288981391977,-0.0003364068665225872,-19.47953966356095,18.494461162609884,-0.1333333333333334,2.799034373338024
SEA,6,hellinger,immediate,1.0688630165743545,1.2010786191167984,1.2907293725877955,0.008327075354649346,-32.35965598098642,30.08485773076974,-4.533333333333333,1.5224405200220643
SEA,6,none,none,0.15743299101352118,0.18684118565804134,0.22273683232276373,2.3841003017296043e-05,-10.090412770277982,9.66549223844746,0.0,5.4096378667280085
