condition,stream,mode,level,base_key,attack_seed,detector,filter,activation_row,host_rows,accuracy,macro_precision,macro_recall,macro_f1,malicious_precision,malicious_recall,benign_fpr,roc_auc,average_precision,poison_admission_rate,legitimate_withhold_rate,filter_poison_recall,filter_legitimate_rejection,filter_inference_seconds,filter_rows_withheld,rows,training_visits,accepted_training_visits,accepted_refit_rows,resets,seconds,pending_candidate,audit_rows_reserved,policy,guarded,total_seconds,scored_resets
RBF_I__base_s1__splice__moderate__a1,RBF_I,splice,moderate,RBF_I__base_s1,1.0,hellinger,random_rows,1000,200920,0.6538622337248656,0.6567393043328675,0.6488085641266711,0.6518291752888793,,,,0.8491420758478718,0.6943510530865489,0.6209374122930115,0.3511696197491539,0.15343811394891946,0.15012442763288872,0.0,35630,250000,219637,156691,7247,3,18.058541624999634,False,12500,confirmed,True,18.058541624999634,3
RBF_I__base_s1__splice__moderate__a1,RBF_I,splice,moderate,RBF_I__base_s1,1.0,hellinger,oracle_blocks,1000,200920,0.6539667529364921,0.657102546902275,0.6500071619841605,0.6520050227742981,,,,0.8528462616644947,0.6975553820876909,0.0,0.4420664941270157,1.0,0.29076249253434205,0.0,94050,250000,147250,114950,2850,1,16.925963916999535,False,12500,confirmed,True,16.925963916999535,1
RBF_I__base_s1__splice__moderate__a1,RBF_I,splice,moderate,RBF_I__base_s1,1.0,hellinger,random_blocks,1000,200920,0.6419171809675492,0.6423412996723161,0.6401464664787159,0.641037099172869,,,,0.8445470996210837,0.6875141205878136,0.47300028066236316,0.5259456500099542,0.32618579848442325,0.41025283695002984,0.0,94050,250000,145350,113050,0,0,17.532501791998584,False,12500,confirmed,True,17.532501791998584,0
RBF_I__base_s1__splice__moderate__a1,RBF_I,splice,moderate,RBF_I__base_s1,1.0,hellinger,learned_features,1000,200920,0.6668076846506072,0.6678796418034247,0.6643696212677396,0.6654337732251239,,,,0.8605392155665336,0.7175666552952046,0.6382262138647208,0.3322267569181764,0.07437552624193096,0.07281007366115867,0.3369846250006958,17279,250000,234374,160544,5355,2,21.336673750000045,False,12500,confirmed,True,21.67365837500074,2
RBF_I__base_s1__splice__moderate__a1,RBF_I,splice,moderate,RBF_I__base_s1,1.0,hellinger,learned_features_label,1000,200920,0.6673452120246864,0.67045092737175,0.6644965221123927,0.6663764832282166,,,,0.8577478364024933,0.7200266592993527,0.6619983160258209,0.27346207445749554,0.02307044625315745,0.02329782998208242,0.4054208750003454,5503,250000,243060,172367,2790,1,24.16844566599866,False,12500,confirmed,True,24.573866540999006,1
RBF_I__base_s1__splice__moderate__a1,RBF_I,splice,moderate,RBF_I__base_s1,1.0,d3_oof,none,1000,200920,0.6883535735616165,0.6908784136492478,0.6873085734493714,0.6883591494802014,,,,0.871215332791379,0.7405644602847447,0.7223687903452147,0.2722874776030261,0.0,0.0,0.0,0,250000,237500,172900,0,0,25.61733112500042,False,12500,confirmed,True,25.61733112500042,0
RBF_I__base_s1__splice__moderate__a1,RBF_I,splice,moderate,RBF_I__base_s1,1.0,d3_oof,oracle_rows,1000,200920,0.6951871391598646,0.6959391608684133,0.693640296891721,0.6939253914397151,,,,0.8752619823077221,0.7497765525341452,0.0,0.2075054748158471,1.0,0.0,0.0,35630,250000,201870,160178,0,0,23.83114491700144,False,12500,confirmed,True,23.83114491700144,0
RBF_I__base_s1__splice__moderate__a1,RBF_I,splice,moderate,RBF_I__base_s1,1.0,d3_oof,random_rows,1000,200920,0.668265976508063,0.6686130601863998,0.6679292259980166,0.6676273017441204,,,,0.8610240151594014,0.7226022129181553,0.5973337075498175,0.34690424049372887,0.15343811394891946,0.15012442763288872,0.0,35630,250000,206706,153453,0,0,21.316823000001023,False,12500,confirmed,True,21.316823000001023,0
RBF_I__base_s1__splice__moderate__a1,RBF_I,splice,moderate,RBF_I__base_s1,1.0,d3_oof,oracle_blocks,1000,200920,0.669146924148915,0.6697295334554472,0.6673107191013681,0.6682239808946671,,,,0.8664132960957869,0.7311570652325319,0.0,0.4136969938283894,1.0,0.29076249253434205,0.0,94050,250000,143450,118750,0,0,18.752439500000037,False,12500,confirmed,True,18.752439500000037,0
RBF_I__base_s1__splice__moderate__a1,RBF_I,splice,moderate,RBF_I__base_s1,1.0,d3_oof,random_blocks,1000,200920,0.6531704160860043,0.6572896329566572,0.6504064630781867,0.6526168594232256,,,,0.8481152075176163,0.6960269559813059,0.5245018243053606,0.5350786382639857,0.32618579848442325,0.41025283695002984,0.0,94050,250000,143450,113050,0,0,17.51433066699974,False,12500,confirmed,True,17.51433066699974,0
RBF_I__base_s1__splice__moderate__a1,RBF_I,splice,moderate,RBF_I__base_s1,1.0,d3_oof,learned_features,1000,200920,0.6660860043798527,0.6726634977817488,0.6613540370778692,0.6654471279035943,,,,0.8545300133428729,0.7125925338774965,0.5982879595846197,0.29595859048377465,0.07437552624193096,0.07281007366115867,0.3369846250006958,17279,250000,227198,165484,2651,1,22.6109158750005,False,12500,confirmed,True,22.947900500001197,1
RBF_I__base_s1__splice__moderate__a1,RBF_I,splice,moderate,RBF_I__base_s1,1.0,d3_oof,learned_features_label,1000,200920,0.6758660163249054,0.6751811507781527,0.672773943872903,0.673076791424523,,,,0.8629829808189199,0.7255612601098773,0.6568060623070446,0.2299571968942863,0.02307044625315745,0.02329782998208242,0.4054208750003454,5503,250000,233848,179069,0,0,26.183907792001264,False,12500,confirmed,True,26.58932866700161,0
RBF_I__base_s1__splice__severe__a1,RBF_I,splice,severe,RBF_I__base_s1,1.0,adwin,none,1000,177196,0.6571705907582563,0.658822989163209,0.6509637776115325,0.6542007045228962,,,,0.8545703240897357,0.6993476671462946,0.5213801934157766,0.29002912029616923,0.0,0.0,0.0,0,250000,267900,159600,2850,1,19.977342832999057,True,12500,confirmed,True,19.977342832999057,1
RBF_I__base_s1__splice__severe__a1,RBF_I,splice,severe,RBF_I__base_s1,1.0,adwin,oracle_rows,1000,177196,0.6879839274024244,0.6868994644482427,0.68628122020624,0.6861586859264152,,,,0.8737176375576792,0.7461092274654094,0.0,0.16310187588884625,1.0,0.0,0.0,59354,250000,183846,149245,0,0,20.986098667000988,False,12500,confirmed,True,20.986098667000988,0
RBF_I__base_s1__splice__severe__a1,RBF_I,splice,severe,RBF_I__base_s1,1.0,adwin,random_rows,1000,177196,0.6508724801914264,0.6549103361740338,0.6428901438843062,0.6471434271409138,,,,0.8455727971831224,0.6877951668477287,0.5379249924183711,0.4498182803223549,0.2508508272399501,0.2509368157294747,0.0,59354,250000,192394,131783,4233,2,17.568284957998912,True,12500,confirmed,True,17.568284957998912,2
RBF_I__base_s1__splice__severe__a1,RBF_I,splice,severe,RBF_I__base_s1,1.0,adwin,oracle_blocks,1000,177196,0.6686719790514458,0.6696531742084728,0.6664406438218912,0.6671104369933114,,,,0.8627533970134312,0.7200840016259326,0.0,0.431702747240344,1.0,0.22797354342084472,0.0,99750,250000,141550,101650,0,0,17.611784374999843,False,12500,confirmed,True,17.611784374999843,0
RBF_I__base_s1__splice__severe__a1,RBF_I,splice,severe,RBF_I__base_s1,1.0,adwin,random_blocks,1000,177196,0.6487053883834849,0.6534994750639955,0.6425851954118692,0.6461975617734608,,,,0.8461473461686968,0.686066465287905,0.31312127236580517,0.5633930788505384,0.45028136267142904,0.41210862547687305,0.0,99750,250000,137750,96900,0,0,16.981550666001567,True,12500,confirmed,True,16.981550666001567,0
RBF_I__base_s1__splice__severe__a1,RBF_I,splice,severe,RBF_I__base_s1,1.0,adwin,learned_features,1000,177196,0.6655003498950315,0.6682518214007316,0.6612228857749896,0.6638213015417782,,,,0.8556000992111941,0.7119116456883232,0.5688917343397244,0.28308765434885663,0.07293526973750716,0.07430190297749385,0.3435454159989604,17495,250000,241117,161750,0,0,23.281592750001437,True,12500,confirmed,True,23.625138166000397,0
RBF_I__base_s1__splice__severe__a1,RBF_I,splice,severe,RBF_I__base_s1,1.0,adwin,learned_features_label,1000,177196,0.6639935438723221,0.6687463881865165,0.6578499187134756,0.6616305016814914,,,,0.8553687545078794,0.7102868399487197,0.618913636823129,0.281259170635906,0.02444654109242848,0.02413147023634845,0.4038580410015129,5727,250000,255868,165043,0,0,23.098242582998864,True,12500,confirmed,True,23.502100624000377,0
RBF_I__base_s1__splice__severe__a1,RBF_I,splice,severe,RBF_I__base_s1,1.0,hddm_w,none,1000,177196,0.6056118648276485,0.6096467230200707,0.5928058683808848,0.5984027344790579,,,,0.81542900862701,0.6279451852230612,0.5658927789197021,0.3263843427616876,0.0,0.0,0.0,0,250000,269800,163400,17100,6,18.43559716600066,True,12500,confirmed,True,18.43559716600066,6
RBF_I__base_s1__splice__severe__a1,RBF_I,splice,severe,RBF_I__base_s1,1.0,hddm_w,oracle_rows,1000,177196,0.64444456985485,0.646304088829813,0.6364096461744722,0.6397356340682538,,,,0.8455457450019801,0.6818879904777703,0.0,0.30948215535339396,1.0,0.0,0.0,59354,250000,205933,125797,5222,2,16.784682708999753,False,12500,confirmed,True,16.784682708999753,2
RBF_I__base_s1__splice__severe__a1,RBF_I,splice,severe,RBF_I__base_s1,1.0,hddm_w,random_rows,1000,177196,0.5862378383259216,0.5898521456142205,0.5745719188377206,0.5797510959023574,,,,0.8046117573841272,0.606320165907724,0.4170569801529804,0.437075329014199,0.2508508272399501,0.2509368157294747,0.0,59354,250000,205190,134669,17037,8,15.632868374999816,True,12500,confirmed,True,15.632868374999816,8
RBF_I__base_s1__splice__severe__a1,RBF_I,splice,severe,RBF_I__base_s1,1.0,hddm_w,oracle_blocks,1000,177196,0.6560193232352874,0.6569313052576345,0.6514706917946783,0.6531216148803327,,,,0.852033423069428,0.7006634888938506,0.0,0.3834510937041468,1.0,0.22797354342084472,0.0,99750,250000,154850,112100,2850,1,17.201588375000938,False,12500,confirmed,True,17.201588375000938,1
RBF_I__base_s1__splice__severe__a1,RBF_I,splice,severe,RBF_I__base_s1,1.0,hddm_w,random_blocks,1000,177196,0.6487053883834849,0.6534994750639955,0.6425851954118692,0.6461975617734608,,,,0.8461473461686968,0.686066465287905,0.31312127236580517,0.5633930788505384,0.45028136267142904,0.41210862547687305,0.0,99750,250000,137750,96900,0,0,16.431154500000048,True,12500,confirmed,True,16.431154500000048,0
RBF_I__base_s1__splice__severe__a1,RBF_I,splice,severe,RBF_I__base_s1,1.0,hddm_w,learned_features,1000,177196,0.5997765186573061,0.6016000657346937,0.5904393511408035,0.5947655569599803,,,,0.8179462365176323,0.6261879516277928,0.5304276038683156,0.3336926341452403,0.07293526973750716,0.07430190297749385,0.3435454159989604,17495,250000,249844,154006,10608,4,17.578052916998786,True,12500,confirmed,True,17.921598332997746,4
RBF_I__base_s1__splice__severe__a1,RBF_I,splice,severe,RBF_I__base_s1,1.0,hddm_w,learned_features_label,1000,177196,0.6603027156369218,0.6656805107829697,0.6542827935463738,0.6579020303324008,,,,0.8590842118383482,0.7150337630874096,0.5332412305826061,0.28971308607417773,0.02444654109242848,0.02413147023634845,0.4038580410015129,5727,250000,267033,162210,5615,2,23.21795100000054,True,12500,confirmed,True,23.621809041002052,2
RBF_I__base_s1__splice__severe__a1,RBF_I,splice,severe,RBF_I__base_s1,1.0,hellinger,none,1000,177196,0.6600092552879298,0.6668939122807293,0.6527710549413788,0.6576569659547111,,,,0.8538234207004191,0.7027807596884135,0.6148532533611888,0.21947448023657418,0.0,0.0,0.0,0,250000,250800,179550,8550,3,21.692473999999493,False,12500,confirmed,True,21.692473999999493,3
RBF_I__base_s1__splice__severe__a1,RBF_I,splice,severe,RBF_I__base_s1,1.0,hellinger,oracle_rows,1000,177196,0.6848066547777603,0.6827941323755193,0.6819794498698671,0.6819710163349743,,,,0.8729039191020229,0.7377675974137187,0.0,0.10558929095464908,1.0,0.0,0.0,59354,250000,178146,159436,0,0,22.745339541999783,False,12500,confirmed,True,22.745339541999783,0
RBF_I__base_s1__splice__severe__a1,RBF_I,splice,severe,RBF_I__base_s1,1.0,hellinger,random_rows,1000,177196,0.6431239982843856,0.6433976534832597,0.6401613854373885,0.6415692476384418,,,,0.8485561521738869,0.6902753011022766,0.48148397749098626,0.45450235896972846,0.2508508272399501,0.2509368157294747,0.0,59354,250000,183866,126188,0,0,20.132940875000713,False,12500,confirmed,True,20.132940875000713,0
RBF_I__base_s1__splice__severe__a1,RBF_I,splice,severe,RBF_I__base_s1,1.0,hellinger,oracle_blocks,1000,177196,0.6451387164495812,0.646010694351898,0.6407359707467302,0.6428841364871938,,,,0.8501672225633533,0.6986161393312981,0.0,0.39953497821621253,1.0,0.22797354342084472,0.0,99750,250000,141550,107350,0,0,19.270242042000973,False,12500,confirmed,True,19.270242042000973,0
RBF_I__base_s1__splice__severe__a1,RBF_I,splice,severe,RBF_I__base_s1,1.0,hellinger,random_blocks,1000,177196,0.6487053883834849,0.6534994750639955,0.6425851954118692,0.6461975617734608,,,,0.8461473461686968,0.686066465287905,0.31312127236580517,0.5633930788505384,0.45028136267142904,0.41210862547687305,0.0,99750,250000,137750,96900,0,0,15.586097583000083,False,12500,confirmed,True,15.586097583000083,0
RBF_I__base_s1__splice__severe__a1,RBF_I,splice,severe,RBF_I__base_s1,1.0,hellinger,learned_features,1000,177196,0.6722781552630985,0.675080964877369,0.6687819652601265,0.6712781826520811,,,,0.8607182274543815,0.7232932163674546,0.5843414091720861,0.24295130815594032,0.07293526973750716,0.07430190297749385,0.3435454159989604,17495,250000,228731,169779,0,0,22.557785249999142,True,12500,confirmed,True,22.901330665998103,0
RBF_I__base_s1__splice__severe__a1,RBF_I,splice,severe,RBF_I__base_s1,1.0,hellinger,learned_features_label,1000,177196,0.6470405652497799,0.6531704221757499,0.6389490628741714,0.6437711229678653,,,,0.8467740509119456,0.6887851115993625,0.6344475519762779,0.2656211201155782,0.02444654109242848,0.02413147023634845,0.4038580410015129,5727,250000,241043,168736,2780,1,18.73190458299905,False,12500,confirmed,True,19.135762624000563,1
RBF_I__base_s1__splice__severe__a1,RBF_I,splice,severe,RBF_I__base_s1,1.0,d3_oof,none,1000,177196,0.6684857445992008,0.669714020872323,0.6647473134085133,0.6666844749103839,,,,0.8651390843687459,0.7282830342972875,0.7054789904639956,0.21230163209101785,0.0,0.0,0.0,0,250000,243200,182400,0,0,25.35713795800075,False,12500,confirmed,True,25.35713795800075,0
RBF_I__base_s1__splice__severe__a1,RBF_I,splice,severe,RBF_I__base_s1,1.0,d3_oof,oracle_rows,1000,177196,0.685038036976004,0.687530198747474,0.6805316202985808,0.6832411249259771,,,,0.868645902350749,0.732216169227507,0.0,0.17952436849590284,1.0,0.0,0.0,59354,250000,181710,147999,2614,1,18.90439229200092,False,12500,confirmed,True,18.90439229200092,1
RBF_I__base_s1__splice__severe__a1,RBF_I,splice,severe,RBF_I__base_s1,1.0,d3_oof,random_rows,1000,177196,0.6427797467211449,0.6429589755785012,0.6400484164058519,0.64134428184411,,,,0.8496606169074887,0.6954740944503955,0.5359200727836372,0.4284182487189327,0.2508508272399501,0.2509368157294747,0.0,59354,250000,179564,134041,0,0,19.65065612500075,False,12500,confirmed,True,19.65065612500075,0
RBF_I__base_s1__splice__severe__a1,RBF_I,splice,severe,RBF_I__base_s1,1.0,d3_oof,oracle_blocks,1000,177196,0.6721765728346012,0.6720817192554371,0.670481028869498,0.6704480737481887,,,,0.8637598936127479,0.7234967713000802,0.0,0.4156188627282783,1.0,0.22797354342084472,0.0,99750,250000,137750,104500,0,0,17.42532949999986,False,12500,confirmed,True,17.42532949999986,0
RBF_I__base_s1__splice__severe__a1,RBF_I,splice,severe,RBF_I__base_s1,1.0,d3_oof,random_blocks,1000,177196,0.6487053883834849,0.6534994750639955,0.6425851954118692,0.6461975617734608,,,,0.8461473461686968,0.686066465287905,0.31312127236580517,0.5633930788505384,0.45028136267142904,0.41210862547687305,0.0,99750,250000,137750,96900,0,0,15.895150124999418,False,12500,confirmed,True,15.895150124999418,0
RBF_I__base_s1__splice__severe__a1,RBF_I,splice,severe,RBF_I__base_s1,1.0,d3_oof,learned_features,1000,177196,0.6691065261066841,0.6718736324696606,0.6654649194015501,0.667872025398571,,,,0.8582310306673085,0.7164010092257912,0.5023587289820399,0.30008013724914784,0.07293526973750716,0.07430190297749385,0.3435454159989604,17495,250000,223505,154790,0,0,22.050119125000492,False,12500,confirmed,True,22.393664540999453,0
RBF_I__base_s1__splice__severe__a1,RBF_I,splice,severe,RBF_I__base_s1,1.0,d3_oof,learned_features_label,1000,177196,0.6649924377525452,0.6685962626381017,0.6585662774735512,0.6623043801050784,,,,0.857630914406295,0.7155900255547936,0.6784041513630084,0.2903112937086616,0.02444654109242848,0.02413147023634845,0.4038580410015129,5727,250000,233600,166970,0,0,24.616812833999575,False,12500,confirmed,True,25.020670875001088,0
RBF_I__base_s2__clean__none__anone,RBF_I,clean,none,RBF_I__base_s2,,adwin,none,1000,236550,0.6514986260832805,0.6502173514409014,0.6499207670561216,0.6493910673076677,,,,0.8536565200615667,0.6930017799791011,,0.25301204819277107,,0.0,0.0,0,250000,247000,178600,2850,1,21.20223687500038,False,12500,confirmed,True,21.20223687500038,1
RBF_I__base_s2__clean__none__anone,RBF_I,clean,none,RBF_I__base_s2,,adwin,oracle_rows,1000,236550,0.6514986260832805,0.6502173514409014,0.6499207670561216,0.6493910673076677,,,,0.8536565200615667,0.6930017799791011,,0.25301204819277107,,0.0,0.0,0,250000,247000,178600,2850,1,21.234180208999533,False,12500,confirmed,True,21.234180208999533,1
RBF_I__base_s2__clean__none__anone,RBF_I,clean,none,RBF_I__base_s2,,adwin,random_rows,1000,236550,0.6514986260832805,0.6502173514409014,0.6499207670561216,0.6493910673076677,,,,0.8536565200615667,0.6930017799791011,,0.25301204819277107,,0.0,0.0,0,250000,247000,178600,2850,1,21.323634541999127,False,12500,confirmed,True,21.323634541999127,1
RBF_I__base_s2__clean__none__anone,RBF_I,clean,none,RBF_I__base_s2,,adwin,oracle_blocks,1000,236550,0.6514986260832805,0.6502173514409014,0.6499207670561216,0.6493910673076677,,,,0.8536565200615667,0.6930017799791011,,0.25301204819277107,,0.0,0.0,0,250000,247000,178600,2850,1,21.21615841700077,False,12500,confirmed,True,21.21615841700077,1
RBF_I__base_s2__clean__none__anone,RBF_I,clean,none,RBF_I__base_s2,,adwin,random_blocks,1000,236550,0.6514986260832805,0.6502173514409014,0.6499207670561216,0.6493910673076677,,,,0.8536565200615667,0.6930017799791011,,0.25301204819277107,,0.0,0.0,0,250000,247000,178600,2850,1,21.235207875000924,False,12500,confirmed,True,21.235207875000924,1
RBF_I__base_s2__clean__none__anone,RBF_I,clean,none,RBF_I__base_s2,,adwin,learned_features,1000,236550,0.6419150285351934,0.6416330809134869,0.640649569896274,0.6398653440653015,,,,0.84546157298588,0.6881176446640784,,0.2612132741492285,,0.051857958148383,0.38342062499941676,12267,250000,234186,175710,0,0,23.316194332999657,False,12500,confirmed,True,23.699614957999074,0
RBF_I__base_s2__clean__none__anone,RBF_I,clean,none,RBF_I__base_s2,,adwin,learned_features_label,1000,236550,0.6562544916508137,0.6569511346932042,0.6562839888603018,0.6545599391064215,,,,0.8532939262926803,0.7004566606301902,,0.2628281547241598,,0.038883956880152185,0.44367029200111574,9198,250000,235637,175328,0,0,24.849877832999482,False,12500,confirmed,True,25.293548125000598,0
RBF_I__base_s2__clean__none__anone,RBF_I,clean,none,RBF_I__base_s2,,hddm_w,none,1000,236550,0.6485098287888396,0.6480487130133945,0.646668592055052,0.6462053168382128,,,,0.8535625880099504,0.6945709734743172,,0.285140562248996,,0.0,0.0,0,250000,258400,171000,2850,1,21.314669291999962,False,12500,confirmed,True,21.314669291999962,1
